teid,qfi,qid
72,6,6
59,6,6
81,6,6
37,6,6
33,6,6
19,6,6
1,6,6
43,6,6
24,6,6
22,6,6
96,6,6
55,6,6
12,6,6
91,8,7
28,8,7
27,9,7
8,9,7
35,9,7
84,2,5
98,2,5
54,2,5
34,9,7
74,9,7
6,9,7
90,9,7
99,2,5
83,2,5
100,2,5
87,2,5
89,2,5
17,2,5
6,2,5
29,2,5
47,2,5
92,2,5
50,9,7
68,9,7
41,2,5
61,2,5
34,3,2
42,3,2
46,3,2
59,3,2
93,2,5
17,3,2
7,3,2
89,3,2
82,2,5
14,3,2
60,3,2
51,7,3
58,3,2
40,3,2
91,7,3
33,2,5
23,3,2
23,7,3
88,4,4
74,5,1
67,4,4
40,5,1
19,5,1
70,5,1
85,5,1
18,3,2
62,5,1
87,1,0
43,7,3
80,3,2
98,3,2
91,1,0
11,3,2
54,4,4
75,2,5
53,7,3
26,2,5
30,3,2
39,1,0
11,5,1
69,1,0
36,3,2
88,1,0
2,3,2
86,3,2
16,8,7
79,3,2
72,7,3
92,5,1
27,3,2
49,1,0
106,2,7
106,2,5
108,2,7
108,2,5
78,9,7
67,3,2
105,2,7
105,2,5
81,1,0
107,2,7
107,2,5
6,1,0
32,7,3
74,3,2
36,5,1
99,3,2
61,5,1
58,5,1
95,5,1
4,2,5
96,1,0
68,5,1
77,1,0
56,5,1
2,5,1
38,1,0
45,1,0
92,1,0
85,1,0
42,1,0
14,5,1
97,1,0
93,5,1
3,3,2
10,5,1
30,5,1
90,5,1
44,3,2
100,1,0
64,7,3
9,3,2
16,1,0
80,1,0
48,2,5
13,3,2
59,1,0
72,3,2
12,5,1
69,5,1
66,7,3
58,1,0
96,7,3
70,7,3
66,1,0
45,3,2
10,7,7
66,3,2
21,1,0
15,3,2
63,7,3
71,7,3
73,3,2
48,7,3
71,2,5
19,7,3
63,1,0
24,7,3
50,5,1
65,1,0
16,5,1
10,7,3
57,1,0
7,5,1
73,1,0
5,7,3
46,2,5
78,1,0
65,7,3
24,2,5
95,1,0
37,1,0
31,7,3
67,5,1
77,7,3
13,5,1
49,7,3
32,2,5
112,7,3
109,7,3
111,7,3
110,7,3
38,2,5
27,1,0
7,7,3
41,1,0
7,7,7
100,7,3
2,2,5
52,1,0
53,2,5
75,1,0
28,6,6
15,2,5
1,1,0
95,4,4
14,1,0
29,5,1
26,2,7
64,4,4
25,7,3
44,7,3
10,9,7
100,7,7
26,5,1
57,4,4
52,4,4
41,4,4
84,8,7
98,8,7
38,9,7
5,4,4
31,8,7
46,5,1
87,4,4
25,7,7
65,7,7
8,4,4
32,7,7
34,4,4
18,4,4
36,3,7
3,4,4
31,9,7
43,4,4
93,4,4
97,4,4
56,4,4
32,9,7
83,2,7
91,7,7
73,9,7
77,7,7
48,7,7
47,4,4
18,8,7
60,9,7
99,4,4
87,2,7
4,4,4
79,9,7
55,4,4
24,2,7
89,4,4
31,7,7
22,4,4
28,9,7
19,7,7
53,2,7
72,7,7
75,9,7
49,7,7
98,2,7
47,9,7
44,7,7
51,7,7
97,9,7
79,4,4
38,2,7
90,4,4
96,7,7
35,4,4
76,4,4
21,4,4
88,9,7
40,3,7
52,9,7
70,8,7
5,7,7
48,2,7
84,2,7
13,9,7
75,2,7
20,9,7
17,2,7
76,9,7
53,6,6
66,7,7
2,2,7
15,2,7
61,2,7
66,3,7
23,7,7
0,0,16
0,0,24
0,0,8
39,9,7
54,2,7
71,7,7
92,2,7
46,2,7
