teid,qfi,qid
83,6,6
50,6,6
84,6,6
25,6,6
37,6,6
56,6,6
22,6,6
43,6,6
68,6,6
86,6,6
1,6,6
35,6,6
96,6,6
62,6,6
28,6,6
59,6,6
41,2,5
48,2,5
53,2,5
98,2,5
46,2,5
54,2,5
2,2,5
24,2,5
15,2,5
77,7,3
80,3,2
40,5,1
29,5,1
66,3,2
34,3,2
12,5,1
74,5,1
68,5,1
11,3,2
58,1,0
40,3,2
97,4,4
93,5,1
13,3,2
69,1,0
61,2,5
62,9,7
50,5,1
79,9,7
76,9,7
50,9,7
2,3,2
42,1,0
89,4,4
13,5,1
91,7,3
58,3,2
74,3,2
42,3,2
8,4,4
72,3,2
7,3,2
72,7,3
90,9,7
86,3,2
100,2,5
44,3,2
27,9,7
62,5,1
67,5,1
89,2,5
71,7,3
7,5,1
61,5,1
3,3,2
35,9,7
23,3,2
83,2,5
11,5,1
45,3,2
97,9,7
89,3,2
78,1,0
91,1,0
30,3,2
18,3,2
36,3,2
7,7,3
22,7,3
4,2,5
17,2,5
6,2,5
29,7,3
17,3,2
19,7,3
79,3,2
69,5,1
67,3,2
85,5,1
21,1,0
36,5,1
46,3,2
19,5,1
4,4,4
63,7,3
90,5,1
16,5,1
98,3,2
23,7,7
27,3,2
99,3,2
92,2,5
1,1,0
15,3,2
49,1,0
75,2,5
87,1,0
96,7,3
14,3,2
92,1,0
53,7,3
45,1,0
94,2,5
59,3,2
75,1,0
70,5,1
71,2,5
9,3,2
96,1,0
14,5,1
60,3,2
73,3,2
41,2,7
24,7,3
73,9,7
26,5,1
58,5,1
25,7,3
59,1,0
47,2,5
33,2,5
52,1,0
30,5,1
41,1,0
69,2,5
73,1,0
31,7,3
23,7,3
2,5,1
95,5,1
100,1,0
77,1,0
27,1,0
81,1,0
92,5,1
16,1,0
29,2,5
37,1,0
65,7,3
66,1,0
84,2,5
6,1,0
70,7,3
82,2,5
56,5,1
44,7,3
32,2,5
88,1,0
46,5,1
95,1,0
38,2,5
99,2,5
100,7,3
14,1,0
39,1,0
97,1,0
80,1,0
85,1,0
9,1,0
66,7,3
87,2,5
44,7,7
43,7,3
38,1,0
76,4,4
79,4,4
64,4,4
93,2,5
65,1,0
57,1,0
48,7,3
5,7,3
10,7,3
10,7,7
55,4,4
52,4,4
66,7,7
21,9,7
6,9,7
63,7,7
29,7,7
18,4,4
13,9,7
43,4,4
77,7,7
38,9,7
78,9,7
28,9,7
35,4,4
47,4,4
30,3,7
94,4,4
31,9,7
20,9,7
24,7,7
17,2,7
68,9,7
20,8,7
70,8,7
100,7,7
34,9,7
95,4,4
5,7,7
53,7,7
7,3,7
93,2,7
15,2,7
49,8,7
96,7,7
86,8,7
57,4,4
87,2,7
32,2,7
93,4,4
90,4,4
15,8,7
56,4,4
99,2,7
14,3,7
38,2,7
21,4,4
22,7,7
29,2,7
43,7,7
34,4,4
45,4,4
74,9,7
5,4,4
46,3,7
75,9,7
22,4,4
60,4,4
88,4,4
25,7,7
60,3,7
75,2,7
64,9,7
55,6,6
70,7,7
41,4,4
71,2,7
24,2,7
89,2,7
83,2,7
10,9,7
69,2,7
3,4,4
39,9,7
47,2,7
32,9,7
88,9,7
54,4,4
11,6,6
53,2,7
46,2,7
99,4,4
33,2,7
98,3,7
