teid,qfi,qid
83,6,6
11,6,6
40,6,6
50,6,6
37,6,6
72,6,6
56,6,6
55,6,6
68,6,6
22,6,6
28,6,6
48,7,3
7,7,3
5,7,3
71,7,3
44,7,3
64,7,3
49,7,3
51,7,3
88,1,0
40,5,1
17,3,2
45,3,2
11,3,2
99,3,2
61,5,1
14,3,2
93,5,1
50,5,1
23,3,2
22,7,3
27,9,7
66,3,2
92,5,1
27,3,2
75,2,5
10,5,1
42,3,2
42,1,0
72,3,2
98,3,2
56,5,1
58,5,1
9,1,0
36,5,1
59,3,2
63,1,0
53,7,3
83,2,5
69,2,5
2,2,5
33,2,5
68,5,1
1,1,0
34,3,2
66,7,3
85,5,1
2,3,2
69,5,1
10,9,7
23,7,3
62,5,1
7,3,2
24,7,3
14,5,1
31,7,3
84,2,5
39,1,0
2,5,1
28,9,7
100,1,0
19,5,1
47,2,5
11,5,1
29,2,5
67,5,1
13,3,2
12,5,1
73,3,2
44,3,2
9,3,2
96,1,0
27,1,0
86,3,2
59,1,0
41,2,5
7,5,1
61,9,7
91,1,0
94,2,5
36,3,2
70,5,1
81,1,0
89,3,2
46,2,5
58,3,2
80,3,2
17,2,5
90,5,1
95,5,1
45,1,0
60,3,2
48,2,5
82,9,7
46,3,2
4,2,5
15,3,2
73,1,0
80,1,0
3,3,2
20,9,7
26,5,1
34,9,7
37,1,0
79,3,2
58,1,0
18,3,2
30,3,2
15,2,5
67,3,2
100,2,5
97,1,0
92,1,0
70,7,3
38,2,5
19,7,3
71,2,5
53,2,5
96,7,3
46,5,1
30,5,1
95,1,0
89,2,5
65,7,3
29,5,1
87,2,5
16,5,1
40,3,2
100,7,3
61,2,5
66,1,0
82,2,5
25,7,3
77,1,0
84,8,7
74,3,2
32,2,5
41,1,0
13,5,1
6,2,5
98,2,5
8,9,7
43,7,3
24,2,5
69,1,0
65,1,0
54,2,5
74,5,1
92,2,5
14,1,0
52,1,0
21,1,0
91,7,3
29,7,3
63,7,3
16,1,0
99,2,5
77,7,3
85,1,0
75,9,7
93,2,5
100,7,7
87,1,0
78,1,0
57,1,0
49,1,0
38,9,7
45,4,4
72,7,7
72,7,3
73,9,7
16,8,7
96,7,7
93,4,4
81,9,7
44,8,7
60,4,4
94,2,7
95,4,4
52,4,4
4,4,4
74,3,7
66,7,7
65,7,7
87,4,4
85,8,7
57,4,4
43,7,7
34,4,4
49,8,7
78,8,7
71,7,7
22,4,4
48,2,7
76,4,4
91,7,7
64,7,7
41,4,4
44,7,7
39,8,7
89,2,7
63,7,7
21,4,4
32,2,7
47,4,4
94,4,4
54,4,4
32,9,7
67,4,4
8,4,4
5,4,4
31,7,7
5,7,7
68,9,7
22,7,7
79,3,7
97,4,4
61,2,7
29,7,7
62,9,7
48,7,7
84,2,7
43,4,4
55,4,4
73,3,7
4,2,7
72,3,7
99,4,4
64,4,4
17,2,7
56,4,4
94,4,7
79,4,4
31,9,7
18,4,4
88,4,4
74,9,7
8,6,6
98,8,7
24,2,7
17,3,7
89,4,4
3,4,4
50,9,7
92,2,7
1,6,6
100,2,7
40,3,7
76,9,7
47,4,7
15,2,7
15,8,7
97,9,7
83,2,7
93,2,7
23,7,7
