teid,qfi,qid
28,6,6
11,6,6
86,6,6
40,6,6
35,6,6
12,6,6
8,6,6
77,6,6
83,6,6
22,6,6
38,2,5
36,5,1
33,2,5
54,2,5
42,1,0
5,4,4
28,9,7
3,4,4
56,5,1
93,5,1
7,3,2
71,2,5
18,3,2
26,5,1
46,3,2
82,9,7
10,5,1
32,2,5
29,5,1
13,3,2
81,9,7
27,3,2
3,3,2
59,3,2
40,5,1
85,1,0
78,9,7
80,3,2
66,3,2
30,3,2
76,9,7
38,1,0
82,2,5
61,2,5
67,5,1
41,1,0
90,5,1
11,3,2
91,7,3
9,1,0
11,5,1
74,9,7
50,5,1
98,2,5
45,3,2
49,7,3
51,7,3
17,3,2
89,3,2
34,3,2
24,6,6
53,7,3
100,2,5
10,7,3
95,1,0
57,1,0
99,3,2
12,5,1
2,2,5
69,5,1
22,7,3
42,3,2
87,1,0
81,1,0
15,3,2
89,2,5
69,1,0
2,3,2
74,5,1
91,1,0
48,9,7
73,1,0
70,5,1
39,1,0
15,2,5
73,3,2
85,5,1
92,5,1
72,7,3
29,7,3
79,3,2
23,3,2
14,3,2
2,5,1
27,9,7
14,5,1
48,2,5
78,1,0
5,7,3
45,1,0
55,4,4
32,7,3
75,2,5
79,9,7
19,5,1
88,1,0
40,3,2
34,4,4
44,3,2
63,7,3
7,5,1
23,7,3
102,2,5
90,9,7
101,2,5
74,3,2
103,2,5
16,1,0
66,7,3
99,2,5
53,2,5
52,1,0
86,3,2
46,2,5
67,3,2
24,2,5
98,3,2
93,2,5
24,7,3
84,2,5
96,1,0
58,3,2
4,2,5
100,1,0
21,1,0
6,1,0
36,3,2
77,7,3
95,5,1
77,7,7
95,4,4
75,1,0
41,2,5
92,2,5
58,5,1
60,3,2
16,5,1
29,2,5
14,1,0
72,3,2
97,4,4
71,7,3
92,1,0
61,5,1
1,1,0
46,5,1
80,1,0
97,1,0
44,7,3
96,7,3
100,7,3
70,7,3
59,1,0
77,1,0
67,4,4
66,1,0
49,1,0
30,5,1
31,7,3
98,8,7
83,2,5
26,2,5
19,7,3
22,4,4
6,2,5
63,1,0
7,7,3
64,9,7
87,2,5
21,9,7
17,2,5
58,1,0
48,7,3
56,4,4
31,8,7
64,7,3
47,2,5
43,7,3
8,4,4
65,7,3
41,4,4
68,9,7
54,4,4
47,4,4
18,4,4
62,9,7
50,9,7
68,5,1
17,2,7
6,9,7
93,4,4
1,8,7
13,5,1
24,7,7
25,8,7
24,2,7
60,4,4
97,9,7
88,4,4
57,4,4
20,9,7
99,4,4
35,4,4
73,3,7
93,2,7
21,4,4
4,4,4
5,7,7
45,4,4
76,4,4
91,7,7
22,7,7
65,7,7
89,4,4
90,4,4
100,2,7
87,4,4
66,7,7
63,7,7
71,7,7
89,2,7
94,2,5
18,8,7
52,4,4
60,9,7
61,2,7
29,7,7
70,7,7
43,4,4
43,6,6
65,1,0
46,2,7
6,2,7
72,3,7
27,3,7
72,7,7
10,7,7
53,2,7
29,2,7
102,2,7
101,2,7
103,2,7
94,4,4
13,9,7
84,2,7
53,7,7
34,9,7
52,9,7
79,4,4
35,9,7
15,2,7
4,2,7
9,8,7
60,3,7
88,9,7
92,2,7
80,3,7
