teid,qfi,qid
77,6,6
51,6,6
53,6,6
35,6,6
11,6,6
22,6,6
81,6,6
24,6,6
71,6,6
42,6,6
59,6,6
82,6,6
80,6,6
1,6,6
40,6,6
30,6,6
5,4,4
76,4,4
42,3,2
99,3,2
2,3,2
89,3,2
80,3,2
60,3,2
7,5,1
14,5,1
12,5,1
82,2,5
84,2,5
36,5,1
92,5,1
97,9,7
46,5,1
5,4,7
29,7,3
3,3,2
30,3,2
98,3,2
6,9,7
11,3,2
58,3,2
31,9,7
27,3,2
53,2,5
32,7,3
56,5,1
2,5,1
9,3,2
51,7,3
66,3,2
48,2,5
18,3,2
90,5,1
15,3,2
10,7,3
13,5,1
74,5,1
41,2,5
85,1,0
80,1,0
58,5,1
13,3,2
54,2,5
91,7,3
38,2,5
79,3,2
38,1,0
92,2,5
42,1,0
67,3,2
70,5,1
72,7,3
73,3,2
36,3,2
64,7,3
78,1,0
34,3,2
58,1,0
83,2,5
16,5,1
72,3,2
14,3,2
14,1,0
50,5,1
46,3,2
19,7,3
93,5,1
25,7,3
6,1,0
67,5,1
38,9,7
34,9,7
87,2,5
61,2,5
74,3,2
29,5,1
59,1,0
7,7,3
99,4,4
68,5,1
5,7,3
17,3,2
19,5,1
48,7,3
7,3,2
87,1,0
44,3,2
100,2,5
53,7,3
6,2,5
59,3,2
44,7,3
47,2,5
86,3,2
100,7,3
63,1,0
75,2,5
68,9,7
21,1,0
10,5,1
66,7,3
9,1,0
40,3,2
81,9,7
99,2,5
67,4,4
4,2,5
45,1,0
88,1,0
77,1,0
81,1,0
23,7,3
27,1,0
96,7,3
39,1,0
100,1,0
49,1,0
94,2,5
96,1,0
71,2,5
11,5,1
62,5,1
46,2,5
95,5,1
91,1,0
43,7,3
75,1,0
37,1,0
15,2,5
95,1,0
69,5,1
33,2,5
85,5,1
64,7,7
40,5,1
22,7,3
1,1,0
89,2,5
73,1,0
56,4,4
71,7,3
66,1,0
45,4,4
16,1,0
77,7,3
32,2,5
29,2,5
97,1,0
88,4,4
52,1,0
24,7,3
24,2,5
2,2,5
64,4,4
95,4,4
49,7,3
98,2,5
93,2,5
69,1,0
57,1,0
79,9,7
69,2,5
65,7,7
65,7,3
17,2,5
41,1,0
70,7,3
57,4,4
65,1,0
26,2,5
63,7,3
92,1,0
31,7,3
97,4,4
55,4,4
4,4,4
10,9,7
61,5,1
47,9,7
28,9,7
90,4,4
35,4,4
26,5,1
51,7,7
57,8,7
52,4,4
21,9,7
24,7,7
43,4,4
48,7,7
94,8,7
49,7,7
23,7,7
54,4,4
20,8,7
60,4,4
2,2,7
75,9,7
93,4,4
25,8,7
74,9,7
32,2,7
30,5,1
22,7,7
7,7,7
71,7,7
77,7,7
43,7,7
88,9,7
31,7,7
8,9,7
3,4,4
96,7,7
100,2,7
84,8,7
22,4,4
8,4,4
52,4,7
47,4,4
82,9,7
26,8,7
91,7,7
66,7,7
16,8,7
29,2,7
54,2,7
18,4,4
17,8,7
21,4,4
63,7,7
60,9,7
87,4,4
41,4,4
94,4,4
20,9,7
15,2,7
100,7,7
94,2,7
79,4,4
3,3,7
61,9,7
50,9,7
75,2,7
44,7,7
89,4,4
48,9,7
6,2,7
32,9,7
82,2,7
62,9,7
34,4,4
69,2,7
53,2,7
64,9,7
30,3,7
35,9,7
61,2,7
99,2,7
41,2,7
84,2,7
83,2,7
