teid,qfi,qid
53,6,6
59,6,6
43,6,6
19,6,6
82,6,6
42,6,6
25,6,6
20,6,6
51,6,6
24,6,6
8,6,6
40,6,6
9,8,7
52,9,7
79,9,7
34,9,7
6,9,7
74,9,7
35,9,7
39,9,7
68,9,7
90,9,7
5,7,7
91,8,7
20,9,7
48,2,5
45,4,4
92,1,0
92,2,5
3,3,2
27,3,2
23,7,3
88,4,4
56,5,1
73,3,2
72,3,2
96,1,0
79,3,2
95,5,1
34,3,2
2,2,5
27,1,0
70,5,1
99,2,5
40,3,2
93,5,1
29,5,1
90,5,1
58,3,2
64,7,3
60,3,2
17,3,2
14,3,2
93,2,5
11,3,2
63,1,0
2,5,1
9,3,2
98,3,2
84,2,5
81,1,0
71,7,3
65,1,0
30,3,2
46,3,2
36,5,1
75,1,0
58,1,0
89,3,2
68,5,1
67,5,1
62,5,1
86,3,2
24,2,5
59,3,2
10,7,3
99,3,2
53,7,3
19,7,3
36,3,2
15,3,2
42,3,2
45,3,2
66,3,2
63,7,3
53,2,5
65,7,3
14,5,1
57,4,4
80,1,0
74,5,1
2,3,2
21,1,0
61,2,5
25,7,3
66,1,0
14,1,0
54,2,5
45,1,0
87,1,0
13,5,1
23,3,2
10,5,1
66,7,3
38,1,0
7,3,2
33,2,5
67,3,2
91,7,3
32,2,5
6,2,5
6,1,0
74,3,2
50,5,1
85,1,0
43,7,3
30,5,1
96,7,3
41,2,5
52,1,0
89,2,5
7,5,1
100,2,5
59,1,0
87,2,5
83,2,5
39,1,0
38,2,5
102,2,5
103,2,5
101,2,5
26,5,1
80,3,2
7,7,3
40,5,1
11,5,1
92,5,1
46,2,5
26,2,5
19,5,1
13,3,2
49,7,3
46,5,1
15,2,5
64,4,4
100,1,0
29,2,5
58,5,1
75,2,5
97,1,0
1,1,0
41,4,4
77,1,0
47,2,5
73,1,0
72,7,3
12,5,1
31,7,7
71,2,5
61,5,1
78,1,0
69,5,1
91,1,0
69,1,0
82,2,5
37,1,0
4,2,5
88,1,0
49,1,0
56,4,4
18,3,2
57,1,0
94,2,5
42,1,0
99,4,4
22,7,3
9,1,0
98,2,5
35,4,4
44,7,3
51,7,3
73,3,7
56,6,6
70,7,3
78,9,7
31,7,3
69,2,5
77,7,3
95,1,0
44,7,7
41,1,0
87,4,4
100,7,3
67,4,4
48,7,3
4,4,4
32,7,3
22,4,4
5,7,3
61,9,7
65,7,7
7,7,7
63,7,7
96,7,7
94,4,4
53,2,7
85,5,1
43,4,4
71,7,7
93,4,4
55,4,4
52,4,4
8,4,4
47,4,4
29,7,3
18,4,4
60,4,4
16,5,1
100,7,7
26,2,7
76,4,4
94,2,7
32,2,7
89,4,4
77,7,7
19,7,7
27,9,7
38,2,7
60,9,7
26,8,7
47,9,7
25,8,7
48,7,7
64,9,7
28,9,7
81,9,7
95,4,4
88,9,7
32,9,7
21,4,4
90,4,4
91,7,7
34,4,4
13,9,7
55,8,7
9,3,7
5,4,4
33,2,7
79,4,4
51,7,7
66,7,7
62,9,7
54,4,4
48,9,7
75,9,7
72,7,7
70,7,7
101,2,7
102,2,7
103,2,7
69,2,7
46,2,7
82,2,7
50,9,7
93,2,7
48,2,7
47,2,7
61,2,7
99,2,7
24,2,7
92,2,7
8,9,7
