teid,qfi,qid
84,8,7
18,8,7
98,8,7
78,8,7
75,9,7
47,9,7
60,9,7
28,9,7
39,9,7
74,9,7
90,9,7
68,9,7
13,9,7
6,9,7
10,9,7
96,6,6
51,6,6
33,6,6
82,6,6
12,6,6
43,6,6
50,9,7
35,6,6
62,6,6
71,6,6
52,9,7
84,2,5
89,2,5
19,5,1
7,5,1
77,7,3
13,3,2
6,2,5
91,1,0
3,3,2
67,3,2
83,2,5
90,5,1
18,3,2
49,7,3
23,3,2
93,5,1
68,5,1
66,7,3
32,7,3
7,3,2
94,2,5
75,2,5
10,7,3
92,5,1
69,1,0
58,3,2
72,3,2
89,3,2
58,1,0
22,7,3
61,2,5
62,5,1
63,7,3
59,3,2
40,3,2
30,3,2
93,2,5
80,3,2
9,3,2
99,3,2
74,3,2
11,5,1
71,7,3
4,2,5
92,2,5
16,5,1
66,3,2
46,3,2
60,3,2
37,1,0
73,3,2
51,7,3
80,1,0
92,1,0
2,5,1
79,3,2
75,1,0
13,5,1
56,5,1
2,3,2
45,3,2
17,3,2
86,3,2
44,3,2
26,2,5
23,7,3
65,7,3
2,2,5
46,2,5
36,5,1
99,2,5
95,1,0
34,3,2
64,7,3
85,5,1
38,1,0
59,1,0
100,1,0
54,2,5
27,3,2
17,2,5
14,3,2
49,1,0
67,5,1
44,7,3
27,1,0
98,3,2
74,5,1
70,7,3
98,2,5
48,2,5
100,2,5
58,5,1
29,7,3
24,2,5
15,2,5
1,1,0
36,3,2
41,2,5
47,2,5
99,4,4
10,5,1
30,5,1
69,5,1
21,1,0
69,2,5
48,7,3
50,5,1
33,2,5
38,2,5
81,1,0
29,2,5
19,7,3
6,1,0
77,1,0
16,1,0
52,1,0
15,3,2
46,5,1
14,1,0
14,5,1
61,5,1
97,1,0
71,2,5
78,1,0
70,5,1
96,7,3
9,1,0
12,5,1
96,1,0
65,1,0
45,1,0
40,5,1
32,2,5
26,5,1
39,1,0
53,2,5
31,7,3
88,1,0
63,1,0
94,4,4
89,4,4
42,3,2
91,7,3
72,7,3
87,2,5
5,7,3
66,1,0
57,1,0
25,8,7
73,1,0
87,1,0
42,1,0
41,1,0
85,1,0
7,7,3
25,7,3
100,7,3
43,7,3
53,7,3
65,8,7
41,4,4
76,4,4
35,9,7
88,4,4
20,6,6
95,5,1
54,8,7
45,4,4
57,4,4
29,5,1
97,4,4
21,4,4
43,4,4
52,4,4
4,4,4
35,4,4
34,4,4
47,4,4
39,8,7
32,7,7
55,4,4
91,7,7
54,4,4
79,9,7
88,9,7
2,2,7
47,2,7
33,8,7
8,9,7
93,4,4
22,4,4
44,7,7
100,7,7
64,4,4
18,4,4
5,4,4
87,4,4
72,7,7
43,7,7
29,2,7
8,4,4
65,7,7
76,9,7
98,2,7
90,4,4
56,4,4
53,7,7
79,4,4
77,7,7
48,9,7
95,4,4
15,2,7
29,7,7
22,7,7
15,8,7
34,9,7
26,2,7
81,9,7
48,7,7
38,2,7
31,9,7
7,7,7
89,2,7
64,9,7
38,9,7
46,2,7
67,4,4
58,3,7
20,9,7
53,2,7
