teid,qfi,qid
22,6,6
20,6,6
53,6,6
11,6,6
62,6,6
71,6,6
12,6,6
40,6,6
59,6,6
55,6,6
50,6,6
33,6,6
1,6,6
32,2,5
61,2,5
53,2,5
48,2,5
29,2,5
26,2,5
44,7,3
15,2,5
23,3,2
80,3,2
36,3,2
11,3,2
15,3,2
18,3,2
67,3,2
49,7,3
66,3,2
40,3,2
9,3,2
73,3,2
46,5,1
98,3,2
36,5,1
28,9,7
17,3,2
19,5,1
34,3,2
77,1,0
45,3,2
75,1,0
58,3,2
64,7,3
44,3,2
30,5,1
29,5,1
30,3,2
69,5,1
31,9,7
7,3,2
42,3,2
10,5,1
53,7,3
14,3,2
2,3,2
13,3,2
41,1,0
24,7,3
94,2,5
38,9,7
27,3,2
79,3,2
7,5,1
2,5,1
73,9,7
61,5,1
62,5,1
63,1,0
14,1,0
69,2,5
89,3,2
67,4,4
58,5,1
14,5,1
99,2,5
74,3,2
5,7,3
4,2,5
91,7,3
13,5,1
67,5,1
29,7,3
19,7,3
66,1,0
19,7,7
71,2,5
86,3,2
96,7,3
10,7,3
20,9,7
57,4,4
59,3,2
85,1,0
1,1,0
81,1,0
48,7,3
100,7,3
81,9,7
16,5,1
74,5,1
23,7,3
43,7,3
40,5,1
75,9,7
70,7,3
60,3,2
26,5,1
91,1,0
38,2,5
22,7,3
72,3,2
50,5,1
109,3,2
108,3,2
84,8,7
87,1,0
58,1,0
110,3,2
111,3,2
93,2,5
88,1,0
6,2,5
46,3,2
33,2,5
52,1,0
107,3,2
32,2,7
23,8,7
9,1,0
27,1,0
6,1,0
66,7,3
8,9,7
47,2,5
100,1,0
80,1,0
12,5,1
89,2,5
3,3,2
37,1,0
48,7,7
76,9,7
95,1,0
2,2,5
75,2,5
54,2,5
38,1,0
48,9,7
11,5,1
70,5,1
32,7,3
50,9,7
16,1,0
85,5,1
98,2,5
97,1,0
84,2,5
77,7,3
64,4,4
73,1,0
57,1,0
63,7,3
41,2,5
68,5,1
56,5,1
82,9,7
25,7,3
90,4,4
60,9,7
93,5,1
7,7,7
39,1,0
17,2,5
74,9,7
7,7,3
100,2,5
90,5,1
31,7,3
65,7,3
95,5,1
42,1,0
51,7,3
45,1,0
24,2,5
69,1,0
82,2,5
96,1,0
44,8,7
21,1,0
65,1,0
76,4,4
83,2,5
46,2,5
78,1,0
92,2,5
93,4,4
99,4,4
28,8,7
72,7,3
49,1,0
79,4,4
10,9,7
43,7,7
32,7,7
92,5,1
85,8,7
5,4,4
64,9,7
61,2,7
4,4,4
34,9,7
34,4,4
26,8,7
35,4,4
96,7,7
80,6,6
70,7,7
64,7,7
39,8,7
94,8,7
66,7,7
3,4,4
51,7,7
22,4,4
23,3,7
87,4,4
56,4,4
94,4,4
25,7,7
52,9,7
54,4,4
27,3,7
8,4,4
89,4,4
31,7,7
63,7,7
97,4,4
6,9,7
16,8,7
60,4,4
23,7,7
33,2,7
79,9,7
15,2,7
32,9,7
52,4,4
21,4,4
46,2,7
65,7,7
98,2,7
35,9,7
55,4,4
29,7,7
47,4,4
41,4,4
65,8,7
83,6,6
45,4,4
89,2,7
5,7,7
94,2,7
77,7,7
53,2,7
79,3,7
84,2,7
48,2,7
95,4,4
100,7,7
62,9,7
26,2,7
29,2,7
54,2,7
100,2,7
92,2,7
99,2,7
24,7,7
43,4,4
21,9,7
18,4,4
22,7,7
49,7,7
10,7,7
38,2,7
72,3,7
75,2,7
