teid,qfi,qid
12,6,6
40,6,6
81,6,6
56,6,6
22,6,6
84,6,6
80,6,6
72,6,6
96,6,6
28,6,6
2,5,1
26,5,1
11,5,1
13,5,1
96,7,3
69,5,1
23,7,3
58,3,2
30,5,1
27,3,2
80,3,2
67,5,1
51,7,3
16,5,1
69,1,0
10,5,1
8,9,7
34,3,2
47,9,7
24,7,3
36,5,1
40,3,2
14,3,2
90,4,4
60,4,4
11,3,2
17,3,2
69,2,5
84,2,5
35,9,7
98,3,2
43,7,3
32,2,5
60,3,2
38,9,7
46,5,1
73,3,2
59,3,2
25,7,3
74,5,1
75,9,7
65,1,0
48,2,5
29,2,5
72,3,2
50,9,7
61,2,5
67,3,2
12,5,1
3,3,2
31,7,3
15,3,2
38,1,0
61,5,1
21,1,0
56,5,1
19,5,1
71,7,3
83,2,5
87,1,0
66,3,2
85,5,1
84,2,7
74,3,2
45,3,2
41,1,0
9,1,0
52,1,0
46,3,2
89,2,5
7,3,2
72,7,3
2,3,2
44,3,2
80,1,0
72,7,7
82,2,5
14,1,0
45,4,4
22,7,3
97,1,0
42,3,2
78,1,0
39,1,0
16,1,0
7,7,3
99,3,2
96,1,0
13,3,2
18,3,2
38,2,5
6,2,5
34,9,7
88,1,0
36,3,2
66,1,0
86,3,2
92,1,0
77,7,3
85,1,0
90,5,1
37,1,0
30,3,2
87,2,5
79,3,2
77,1,0
98,2,5
66,7,3
93,5,1
95,5,1
26,2,5
75,1,0
29,5,1
68,5,1
46,2,5
79,9,7
14,5,1
89,3,2
27,1,0
19,7,7
23,3,2
63,1,0
7,5,1
58,1,0
47,2,5
17,2,5
19,7,3
100,1,0
65,7,3
54,2,5
63,7,3
35,4,4
93,2,5
109,7,3
112,7,3
111,7,3
110,7,3
91,1,0
60,9,7
95,1,0
42,1,0
62,5,1
49,1,0
91,7,3
58,5,1
73,1,0
40,5,1
92,2,5
15,2,5
59,1,0
100,2,5
13,9,7
6,1,0
5,7,3
81,1,0
32,7,3
78,8,7
71,2,5
33,2,5
49,7,3
64,7,3
70,7,3
4,2,5
75,2,5
53,2,5
44,7,3
48,7,3
41,2,5
99,2,5
24,2,5
53,7,3
78,9,7
57,1,0
1,1,0
77,7,7
17,8,7
1,8,7
5,4,4
44,7,7
100,7,3
32,7,7
90,9,7
92,5,1
52,4,4
67,4,4
10,7,3
51,7,7
50,5,1
99,4,4
8,4,4
100,7,7
55,4,4
43,4,4
28,9,7
4,8,7
87,4,4
85,8,7
96,7,7
91,7,7
70,5,1
82,9,7
64,4,4
18,4,4
47,4,4
41,4,4
56,4,4
31,8,7
54,2,7
88,4,4
38,2,7
7,7,7
76,4,4
48,7,7
10,7,7
97,4,4
69,2,7
10,9,7
57,4,4
52,9,7
54,4,4
27,9,7
31,7,7
84,8,7
65,7,7
28,8,7
20,8,7
88,9,7
98,8,7
39,9,7
89,4,4
4,4,4
23,8,7
32,2,7
20,6,6
93,2,7
33,2,7
6,2,7
34,4,4
75,2,7
100,2,7
94,4,4
87,2,7
13,3,7
79,4,4
31,9,7
73,3,7
46,2,7
22,4,4
29,7,3
47,2,7
95,4,4
92,2,7
73,9,7
5,7,7
97,9,7
93,4,4
6,9,7
49,7,7
61,9,7
80,3,7
29,2,7
82,2,7
58,3,7
70,7,7
25,7,7
89,2,7
71,7,7
4,2,7
60,3,7
83,2,7
94,2,5
