teid,qfi,qid
77,6,6
12,6,6
40,6,6
83,6,6
28,6,6
22,6,6
11,6,6
35,6,6
86,6,6
8,6,6
24,6,6
23,7,3
31,7,3
4,2,5
94,2,5
92,2,5
53,7,3
24,7,3
24,2,5
6,2,5
11,3,2
89,3,2
98,3,2
4,2,7
90,9,7
28,9,7
64,9,7
21,9,7
29,5,1
79,9,7
26,5,1
56,5,1
72,3,2
41,1,0
3,3,2
48,9,7
34,3,2
14,5,1
23,3,2
12,5,1
44,3,2
19,5,1
91,1,0
96,1,0
59,3,2
70,5,1
61,5,1
81,9,7
80,3,2
76,9,7
27,3,2
69,5,1
57,1,0
13,3,2
85,5,1
17,3,2
47,2,5
82,2,5
45,3,2
95,1,0
14,3,2
30,3,2
86,3,2
14,1,0
78,1,0
2,3,2
74,5,1
73,3,2
2,2,5
90,5,1
74,9,7
99,3,2
75,2,5
78,9,7
35,4,4
74,3,2
36,3,2
84,2,5
87,2,5
72,7,3
11,5,1
92,1,0
38,2,5
50,5,1
59,1,0
85,1,0
7,5,1
46,3,2
67,5,1
30,5,1
8,4,4
40,3,2
52,1,0
43,7,3
2,5,1
26,2,5
102,2,5
66,7,3
101,2,5
103,2,5
66,7,7
79,3,2
66,3,2
95,5,1
100,1,0
42,3,2
45,1,0
40,5,1
89,2,5
71,7,3
49,1,0
15,3,2
63,7,3
7,3,2
58,3,2
52,4,4
56,4,4
10,5,1
61,2,5
75,1,0
93,2,5
100,2,5
51,7,3
96,7,3
32,2,5
1,1,0
58,1,0
38,1,0
18,3,2
36,5,1
80,1,0
54,2,5
46,2,5
77,1,0
39,1,0
9,1,0
73,1,0
29,7,3
47,4,4
6,1,0
67,3,2
97,1,0
49,7,3
41,2,5
93,5,1
44,7,3
16,5,1
70,7,3
98,2,5
99,2,5
5,7,3
100,7,3
63,1,0
45,4,4
29,2,5
83,2,5
88,1,0
87,1,0
60,3,2
81,1,0
17,2,5
92,5,1
10,7,3
53,2,5
31,8,7
15,2,5
46,5,1
16,1,0
71,2,5
33,2,5
18,4,4
19,7,3
65,7,7
65,7,3
66,1,0
55,4,4
77,7,3
69,1,0
62,9,7
91,7,7
91,7,3
54,4,4
48,2,5
21,1,0
7,7,7
7,7,3
64,7,3
13,5,1
42,1,0
48,7,3
67,4,4
32,7,3
22,7,3
89,3,7
60,4,4
34,4,4
79,4,4
73,3,7
41,4,4
95,4,4
58,5,1
68,5,1
38,2,7
25,8,7
5,4,4
21,4,4
57,4,4
24,7,7
97,4,4
99,4,4
35,9,7
53,7,7
93,4,4
10,7,7
15,2,7
3,4,4
8,9,7
87,2,7
94,4,4
18,8,7
98,8,7
71,2,7
27,9,7
98,2,7
90,4,4
1,8,7
63,7,7
22,7,7
99,2,7
87,4,4
43,4,4
41,4,7
54,2,7
76,4,4
77,7,7
29,7,7
5,7,7
37,1,0
22,4,4
33,2,7
47,2,7
72,3,7
4,4,4
89,4,4
50,9,7
71,7,7
34,9,7
20,9,7
75,2,7
40,3,7
68,9,7
41,2,7
13,9,7
82,2,7
32,2,7
26,2,7
48,2,7
11,3,7
27,3,7
88,9,7
83,2,7
97,9,7
82,9,7
100,2,7
31,9,7
88,4,4
72,7,7
74,3,7
