teid,qfi,qid
59,6,6
56,6,6
25,6,6
8,6,6
83,6,6
81,6,6
22,6,6
37,6,6
11,6,6
53,6,6
86,6,6
40,6,6
65,8,7
9,8,7
25,8,7
62,9,7
28,9,7
50,9,7
73,9,7
35,9,7
74,9,7
78,9,7
75,2,5
16,5,1
79,3,2
85,5,1
93,4,4
44,7,3
73,1,0
4,2,5
40,3,2
14,1,0
98,3,2
67,5,1
46,2,5
60,4,4
60,3,2
71,7,3
13,3,2
99,3,2
18,3,2
17,3,2
79,4,4
25,7,3
80,1,0
42,3,2
66,3,2
74,3,2
2,3,2
2,5,1
86,3,2
72,3,2
3,3,2
1,1,0
15,2,5
19,5,1
63,1,0
77,1,0
48,7,3
7,3,2
11,5,1
70,5,1
69,5,1
46,5,1
7,5,1
62,5,1
29,2,5
100,1,0
34,3,2
14,3,2
10,5,1
67,3,2
41,1,0
92,1,0
65,7,3
95,1,0
81,1,0
72,7,3
73,3,2
58,5,1
58,3,2
42,1,0
45,3,2
49,1,0
93,5,1
24,2,5
11,3,2
17,2,5
15,3,2
26,5,1
30,3,2
92,5,1
23,3,2
49,7,3
95,5,1
83,2,5
59,3,2
96,7,3
36,5,1
70,7,3
80,3,2
87,1,0
89,3,2
99,2,5
26,2,5
110,3,2
111,3,2
53,7,3
112,3,2
108,3,2
109,3,2
91,7,3
2,2,5
53,2,5
90,5,1
38,2,5
6,2,5
91,1,0
6,1,0
27,3,2
65,1,0
48,2,5
105,7,3
107,7,3
106,7,3
92,2,5
104,7,3
97,1,0
13,5,1
93,2,5
7,7,3
84,2,5
43,7,3
59,1,0
5,7,3
14,5,1
39,1,0
30,5,1
50,5,1
69,1,0
78,1,0
32,2,5
61,5,1
95,4,4
82,2,5
29,7,3
44,3,2
46,3,2
23,7,3
16,1,0
12,5,1
75,1,0
100,2,5
82,9,7
77,7,3
100,7,3
85,1,0
96,1,0
57,1,0
68,5,1
20,9,7
89,2,5
29,5,1
64,4,4
71,2,5
38,1,0
21,1,0
45,1,0
51,7,3
87,2,5
98,2,5
66,1,0
56,5,1
33,2,5
41,2,5
64,7,3
36,3,2
52,1,0
24,7,3
47,2,5
54,2,5
97,9,7
9,1,0
32,7,3
5,7,7
61,2,5
66,7,3
10,7,3
94,4,4
6,2,7
31,7,3
18,4,4
19,7,3
22,7,3
76,8,7
67,4,4
18,8,7
40,5,1
74,5,1
8,4,4
66,3,7
15,8,7
47,9,7
100,7,7
4,2,7
22,4,4
76,4,4
34,4,4
53,7,7
43,4,4
48,9,7
6,9,7
89,4,4
47,4,4
88,9,7
13,9,7
60,9,7
31,9,7
5,4,4
35,4,4
54,2,7
21,9,7
52,4,4
12,6,6
1,6,6
99,4,4
57,4,4
8,9,7
88,4,4
17,8,7
97,4,4
63,8,7
21,4,4
56,4,4
46,2,7
41,4,4
29,7,7
47,2,7
87,4,4
54,4,4
45,4,4
4,4,4
31,7,7
55,4,4
48,7,7
36,8,7
40,3,7
32,9,7
3,4,4
19,6,6
99,2,7
52,9,7
71,2,7
64,9,7
83,2,7
10,7,7
81,9,7
2,2,7
27,3,7
92,2,7
32,2,7
7,7,7
51,7,7
68,9,7
24,7,7
19,7,7
33,2,7
91,7,7
71,7,7
24,2,7
