teid,qfi,qid
33,6,6
12,6,6
20,6,6
51,6,6
37,6,6
8,6,6
83,6,6
55,6,6
86,6,6
68,6,6
14,3,2
9,3,2
70,7,3
74,5,1
27,3,2
38,9,7
70,7,7
100,2,5
79,3,2
45,3,2
17,2,5
86,3,2
62,9,7
3,4,4
59,3,2
99,3,2
102,2,5
101,2,5
103,2,5
66,7,3
66,1,0
89,3,2
49,7,3
61,2,5
36,5,1
69,5,1
39,1,0
66,3,2
23,3,2
15,3,2
14,5,1
94,4,4
78,9,7
67,3,2
42,3,2
72,3,2
15,8,7
12,5,1
70,5,1
2,2,5
66,7,7
10,7,3
97,9,7
60,3,2
18,3,2
6,2,5
7,5,1
73,3,2
61,5,1
71,2,5
34,3,2
46,5,1
68,9,7
89,2,5
75,9,7
74,3,2
56,4,4
21,1,0
85,5,1
46,3,2
52,1,0
97,1,0
96,1,0
7,3,2
48,2,5
36,3,2
22,7,3
65,1,0
87,1,0
95,5,1
14,1,0
98,3,2
3,3,2
82,2,5
68,5,1
11,3,2
85,1,0
29,5,1
13,5,1
90,5,1
72,7,3
16,1,0
19,5,1
58,5,1
58,3,2
46,2,5
33,2,5
6,1,0
37,1,0
11,5,1
17,3,2
26,5,1
53,2,5
1,1,0
49,1,0
30,3,2
62,5,1
87,2,5
53,2,7
19,7,3
84,2,5
2,3,2
40,3,2
44,3,2
38,1,0
9,1,0
57,1,0
48,7,3
88,9,7
65,7,3
98,2,5
31,7,3
100,7,3
41,1,0
43,7,3
45,1,0
2,5,1
73,1,0
74,9,7
43,7,7
67,5,1
64,7,3
91,1,0
59,1,0
35,9,7
29,7,3
58,1,0
20,8,7
77,7,3
16,5,1
42,1,0
24,2,5
100,1,0
69,1,0
92,1,0
15,2,5
80,3,2
27,1,0
75,1,0
91,7,3
47,2,5
53,7,3
87,4,4
40,5,1
5,7,3
78,8,7
75,2,5
95,4,4
83,2,5
21,4,4
99,4,4
81,1,0
32,2,5
60,9,7
29,2,5
54,2,5
71,7,3
51,7,3
99,2,5
4,2,5
88,1,0
92,2,5
28,9,7
95,1,0
78,1,0
41,2,5
44,7,3
94,2,5
80,1,0
77,1,0
60,4,4
63,7,3
7,7,3
38,2,5
93,2,5
55,4,4
96,7,3
24,7,3
4,4,4
34,9,7
49,8,7
61,2,7
22,4,4
19,7,7
88,4,4
47,4,4
22,7,7
92,5,1
69,2,5
12,8,7
35,4,4
44,7,7
93,5,1
50,5,1
56,5,1
52,4,4
27,9,7
8,4,4
71,2,7
48,9,7
84,8,7
33,2,7
97,4,4
18,4,4
93,4,4
5,4,4
90,4,4
24,7,7
29,7,7
77,7,7
34,4,4
81,9,7
75,2,7
54,4,4
21,9,7
31,9,7
45,4,4
63,7,7
91,7,7
28,6,6
41,4,4
89,4,4
36,8,7
46,3,7
98,2,7
76,4,4
72,7,7
79,4,4
37,8,7
32,9,7
10,9,7
48,2,7
57,8,7
34,3,7
43,4,4
40,3,7
76,9,7
46,2,7
50,9,7
94,2,7
53,7,7
10,7,7
54,2,7
48,7,7
5,7,7
15,2,7
82,2,7
90,9,7
57,4,4
98,3,7
13,9,7
79,9,7
100,2,7
87,2,7
2,2,7
7,3,7
6,2,7
14,3,7
92,2,7
6,9,7
27,3,7
30,5,1
17,2,7
32,2,7
86,8,7
