teid,qfi,qid
83,6,6
24,6,6
86,6,6
96,6,6
42,6,6
12,6,6
62,6,6
19,6,6
59,6,6
11,6,6
81,6,6
35,6,6
66,7,3
100,7,3
64,7,3
53,7,3
91,7,3
19,7,3
17,2,5
85,5,1
54,2,5
92,5,1
51,7,3
12,5,1
78,1,0
74,5,1
53,2,5
16,5,1
44,3,2
67,3,2
69,5,1
50,5,1
95,5,1
32,7,3
13,9,7
75,2,5
92,2,5
79,9,7
80,3,2
64,9,7
7,5,1
100,1,0
27,3,2
66,3,2
46,5,1
29,5,1
30,3,2
89,3,2
96,1,0
3,4,4
48,9,7
29,2,5
48,7,3
19,5,1
18,3,2
75,1,0
90,5,1
11,5,1
65,1,0
72,3,2
43,7,3
14,3,2
86,3,2
70,7,3
42,3,2
68,5,1
97,1,0
24,7,3
65,7,3
56,4,4
15,3,2
14,1,0
98,2,5
62,5,1
10,7,3
57,1,0
76,9,7
82,2,5
2,3,2
77,1,0
46,3,2
5,7,3
95,1,0
6,1,0
23,3,2
45,3,2
88,1,0
58,5,1
58,1,0
50,6,6
73,1,0
47,2,5
60,3,2
18,4,4
39,1,0
71,2,5
7,3,2
98,3,2
54,2,7
7,7,7
36,3,2
33,2,5
79,3,2
74,3,2
58,3,2
71,7,3
90,9,7
100,2,5
11,3,2
59,1,0
14,5,1
69,1,0
36,5,1
3,3,2
61,5,1
38,2,5
56,5,1
2,5,1
16,1,0
70,5,1
54,4,4
9,3,2
1,1,0
93,5,1
99,3,2
89,2,5
73,3,2
15,2,5
99,2,5
94,2,5
81,1,0
47,4,4
34,3,2
26,2,5
46,2,7
46,2,5
67,4,4
40,3,2
87,4,4
59,3,2
49,7,3
4,2,5
32,9,7
10,5,1
27,1,0
67,5,1
66,1,0
41,2,5
23,7,3
13,3,2
69,2,5
7,7,3
48,2,5
83,2,5
84,2,5
40,5,1
29,7,3
2,2,5
91,1,0
38,1,0
85,1,0
22,7,3
42,1,0
87,2,5
81,9,7
37,1,0
93,2,5
26,5,1
87,1,0
45,1,0
52,1,0
72,7,3
80,1,0
49,1,0
9,1,0
70,8,7
26,8,7
68,9,7
32,2,5
25,7,3
6,2,5
96,7,3
41,1,0
13,5,1
31,7,3
5,4,4
63,1,0
64,4,4
70,7,7
88,9,7
35,4,4
28,8,7
88,4,4
63,7,3
63,7,7
41,4,4
21,4,4
24,2,5
22,4,4
30,5,1
73,9,7
45,3,7
74,9,7
93,4,4
78,9,7
49,7,7
92,2,7
52,4,4
4,4,4
94,4,4
100,2,7
53,7,7
90,4,4
75,9,7
86,3,7
34,4,4
32,7,7
51,7,7
19,7,7
23,8,7
10,7,7
29,2,7
43,7,7
28,9,7
6,9,7
23,7,7
89,4,4
39,8,7
32,2,7
65,7,7
47,9,7
78,8,7
4,2,7
79,4,4
95,4,4
87,2,7
15,3,7
99,4,4
67,3,7
43,4,4
47,2,7
94,2,7
60,4,4
44,3,7
25,7,7
38,9,7
99,2,7
64,7,7
45,4,4
31,9,7
84,8,7
97,4,4
59,3,7
27,9,7
17,2,7
82,2,7
98,2,7
84,6,6
69,2,7
62,9,7
2,2,7
26,2,7
83,2,7
91,7,7
41,2,7
42,3,7
71,7,7
31,7,7
23,3,7
97,9,7
53,2,7
55,4,4
66,7,7
89,2,7
18,3,7
93,2,7
