teid,qfi,qid
22,6,6
25,6,6
86,6,6
55,6,6
84,6,6
68,6,6
83,6,6
59,6,6
28,6,6
20,6,6
62,6,6
1,6,6
31,9,7
20,9,7
86,8,7
39,9,7
68,9,7
64,9,7
73,9,7
74,9,7
13,9,7
76,9,7
29,7,7
79,3,2
66,3,2
72,7,3
31,7,3
67,3,2
40,3,2
89,3,2
90,5,1
5,4,4
6,2,5
56,5,1
12,5,1
93,2,5
68,5,1
16,1,0
100,1,0
69,1,0
83,2,5
18,4,4
71,7,3
93,4,4
62,5,1
57,1,0
44,7,3
97,1,0
25,7,3
46,3,2
46,5,1
98,2,5
23,3,2
91,7,3
15,3,2
42,3,2
80,3,2
58,3,2
98,3,2
17,3,2
60,3,2
67,5,1
73,3,2
18,3,2
100,2,5
11,5,1
36,5,1
13,5,1
74,5,1
94,2,5
80,1,0
100,7,3
11,3,2
13,3,2
27,3,2
30,5,1
72,3,2
73,1,0
74,3,2
32,9,7
57,4,4
50,5,1
71,2,5
15,2,5
59,3,2
3,3,2
36,3,2
23,7,3
53,2,5
32,2,5
86,3,2
2,3,2
47,2,5
29,5,1
61,2,5
69,5,1
39,1,0
14,5,1
46,2,5
44,3,2
38,2,5
69,2,5
10,7,3
19,5,1
48,2,5
95,5,1
24,2,5
87,4,4
88,1,0
30,3,2
77,7,3
9,3,2
5,7,3
16,5,1
2,5,1
77,1,0
2,2,5
99,3,2
19,7,3
7,3,2
33,2,5
14,3,2
24,7,3
75,1,0
21,1,0
26,5,1
41,2,5
7,7,3
85,1,0
41,1,0
85,5,1
58,5,1
14,1,0
52,1,0
87,1,0
65,7,3
99,2,5
66,7,3
34,3,2
81,1,0
75,2,5
48,9,7
27,1,0
22,7,3
37,1,0
95,1,0
92,1,0
29,7,3
78,1,0
92,5,1
63,7,3
87,2,5
36,3,7
49,1,0
45,3,2
92,2,5
1,1,0
43,4,4
65,1,0
70,5,1
40,5,1
91,1,0
89,2,5
7,5,1
6,1,0
59,1,0
43,6,6
54,2,5
58,1,0
29,2,5
47,4,4
48,7,3
9,1,0
38,1,0
51,8,7
96,1,0
95,4,4
66,1,0
45,1,0
96,7,3
82,2,5
64,4,4
17,2,5
53,7,3
4,2,5
49,7,3
43,7,3
41,2,7
23,7,7
42,1,0
81,9,7
70,7,3
87,2,7
3,4,4
88,4,4
54,4,4
61,5,1
99,2,7
56,4,4
63,7,7
22,4,4
27,9,7
4,4,4
97,4,4
84,2,5
5,7,7
77,6,6
93,5,1
66,3,7
77,7,7
90,9,7
35,4,4
2,2,7
32,2,7
76,4,4
57,8,7
94,4,4
52,4,4
38,2,7
99,4,4
8,9,7
25,7,7
38,9,7
75,9,7
43,7,7
34,4,4
24,7,7
44,7,7
91,7,7
51,7,3
17,2,7
78,9,7
49,8,7
20,8,7
90,4,4
4,2,7
45,4,4
22,7,7
60,4,4
83,2,7
21,4,4
10,9,7
58,3,7
8,4,4
7,7,7
24,2,7
79,4,4
66,7,7
70,7,7
33,6,6
80,3,7
69,2,7
15,8,7
55,4,4
53,7,7
47,2,7
41,4,4
71,2,7
89,4,4
29,2,7
62,9,7
53,2,7
34,9,7
89,2,7
10,7,7
