teid,qfi,qid
35,6,6
50,6,6
59,6,6
11,6,6
81,6,6
96,6,6
19,6,6
42,6,6
62,6,6
83,6,6
12,6,6
86,6,6
24,6,6
65,7,3
96,7,3
53,7,3
32,7,3
49,7,3
71,7,3
29,7,3
94,2,5
6,2,5
29,2,5
4,2,5
34,3,2
72,3,2
11,3,2
41,2,5
46,3,2
3,3,2
23,3,2
79,3,2
58,5,1
22,7,3
94,4,4
89,4,4
13,3,2
27,3,2
7,3,2
62,9,7
68,5,1
18,3,2
73,3,2
93,2,5
99,3,2
40,3,2
26,5,1
83,2,5
36,5,1
56,5,1
86,3,2
67,3,2
33,8,7
64,9,7
62,5,1
45,3,2
2,5,1
36,3,2
75,2,5
85,5,1
14,1,0
59,3,2
61,5,1
14,3,2
32,9,7
38,9,7
87,1,0
29,5,1
88,1,0
13,5,1
92,5,1
80,3,2
65,1,0
2,3,2
57,1,0
66,3,2
35,9,7
63,7,3
46,5,1
9,1,0
60,3,2
41,1,0
24,7,3
44,3,2
31,7,3
72,7,3
89,3,2
98,3,2
90,5,1
40,5,1
87,2,5
48,2,5
25,7,3
58,3,2
30,3,2
51,7,3
70,7,3
93,5,1
16,5,1
6,1,0
37,1,0
98,2,5
10,7,3
66,7,3
78,1,0
74,9,7
2,2,5
74,5,1
96,1,0
23,7,3
74,3,2
26,2,5
47,4,4
16,1,0
10,5,1
14,5,1
99,2,5
66,1,0
15,3,2
48,7,3
70,5,1
50,5,1
42,3,2
11,5,1
63,1,0
32,2,5
54,2,5
100,2,5
91,7,3
45,1,0
7,5,1
39,1,0
5,7,3
78,9,7
97,1,0
92,2,5
9,3,2
69,2,5
38,1,0
69,5,1
68,9,7
53,2,5
77,1,0
79,9,7
38,2,5
19,5,1
49,1,0
67,5,1
91,1,0
78,8,7
47,2,5
7,7,7
17,2,5
75,1,0
59,1,0
71,2,5
27,1,0
89,2,7
13,9,7
1,1,0
84,2,5
43,7,7
43,7,3
95,1,0
58,1,0
33,2,5
100,1,0
30,5,1
73,1,0
7,7,3
89,2,5
52,1,0
42,1,0
46,2,5
64,4,4
82,2,5
70,8,7
19,7,3
85,1,0
81,1,0
70,7,7
95,5,1
69,1,0
15,2,5
3,4,4
100,7,3
80,1,0
64,7,3
97,9,7
21,4,4
39,8,7
5,4,4
45,3,7
24,2,5
87,4,4
47,9,7
18,4,4
67,4,4
22,7,7
12,5,1
83,2,7
34,4,4
81,9,7
32,7,7
49,7,7
41,4,4
35,4,4
54,4,4
22,4,4
39,9,7
28,8,7
52,4,4
26,8,7
79,4,4
93,4,4
71,7,7
76,9,7
28,9,7
31,9,7
4,4,4
72,7,7
23,7,7
89,3,7
66,7,7
10,7,7
31,7,7
63,7,7
99,4,4
53,2,7
53,7,7
34,9,7
88,4,4
88,9,7
43,4,4
93,2,7
75,9,7
25,7,7
90,4,4
23,8,7
95,4,4
65,7,7
71,2,7
51,7,7
91,7,7
15,2,7
38,2,7
48,2,7
75,2,7
11,3,7
48,9,7
86,3,7
61,9,7
19,7,7
27,9,7
15,3,7
60,4,4
84,2,7
56,4,4
45,4,4
97,4,4
33,2,7
6,2,7
73,9,7
64,7,7
90,9,7
29,2,7
50,9,7
4,2,7
96,7,7
94,2,7
46,2,7
