teid,qfi,qid
81,6,6
22,6,6
12,6,6
96,6,6
56,6,6
84,6,6
80,6,6
20,6,6
72,6,6
18,3,2
34,9,7
36,3,2
72,3,2
35,4,4
13,3,2
11,5,1
69,1,0
62,5,1
94,4,4
29,5,1
3,3,2
60,9,7
15,3,2
32,2,5
87,2,5
44,3,2
95,5,1
91,1,0
14,5,1
42,1,0
47,9,7
35,9,7
74,5,1
2,5,1
100,7,3
34,3,2
82,2,5
100,7,7
68,5,1
66,3,2
59,1,0
93,5,1
23,3,2
50,5,1
73,3,2
28,9,7
27,3,2
46,2,5
66,1,0
98,3,2
61,2,5
29,2,5
63,7,3
53,2,5
89,3,2
99,3,2
25,7,7
42,3,2
25,7,3
40,3,2
85,1,0
1,1,0
100,1,0
98,2,5
48,2,5
63,1,0
96,7,3
77,1,0
7,5,1
33,2,5
31,9,7
13,5,1
6,1,0
78,1,0
7,7,3
65,1,0
60,3,2
74,3,2
54,4,4
69,2,5
56,5,1
92,5,1
37,1,0
77,7,3
58,5,1
30,3,2
49,7,3
14,1,0
5,7,7
5,7,3
72,7,3
17,3,2
80,1,0
67,3,2
41,2,5
21,1,0
83,2,5
24,2,5
64,7,3
38,2,5
45,3,2
4,2,5
68,9,7
93,2,5
86,3,2
79,3,2
71,7,3
31,7,3
26,5,1
46,3,2
71,7,7
100,2,5
12,5,1
61,5,1
51,7,3
59,3,2
80,3,2
64,4,4
88,1,0
30,5,1
11,3,2
7,3,2
57,1,0
84,8,7
58,3,2
10,5,1
73,1,0
14,3,2
19,7,3
99,2,5
40,5,1
78,9,7
22,7,3
2,3,2
85,5,1
97,9,7
53,7,3
36,5,1
67,5,1
91,7,3
92,2,5
39,9,7
79,4,4
71,2,5
15,2,5
94,2,5
39,1,0
29,7,3
96,1,0
97,1,0
19,5,1
90,5,1
49,1,0
38,1,0
66,7,3
47,2,5
69,5,1
95,1,0
46,5,1
23,7,3
43,7,3
9,1,0
84,2,5
81,1,0
109,7,3
112,7,3
111,7,3
87,1,0
110,7,3
58,1,0
6,2,5
26,2,5
54,2,5
70,7,3
8,4,4
27,1,0
77,7,7
52,1,0
16,1,0
41,1,0
75,1,0
45,1,0
24,7,3
48,7,3
75,2,5
84,2,7
89,2,5
27,9,7
17,2,5
45,4,4
10,7,3
10,7,7
32,7,3
65,7,3
92,1,0
6,9,7
62,9,7
60,4,4
51,7,7
78,8,7
16,5,1
70,5,1
44,7,3
44,7,7
95,4,4
23,8,7
87,4,4
52,4,4
8,9,7
29,7,7
90,9,7
43,4,4
85,8,7
28,8,7
50,9,7
19,7,7
1,8,7
67,4,4
75,2,7
97,4,4
98,8,7
52,9,7
13,9,7
90,4,4
54,2,7
89,4,4
17,8,7
56,4,4
81,9,7
69,2,7
96,7,7
48,7,7
7,7,7
65,7,7
88,9,7
32,9,7
82,9,7
49,7,7
38,2,7
3,4,4
40,6,6
72,7,7
31,7,7
5,4,4
76,4,4
20,8,7
32,2,7
55,4,4
93,4,4
57,4,4
99,4,4
4,4,4
47,4,4
18,4,4
13,3,7
93,2,7
49,8,7
87,2,7
9,3,2
73,9,7
33,2,7
88,4,4
100,2,7
79,9,7
6,2,7
99,3,7
61,9,7
22,4,4
34,4,4
47,2,7
10,9,7
46,2,7
94,2,7
29,2,7
82,2,7
91,7,7
53,7,7
23,7,7
41,4,4
89,2,7
55,6,6
22,7,7
60,3,7
4,2,7
83,2,7
92,2,7
