teid,qfi,qid
11,6,6
80,6,6
33,6,6
20,6,6
59,6,6
55,6,6
40,6,6
42,6,6
72,6,6
81,6,6
50,6,6
22,6,6
83,6,6
53,6,6
24,7,3
49,7,3
23,7,3
29,7,3
72,7,3
44,7,3
25,7,3
53,7,3
31,7,3
32,7,3
64,7,3
63,7,3
77,7,3
43,7,3
66,7,3
5,7,3
70,7,3
56,4,4
63,1,0
52,9,7
100,1,0
53,2,5
69,5,1
66,3,2
78,9,7
9,3,2
1,1,0
47,2,5
92,2,5
58,3,2
2,5,1
11,3,2
82,2,5
39,9,7
12,8,7
16,5,1
27,1,0
40,5,1
23,3,2
7,3,2
75,2,5
69,1,0
45,4,4
21,1,0
90,5,1
73,3,2
38,2,5
74,3,2
46,2,5
6,2,5
36,5,1
45,3,2
27,3,2
28,9,7
13,3,2
14,5,1
37,1,0
19,5,1
22,7,3
40,3,2
35,9,7
80,1,0
13,5,1
10,5,1
46,3,2
59,3,2
68,5,1
34,4,4
2,3,2
4,2,5
95,5,1
86,3,2
78,1,0
36,3,2
30,5,1
14,3,2
42,1,0
30,3,2
3,3,2
44,3,2
60,3,2
15,3,2
56,5,1
98,3,2
29,5,1
54,2,5
41,2,5
88,1,0
65,7,3
91,1,0
29,2,5
34,3,2
93,5,1
100,2,5
72,3,2
48,2,5
33,2,5
42,3,2
17,2,5
62,5,1
17,3,2
16,1,0
26,2,5
50,5,1
6,1,0
57,1,0
97,1,0
70,5,1
67,5,1
85,5,1
75,1,0
81,9,7
97,9,7
14,1,0
85,1,0
80,3,2
92,5,1
83,2,5
52,1,0
108,3,2
109,3,2
110,3,2
93,2,5
111,3,2
45,1,0
94,2,5
2,2,5
107,3,2
92,1,0
69,2,5
54,2,7
11,5,1
18,3,2
79,3,2
89,2,5
26,5,1
73,1,0
7,7,3
96,7,3
7,5,1
32,2,5
38,1,0
66,1,0
71,2,5
32,9,7
87,1,0
74,5,1
24,2,5
58,5,1
95,1,0
65,1,0
19,7,7
19,7,3
77,1,0
99,2,5
49,1,0
9,1,0
61,5,1
64,9,7
81,1,0
58,1,0
22,7,7
93,4,4
98,2,5
75,9,7
51,7,3
84,2,5
15,2,5
61,2,5
43,7,7
96,1,0
91,7,3
34,9,7
88,4,4
84,8,7
48,7,3
10,7,3
97,4,4
100,7,3
5,4,4
35,4,4
41,1,0
18,4,4
38,2,7
31,7,7
60,4,4
54,4,4
63,7,7
7,7,7
8,4,4
44,7,7
6,9,7
22,4,4
73,9,7
41,4,4
85,8,7
94,8,7
9,3,7
76,4,4
52,4,4
8,9,7
43,4,4
31,8,7
64,4,4
46,5,1
21,9,7
62,9,7
12,6,6
10,9,7
17,2,7
21,4,4
89,4,4
95,4,4
74,9,7
44,3,7
49,7,7
4,4,4
31,9,7
39,8,7
87,4,4
28,8,7
72,7,7
71,2,7
94,4,4
25,7,7
53,7,7
76,9,7
99,4,4
96,7,7
66,7,7
27,9,7
64,7,7
51,7,7
47,4,4
90,4,4
24,2,7
6,2,7
60,9,7
79,4,4
3,4,4
77,7,7
10,7,7
48,9,7
55,4,4
24,7,7
23,7,7
82,2,7
67,4,4
57,4,4
4,2,7
38,9,7
47,2,7
22,4,7
93,2,7
46,2,7
69,2,7
70,7,7
82,9,7
65,7,7
5,7,7
39,1,0
94,2,7
12,5,1
2,2,7
98,2,7
98,3,7
83,2,7
79,9,7
