teid,qfi,qid
30,6,6
25,6,6
83,6,6
51,6,6
42,6,6
35,6,6
59,6,6
24,6,6
72,6,6
1,6,6
12,6,6
82,6,6
19,6,6
53,6,6
86,6,6
82,2,5
4,2,5
24,2,5
47,2,5
36,3,2
67,3,2
17,3,2
67,5,1
59,3,2
6,9,7
74,5,1
41,2,5
69,5,1
96,1,0
17,2,5
73,3,2
48,2,5
90,9,7
44,3,2
58,5,1
57,1,0
10,7,3
7,5,1
72,7,3
3,3,2
13,3,2
86,3,2
22,4,4
34,3,2
36,5,1
6,2,5
45,3,2
61,9,7
38,9,7
14,5,1
13,5,1
73,1,0
26,5,1
44,7,3
30,5,1
9,1,0
3,4,4
92,5,1
23,7,3
58,3,2
49,1,0
85,1,0
56,5,1
89,3,2
66,7,3
61,2,5
99,3,2
12,5,1
19,5,1
37,1,0
94,2,5
46,3,2
27,3,2
65,1,0
53,7,3
98,3,2
54,2,5
6,1,0
80,3,2
30,3,2
79,3,2
39,1,0
18,3,2
60,3,2
92,2,5
61,5,1
49,7,3
65,7,3
32,7,3
48,9,7
95,5,1
80,1,0
7,3,2
72,3,2
9,3,2
46,5,1
87,2,5
23,3,2
70,5,1
15,2,5
63,1,0
27,1,0
92,1,0
82,9,7
69,2,5
25,7,3
91,1,0
78,1,0
40,3,2
14,3,2
10,5,1
64,7,3
90,5,1
87,1,0
62,5,1
68,5,1
41,1,0
28,9,7
16,1,0
52,1,0
50,5,1
66,3,2
51,7,3
100,1,0
88,1,0
2,5,1
74,3,2
5,7,3
60,4,4
14,1,0
2,3,2
89,2,5
40,5,1
29,2,5
85,5,1
93,5,1
59,1,0
66,1,0
29,5,1
31,7,3
97,1,0
46,2,5
11,5,1
100,2,5
96,7,3
63,7,3
22,7,3
1,1,0
81,1,0
70,7,7
70,7,3
100,7,3
17,2,7
19,7,3
69,1,0
99,2,5
38,1,0
45,1,0
42,1,0
71,2,5
93,2,5
2,2,5
16,5,1
32,2,5
83,2,5
75,1,0
75,2,5
21,1,0
29,7,3
48,7,3
53,2,5
95,1,0
84,2,5
24,7,3
26,2,5
77,1,0
33,2,5
43,7,3
38,2,5
7,7,3
89,4,4
94,4,4
58,1,0
78,9,7
63,7,7
50,9,7
84,8,7
71,7,3
55,4,4
77,7,3
97,9,7
88,4,4
34,9,7
34,4,4
35,4,4
29,7,7
5,4,4
74,9,7
4,4,4
64,4,4
23,7,7
48,7,7
7,7,7
10,9,7
13,9,7
87,4,4
69,2,7
72,7,7
90,4,4
9,8,7
96,7,7
54,4,4
47,4,4
52,4,4
35,9,7
48,2,7
15,2,7
32,7,7
64,7,7
26,2,7
51,7,7
100,7,7
66,7,7
46,2,7
41,4,4
15,8,7
57,4,4
67,4,4
39,9,7
84,2,7
43,4,4
54,8,7
47,9,7
49,7,7
53,2,7
19,7,7
71,2,7
8,9,7
93,4,4
31,7,7
92,2,7
64,9,7
20,8,7
66,3,7
62,9,7
71,7,7
83,2,7
65,7,7
47,2,7
44,7,7
97,4,4
61,2,7
55,8,7
45,4,4
95,4,4
99,4,4
76,4,4
79,9,7
58,3,7
93,2,7
88,9,7
33,8,7
89,2,7
18,4,4
56,4,4
79,4,4
24,2,7
21,4,4
77,7,7
100,2,7
33,2,7
75,9,7
2,2,7
29,2,7
67,3,7
60,9,7
8,4,4
