teid,qfi,qid
24,6,6
37,6,6
62,6,6
53,6,6
8,6,6
72,6,6
40,6,6
56,6,6
82,6,6
51,6,6
12,6,6
1,8,7
15,8,7
28,9,7
31,8,7
50,9,7
24,7,7
38,9,7
20,9,7
10,9,7
48,9,7
93,5,1
16,5,1
40,5,1
14,5,1
15,3,2
27,3,2
80,3,2
58,5,1
92,1,0
11,5,1
50,5,1
49,1,0
29,5,1
54,2,5
40,3,2
89,3,2
47,2,5
23,3,2
6,2,5
97,9,7
100,7,3
2,3,2
38,1,0
92,2,5
45,3,2
98,2,5
94,2,5
12,5,1
44,7,3
13,3,2
46,3,2
99,2,5
65,1,0
42,3,2
11,3,2
14,1,0
67,3,2
7,5,1
69,5,1
95,5,1
93,2,5
69,1,0
26,5,1
79,3,2
77,1,0
56,5,1
64,7,3
74,3,2
87,2,5
36,5,1
36,3,2
10,5,1
29,7,3
98,3,2
59,1,0
32,2,5
60,3,2
7,3,2
61,5,1
17,3,2
48,2,5
58,3,2
89,2,5
95,1,0
85,5,1
68,9,7
99,3,2
78,1,0
1,1,0
74,5,1
77,7,3
26,2,5
45,1,0
91,7,3
19,5,1
68,5,1
69,2,5
44,3,2
97,1,0
51,7,3
30,5,1
43,7,3
3,3,2
110,3,2
111,3,2
112,3,2
108,3,2
109,3,2
81,1,0
86,3,2
96,7,3
41,2,5
106,7,3
107,7,3
105,7,3
14,3,2
104,7,3
9,1,0
13,5,1
87,1,0
78,9,7
2,5,1
61,2,5
63,1,0
18,3,2
15,2,5
25,7,3
43,4,4
72,3,2
39,1,0
34,3,2
100,1,0
4,2,5
7,7,3
42,1,0
59,3,2
48,7,3
62,5,1
41,1,0
31,7,3
17,2,5
24,2,5
33,2,5
84,2,5
73,9,7
24,7,3
66,3,2
73,1,0
67,5,1
70,5,1
2,2,5
30,3,2
34,4,4
92,5,1
71,7,3
5,7,3
72,7,3
53,2,5
73,3,2
57,1,0
33,2,7
96,1,0
12,8,7
16,1,0
70,7,3
21,1,0
19,7,3
80,1,0
75,1,0
21,4,4
66,7,3
71,2,5
46,2,5
90,5,1
54,4,4
100,2,5
81,9,7
97,4,4
35,9,7
21,9,7
53,7,3
65,7,3
29,2,5
91,1,0
65,7,7
83,2,5
6,1,0
85,1,0
79,4,4
52,1,0
66,1,0
23,7,3
75,2,5
38,2,5
82,2,5
32,7,3
22,7,3
22,7,7
63,7,3
46,5,1
10,7,3
49,7,3
91,7,7
57,8,7
64,9,7
15,2,7
23,7,7
93,4,4
45,4,4
90,4,4
35,4,4
82,9,7
100,7,7
57,4,4
87,4,4
22,4,4
47,4,4
89,2,7
62,9,7
99,4,4
95,4,4
85,8,7
8,4,4
71,7,7
51,7,7
52,9,7
14,3,7
34,9,7
76,9,7
70,7,7
42,3,7
100,2,7
64,4,4
55,8,7
31,9,7
11,6,6
17,2,7
56,4,4
3,4,4
29,7,7
88,4,4
5,7,7
94,2,7
6,9,7
59,6,6
48,2,7
53,7,7
60,4,4
26,2,7
92,2,7
89,4,4
93,2,7
18,4,4
55,4,4
72,7,7
67,4,4
8,9,7
27,9,7
44,7,7
60,3,7
52,4,4
4,4,4
47,9,7
76,4,4
5,4,4
67,3,7
60,9,7
48,7,7
94,4,4
66,7,7
29,2,7
45,3,7
84,2,7
69,2,7
32,9,7
79,3,7
13,9,7
40,3,7
