teid,qfi,qid
71,6,6
12,6,6
37,6,6
30,6,6
62,6,6
35,6,6
28,6,6
56,6,6
8,6,6
55,6,6
40,6,6
80,6,6
72,6,6
19,6,6
17,8,7
6,9,7
75,9,7
52,9,7
68,9,7
50,9,7
27,3,7
63,7,7
49,7,3
7,7,3
70,7,3
72,7,3
53,7,3
99,3,2
46,3,2
43,7,3
80,3,2
36,3,2
3,3,2
2,3,2
5,7,3
60,3,2
68,5,1
17,3,2
29,7,3
42,3,2
62,5,1
89,3,2
105,3,2
14,1,0
17,2,5
44,3,2
108,3,2
85,5,1
56,5,1
106,3,2
107,3,2
109,3,2
88,1,0
23,3,2
87,2,5
98,3,2
18,3,2
69,5,1
87,1,0
54,4,4
63,7,3
39,1,0
22,7,3
70,5,1
47,4,4
66,7,3
14,3,2
90,5,1
49,8,7
59,1,0
7,5,1
61,5,1
100,2,5
84,2,5
11,3,2
54,2,5
11,5,1
26,2,5
85,1,0
58,5,1
77,7,3
73,3,2
40,5,1
61,2,5
97,9,7
2,2,5
7,3,2
74,3,2
15,2,5
98,2,5
86,3,2
71,7,3
10,7,3
63,1,0
16,1,0
2,5,1
93,2,5
13,5,1
95,5,1
46,5,1
79,3,2
12,5,1
113,2,5
114,2,5
111,2,5
59,3,2
112,2,5
67,5,1
110,2,5
19,5,1
16,5,1
79,4,4
41,1,0
47,2,5
30,5,1
50,5,1
69,2,5
27,3,2
100,1,0
30,3,2
96,7,3
9,3,2
13,3,2
24,2,5
58,3,2
45,3,2
67,3,2
1,1,0
44,7,3
83,2,5
15,3,2
58,1,0
14,5,1
6,1,0
91,7,3
4,4,4
23,7,3
34,3,2
95,1,0
65,1,0
9,1,0
29,2,5
26,5,1
40,3,2
66,3,2
72,3,2
21,1,0
92,1,0
27,1,0
36,5,1
37,1,0
91,1,0
53,2,5
38,1,0
96,1,0
47,9,7
48,2,5
38,9,7
38,2,5
89,2,5
97,1,0
94,2,5
93,5,1
81,1,0
82,2,5
100,7,3
73,1,0
49,1,0
45,1,0
60,4,4
52,1,0
51,7,3
6,2,5
77,1,0
104,3,2
78,1,0
41,2,5
66,1,0
46,2,5
44,8,7
25,7,3
31,7,3
92,2,5
21,4,4
32,7,3
19,7,3
99,2,5
65,7,3
75,2,5
33,2,5
29,7,7
48,7,3
48,7,7
75,1,0
10,5,1
24,7,3
92,5,1
91,7,7
41,4,4
82,9,7
83,8,7
66,7,7
27,9,7
5,8,7
76,4,4
31,9,7
7,7,7
29,5,1
74,9,7
5,7,7
3,8,7
88,4,4
94,4,4
43,4,4
8,4,4
74,5,1
33,2,7
57,4,4
15,8,7
65,7,7
10,7,7
5,4,4
45,4,4
89,4,4
64,4,4
79,9,7
48,9,7
18,4,4
19,7,7
22,7,7
3,4,4
13,9,7
90,4,4
93,4,4
35,4,4
95,4,4
46,2,7
20,9,7
43,7,7
53,7,7
67,4,4
24,7,7
21,9,7
17,2,7
54,2,7
56,4,4
52,4,4
34,9,7
87,4,4
2,3,7
99,4,4
90,9,7
88,9,7
68,6,6
32,7,7
46,3,7
97,4,4
94,2,7
93,2,7
8,9,7
83,2,7
77,7,7
22,4,4
99,2,7
42,1,0
55,4,4
34,4,4
73,9,7
21,4,7
70,8,7
38,2,7
64,4,7
81,9,7
60,9,7
76,9,7
92,2,7
100,7,7
70,7,7
59,6,6
75,2,7
29,2,7
0,0,16
0,0,24
0,0,8
0,0,0
47,2,7
61,2,7
64,9,7
84,2,7
78,9,7
