teid,qfi,qid
68,6,6
55,6,6
43,6,6
33,6,6
86,6,6
83,6,6
51,6,6
20,6,6
37,6,6
28,6,6
12,6,6
1,6,6
61,2,5
32,2,5
4,2,5
42,3,2
40,3,2
34,3,2
3,3,2
27,3,2
78,1,0
9,3,2
62,5,1
61,5,1
93,5,1
19,5,1
62,9,7
17,2,5
85,1,0
14,5,1
18,3,2
85,5,1
36,3,2
46,5,1
95,5,1
11,3,2
69,5,1
53,7,3
48,7,3
74,3,2
21,1,0
19,7,3
86,3,2
58,3,2
77,1,0
60,3,2
78,9,7
75,2,5
79,3,2
45,3,2
44,7,3
98,2,5
89,3,2
65,1,0
10,9,7
88,1,0
100,2,5
30,3,2
93,2,5
7,7,3
99,3,2
46,3,2
30,5,1
38,2,5
71,7,3
38,1,0
2,3,2
44,3,2
46,2,5
73,3,2
72,3,2
23,3,2
91,1,0
29,7,3
22,7,3
15,3,2
23,7,3
39,9,7
75,9,7
12,5,1
81,9,7
65,7,3
2,2,5
95,1,0
92,2,5
57,1,0
100,1,0
58,1,0
7,3,2
99,2,5
7,5,1
66,7,3
16,5,1
54,2,5
89,2,5
66,3,2
52,1,0
98,3,2
80,3,2
74,9,7
5,4,4
83,2,5
21,9,7
37,1,0
26,5,1
48,2,5
67,3,2
72,7,3
96,1,0
36,5,1
9,1,0
74,5,1
14,1,0
87,1,0
17,3,2
32,9,7
45,1,0
33,2,5
75,1,0
94,2,5
56,4,4
80,1,0
59,3,2
63,7,3
97,4,4
67,5,1
60,9,7
71,2,5
81,1,0
10,7,3
24,2,5
6,2,5
35,9,7
15,2,5
89,4,4
68,5,1
92,1,0
25,7,3
40,5,1
1,1,0
41,2,5
14,3,2
50,5,1
25,7,7
92,5,1
69,2,5
39,1,0
58,5,1
53,2,5
2,5,1
16,1,0
41,1,0
5,7,3
66,1,0
29,5,1
7,7,7
70,5,1
49,7,3
11,5,1
87,2,5
56,5,1
97,1,0
70,7,3
100,7,3
49,1,0
59,1,0
69,1,0
96,7,3
91,7,3
76,4,4
29,2,5
24,7,3
77,7,3
31,7,3
27,1,0
82,2,5
73,1,0
43,7,3
42,1,0
47,2,5
6,1,0
20,8,7
15,8,7
53,2,7
13,5,1
51,7,3
34,9,7
43,7,7
20,9,7
49,8,7
87,4,4
8,4,4
7,3,7
27,9,7
22,7,7
71,2,7
73,9,7
41,4,4
75,2,7
21,4,4
52,4,4
55,4,4
99,4,4
33,2,7
34,4,4
44,7,7
64,4,4
35,4,4
88,9,7
90,5,1
60,4,4
63,7,7
47,4,4
23,7,7
4,4,4
88,4,4
45,4,4
10,7,7
86,8,7
53,7,7
66,3,7
14,3,7
61,2,7
31,9,7
18,4,4
26,8,7
29,7,7
79,4,4
48,9,7
43,4,4
79,9,7
5,7,7
36,8,7
54,4,4
90,4,4
38,9,7
24,7,7
8,6,6
93,4,4
90,9,7
46,2,7
66,7,7
78,8,7
3,4,4
95,4,4
48,2,7
98,2,7
46,3,7
77,7,7
70,7,7
94,2,7
94,4,4
50,9,7
57,8,7
22,4,4
27,3,7
68,9,7
54,2,7
57,4,4
82,2,7
100,2,7
92,2,7
71,7,7
91,7,7
15,2,7
6,2,7
2,2,7
65,7,7
87,2,7
98,3,7
17,2,7
93,2,7
