teid,qfi,qid
30,6,6
59,6,6
24,6,6
82,6,6
19,6,6
12,6,6
56,6,6
51,6,6
1,6,6
20,6,6
86,6,6
83,6,6
72,6,6
25,6,6
62,6,6
37,6,6
42,6,6
63,7,3
30,3,2
14,3,2
74,3,2
81,9,7
27,9,7
58,3,2
88,9,7
13,5,1
45,3,2
46,5,1
100,7,3
3,3,2
60,3,2
23,3,2
87,2,5
75,2,5
30,5,1
13,9,7
93,5,1
71,7,3
58,5,1
34,9,7
89,2,5
77,7,3
67,5,1
98,3,2
95,5,1
74,5,1
44,7,3
85,5,1
50,9,7
60,9,7
47,9,7
100,2,5
64,4,4
70,5,1
26,5,1
19,5,1
41,2,5
17,2,5
15,2,5
44,3,2
16,5,1
89,3,2
11,5,1
25,7,3
94,4,4
29,5,1
40,3,2
52,9,7
97,1,0
56,5,1
36,3,2
9,3,2
46,3,2
71,2,5
80,3,2
61,5,1
2,3,2
2,5,1
36,5,1
18,3,2
94,2,5
17,3,2
29,7,3
27,3,2
12,5,1
32,7,3
90,5,1
52,1,0
86,3,2
18,4,4
57,1,0
39,1,0
16,1,0
92,2,5
72,3,2
99,3,2
51,7,3
10,5,1
100,1,0
68,5,1
2,2,5
98,2,5
45,1,0
23,7,3
38,1,0
78,9,7
75,1,0
97,4,4
93,2,5
22,7,3
59,3,2
69,5,1
13,3,2
91,1,0
73,3,2
40,5,1
46,2,5
83,2,5
7,5,1
42,1,0
33,2,5
79,4,4
64,7,3
29,2,5
84,2,5
14,5,1
7,3,2
26,2,5
59,1,0
49,7,3
58,1,0
79,3,2
41,1,0
66,3,2
9,1,0
88,1,0
47,2,5
48,2,5
31,9,7
27,1,0
39,9,7
67,3,2
69,2,5
57,8,7
38,2,5
69,1,0
34,3,2
43,7,3
61,2,5
6,1,0
48,7,3
78,1,0
50,5,1
92,1,0
96,1,0
63,1,0
19,7,3
21,1,0
31,7,7
31,7,3
92,5,1
80,1,0
62,5,1
81,1,0
21,4,4
66,1,0
37,1,0
65,1,0
87,1,0
73,1,0
24,7,3
99,2,5
48,2,7
6,2,5
52,4,4
7,7,3
24,2,5
85,1,0
49,1,0
70,7,3
14,1,0
64,9,7
54,2,5
88,4,4
4,2,5
77,1,0
5,7,3
72,7,3
1,1,0
32,2,5
10,7,3
95,1,0
96,7,7
96,7,3
65,7,3
97,9,7
63,8,7
53,7,3
66,7,3
82,2,5
71,2,7
35,4,4
3,4,4
67,4,4
82,9,7
4,8,7
41,4,4
38,9,7
84,8,7
87,4,4
53,2,5
60,4,4
70,7,7
4,4,4
69,2,7
15,3,2
54,8,7
34,4,4
76,4,4
45,4,4
8,4,4
23,7,7
89,4,4
71,7,7
51,8,7
84,2,7
55,4,4
53,7,7
51,7,7
99,4,4
61,9,7
90,9,7
19,7,7
46,3,7
74,9,7
95,4,4
9,8,7
5,4,4
49,7,7
29,7,7
43,4,4
17,2,7
68,9,7
64,7,7
47,4,4
65,7,7
22,4,4
77,7,7
48,7,7
47,2,7
62,9,7
54,4,4
56,4,4
8,9,7
15,2,7
83,2,7
93,2,7
90,4,4
36,3,7
32,9,7
63,7,7
22,7,7
57,4,4
38,2,7
61,2,7
89,2,7
33,2,7
100,2,7
13,3,7
35,6,6
93,4,4
41,2,7
7,7,7
9,3,7
24,2,7
60,3,7
14,3,7
29,2,7
43,7,7
66,7,7
75,2,7
6,9,7
44,7,7
2,2,7
35,9,7
