teid,qfi,qid
72,6,6
25,6,6
62,6,6
71,6,6
40,6,6
35,6,6
83,6,6
11,6,6
37,6,6
30,6,6
59,6,6
84,6,6
96,6,6
80,6,6
28,6,6
10,7,3
96,7,3
23,7,3
64,7,3
29,2,5
23,3,2
58,3,2
45,3,2
3,3,2
2,5,1
30,5,1
26,5,1
77,7,3
60,3,2
98,3,2
90,5,1
7,3,2
8,9,7
13,5,1
72,7,3
52,4,4
52,9,7
74,3,2
72,3,2
44,3,2
99,3,2
54,2,5
69,2,5
91,7,3
36,3,2
48,2,5
16,5,1
67,4,4
46,3,2
56,5,1
89,3,2
86,3,2
11,3,2
89,4,4
15,3,2
43,7,3
28,9,7
18,3,2
59,3,2
67,3,2
71,2,5
17,2,5
27,3,2
66,3,2
48,9,7
17,3,2
87,1,0
29,7,3
73,9,7
67,5,1
34,3,2
19,5,1
64,9,7
53,7,3
51,7,3
58,5,1
65,1,0
113,2,5
93,5,1
114,2,5
31,9,7
81,1,0
111,2,5
14,3,2
2,3,2
50,5,1
41,2,5
90,4,4
112,2,5
110,2,5
14,5,1
42,3,2
104,3,2
49,1,0
76,4,4
30,3,2
27,1,0
1,1,0
29,5,1
53,2,5
108,3,2
105,3,2
106,3,2
107,3,2
109,3,2
47,2,7
47,2,5
61,2,5
42,1,0
25,7,3
94,2,5
78,1,0
57,1,0
58,1,0
73,3,2
88,1,0
53,7,7
13,3,2
40,3,2
69,5,1
9,1,0
79,3,2
48,7,3
68,5,1
92,1,0
88,9,7
41,1,0
75,2,5
82,9,7
31,7,3
35,9,7
10,7,7
95,5,1
37,1,0
45,1,0
46,5,1
80,3,2
93,2,5
7,5,1
66,1,0
92,5,1
82,2,5
36,5,1
61,5,1
22,7,3
85,5,1
59,1,0
46,2,5
5,7,3
89,2,5
6,2,5
9,3,2
95,1,0
14,1,0
77,1,0
99,2,5
71,7,3
62,5,1
11,5,1
70,7,3
73,1,0
38,2,5
85,1,0
70,5,1
100,1,0
16,1,0
21,1,0
92,2,5
63,1,0
10,5,1
44,7,3
91,1,0
97,4,4
75,1,0
96,1,0
65,7,3
6,1,0
102,7,3
101,7,3
7,7,3
103,7,3
38,1,0
34,4,4
52,1,0
87,2,5
39,1,0
83,2,5
24,7,3
2,2,5
98,2,5
38,9,7
84,2,5
91,8,7
26,2,5
97,1,0
66,7,3
100,2,5
20,9,7
15,2,5
19,7,3
21,9,7
90,9,7
100,7,7
100,7,3
25,8,7
32,7,3
63,7,3
35,4,4
44,8,7
48,7,7
32,2,5
4,4,4
40,5,1
3,8,7
60,9,7
76,9,7
86,8,7
43,4,4
21,4,4
87,4,4
29,7,7
41,2,7
48,2,7
46,3,7
32,7,7
12,5,1
81,9,7
62,9,7
95,4,4
26,2,7
97,9,7
5,4,4
79,4,4
94,4,4
64,7,7
3,4,4
22,4,4
6,9,7
103,7,7
41,4,4
51,7,7
13,9,7
27,9,7
55,4,4
44,7,7
5,8,7
49,7,3
98,2,7
49,8,7
25,7,7
68,9,7
24,7,7
96,7,7
56,4,4
94,8,7
88,4,4
18,4,4
84,2,7
99,3,7
64,4,4
47,4,4
89,3,7
65,7,7
45,4,4
9,8,7
61,2,7
60,4,4
99,4,4
66,3,7
74,5,1
22,7,7
70,7,7
77,7,7
8,4,4
53,2,7
93,4,4
74,9,7
2,2,7
57,4,4
46,2,7
44,3,7
102,7,7
101,7,7
63,8,7
87,2,7
69,2,7
71,2,7
82,2,7
89,2,7
31,7,7
2,3,7
5,7,7
110,2,7
17,2,7
98,3,7
78,9,7
59,3,7
66,7,7
79,9,7
7,7,7
