teid,qfi,qid
40,6,6
28,6,6
80,6,6
37,6,6
84,6,6
51,6,6
30,6,6
25,6,6
8,6,6
19,6,6
68,6,6
42,6,6
71,6,6
11,6,6
12,6,6
36,8,7
68,9,7
25,8,7
98,8,7
10,9,7
27,9,7
24,7,7
97,9,7
13,9,7
26,8,7
90,9,7
62,9,7
50,6,6
70,5,1
29,5,1
44,3,2
7,3,2
67,5,1
85,5,1
26,5,1
94,4,4
58,3,2
17,3,2
36,3,2
30,5,1
3,3,2
73,3,2
66,1,0
82,9,7
53,2,5
34,3,2
21,4,4
2,5,1
46,3,2
45,3,2
7,7,3
93,5,1
56,5,1
61,5,1
100,7,3
96,7,3
73,1,0
69,5,1
18,3,2
59,3,2
23,3,2
14,5,1
17,2,5
84,2,5
72,7,3
15,3,2
98,3,2
13,5,1
66,7,3
13,3,2
79,3,2
47,2,5
10,5,1
68,5,1
39,1,0
74,5,1
27,3,2
48,2,5
2,3,2
19,5,1
70,7,3
45,1,0
36,5,1
9,3,2
38,1,0
40,3,2
80,3,2
48,7,3
88,1,0
42,1,0
16,5,1
69,1,0
72,3,2
5,4,4
9,1,0
80,1,0
32,2,5
65,1,0
74,3,2
69,2,5
90,5,1
67,3,2
29,2,5
89,3,2
50,5,1
62,5,1
54,4,4
95,5,1
93,2,5
7,5,1
41,1,0
30,3,2
14,3,2
4,2,5
38,2,5
19,7,3
12,5,1
66,3,2
46,2,5
75,1,0
11,5,1
58,5,1
82,2,5
11,3,2
42,3,2
57,1,0
91,1,0
60,3,2
27,1,0
25,7,3
92,2,5
98,2,5
99,3,2
16,1,0
49,1,0
85,1,0
52,1,0
6,1,0
99,2,5
71,2,5
33,2,5
92,2,7
28,9,7
14,1,0
22,7,3
37,1,0
58,1,0
63,1,0
86,3,2
54,2,5
21,1,0
1,1,0
15,2,5
75,2,5
100,1,0
61,2,5
65,7,3
94,2,5
87,2,5
5,7,3
10,7,3
92,1,0
97,1,0
53,7,3
40,5,1
41,2,5
77,1,0
77,7,3
43,7,3
6,2,5
51,7,3
83,2,5
24,2,5
92,5,1
46,5,1
95,1,0
4,4,4
29,7,3
91,7,3
61,9,7
55,4,4
71,7,3
31,7,3
78,1,0
59,1,0
64,7,3
2,2,5
81,1,0
72,7,7
88,9,7
89,2,5
66,7,7
23,7,3
44,7,3
96,1,0
88,4,4
63,7,3
23,8,7
31,8,7
24,7,3
49,7,3
99,4,4
93,2,7
57,4,4
87,4,4
33,8,7
6,2,7
91,7,7
32,9,7
49,8,7
95,4,4
90,4,4
29,2,7
22,4,4
27,3,7
78,9,7
29,7,7
86,3,7
93,4,4
34,4,4
76,4,4
35,4,4
45,4,4
89,4,4
41,4,4
59,6,6
99,2,7
97,4,4
98,2,7
2,2,7
18,4,4
34,9,7
84,2,7
8,9,7
67,4,4
7,3,7
53,2,7
73,9,7
6,9,7
56,4,4
3,4,4
86,8,7
94,2,7
86,6,6
36,3,7
60,4,4
61,2,7
24,2,7
31,9,7
50,9,7
96,7,7
8,4,4
64,9,7
49,7,7
43,4,4
35,9,7
83,2,7
48,9,7
47,9,7
4,2,7
70,7,7
82,2,7
47,4,4
52,4,4
64,7,7
23,7,7
5,7,7
52,9,7
48,2,7
54,2,7
9,8,7
53,7,7
41,2,7
46,2,7
15,2,7
4,8,7
87,2,7
34,3,7
39,9,7
22,7,7
76,9,7
