teid,qfi,qid
12,6,6
11,6,6
96,6,6
81,6,6
56,6,6
19,6,6
84,6,6
40,6,6
68,6,6
37,6,6
83,6,6
33,6,6
24,6,6
8,6,6
43,6,6
1,6,6
55,8,7
97,9,7
73,9,7
64,9,7
60,9,7
28,9,7
82,9,7
76,8,7
77,7,3
24,7,3
5,7,3
17,2,5
73,1,0
50,5,1
79,3,2
60,3,2
14,5,1
27,3,2
66,3,2
53,7,7
53,7,3
58,1,0
36,5,1
48,2,5
88,4,4
54,2,5
6,2,5
86,3,2
17,3,2
16,1,0
98,3,2
94,2,5
90,5,1
82,2,5
52,1,0
18,3,2
29,2,5
93,5,1
66,7,3
95,5,1
75,2,5
10,7,3
7,7,3
85,5,1
46,5,1
56,5,1
70,5,1
41,4,4
69,5,1
87,1,0
70,7,3
15,2,5
2,5,1
44,3,2
42,3,2
30,5,1
62,5,1
72,3,2
12,5,1
9,3,2
2,3,2
40,3,2
7,5,1
59,3,2
13,5,1
4,2,5
68,5,1
71,2,5
58,3,2
66,1,0
13,3,2
77,1,0
27,1,0
15,3,2
73,3,2
80,1,0
36,3,2
41,2,7
10,5,1
30,3,2
81,1,0
11,5,1
32,2,5
89,3,2
22,7,3
65,7,3
17,3,7
92,2,5
99,3,2
46,3,2
33,2,5
41,1,0
45,3,2
63,7,3
95,1,0
34,3,2
87,2,5
11,3,2
61,5,1
3,3,2
23,3,2
26,5,1
67,3,2
83,2,5
51,7,3
80,3,2
84,2,5
99,4,4
78,1,0
48,7,3
32,7,3
45,4,4
39,1,0
42,1,0
16,5,1
92,5,1
38,2,5
64,7,3
37,1,0
1,1,0
94,4,4
31,7,3
53,2,5
89,2,5
58,5,1
19,5,1
87,4,4
40,5,1
75,1,0
29,7,3
93,2,5
65,1,0
67,5,1
59,1,0
99,2,5
61,2,5
97,1,0
44,7,3
57,1,0
85,1,0
56,4,4
21,1,0
46,2,5
49,1,0
88,1,0
23,7,3
100,2,5
9,1,0
91,1,0
90,4,4
96,1,0
71,7,3
92,1,0
49,7,3
35,4,4
100,1,0
69,2,5
91,7,3
19,7,3
24,2,5
2,2,5
69,1,0
63,1,0
41,2,5
25,7,3
98,2,5
100,2,7
43,7,3
47,2,5
62,9,7
38,1,0
34,9,7
5,7,7
29,5,1
21,4,4
23,8,7
79,9,7
95,4,4
8,4,4
33,2,7
23,7,7
10,7,7
5,4,4
68,9,7
81,9,7
89,4,4
27,9,7
29,2,7
55,4,4
67,4,4
4,4,4
7,7,7
47,4,4
61,2,7
36,8,7
19,7,7
8,9,7
18,4,4
31,9,7
3,4,4
75,9,7
63,7,7
45,3,7
74,5,1
76,4,4
54,4,4
60,4,4
43,4,4
91,7,7
43,7,7
64,4,4
34,3,7
98,2,7
16,8,7
45,1,0
52,4,4
66,7,7
83,2,7
34,4,4
22,4,4
38,9,7
90,9,7
79,4,4
64,7,7
48,2,7
47,9,7
97,4,4
87,2,7
25,7,7
93,4,4
100,7,3
65,7,7
57,4,4
67,3,7
54,2,7
13,9,7
32,2,7
23,3,7
69,2,7
89,2,7
71,7,7
100,7,7
51,7,7
57,8,7
35,9,7
99,2,7
84,2,7
74,9,7
44,3,7
98,3,7
49,7,7
44,7,7
