teid,qfi,qid
37,6,6
59,6,6
80,6,6
62,6,6
81,6,6
84,6,6
24,6,6
50,6,6
35,6,6
51,6,6
83,6,6
19,6,6
20,6,6
94,8,7
52,9,7
62,9,7
6,9,7
68,9,7
64,9,7
73,9,7
74,9,7
38,2,5
84,2,5
89,2,5
2,2,5
38,2,7
18,3,2
9,3,2
13,3,2
91,7,3
100,2,5
83,2,5
86,3,2
48,2,5
11,3,2
60,3,2
33,2,5
80,3,2
38,1,0
16,5,1
85,1,0
19,5,1
81,1,0
72,3,2
76,9,7
27,3,2
46,2,5
74,3,2
23,3,2
94,2,5
99,3,2
32,7,3
46,5,1
27,1,0
9,1,0
93,5,1
67,5,1
30,3,2
52,1,0
61,5,1
40,5,1
58,3,2
89,3,2
67,3,2
44,3,2
26,5,1
79,3,2
54,4,4
93,2,5
34,3,2
68,5,1
41,2,5
73,1,0
95,5,1
96,1,0
74,5,1
53,2,5
58,1,0
31,7,3
15,3,2
10,7,3
3,3,2
100,1,0
40,3,2
35,9,7
72,7,3
29,7,3
36,5,1
70,7,3
98,3,2
51,7,3
91,1,0
90,5,1
75,2,5
92,1,0
58,5,1
46,3,2
25,7,3
8,4,4
63,7,3
75,1,0
29,5,1
6,2,5
2,5,1
59,3,2
37,1,0
17,2,5
24,7,3
54,2,5
92,2,5
82,2,5
7,5,1
2,3,2
4,2,5
63,1,0
43,7,3
60,4,4
78,1,0
73,3,2
42,3,2
48,7,3
44,7,3
15,2,5
30,5,1
100,7,3
39,1,0
3,4,4
95,1,0
92,5,1
69,2,5
10,5,1
14,5,1
45,3,2
22,7,3
69,5,1
47,2,5
97,1,0
60,9,7
12,5,1
64,7,3
1,1,0
6,1,0
49,1,0
95,4,4
36,3,2
41,1,0
62,5,1
52,4,4
11,5,1
29,2,5
13,5,1
87,2,5
65,1,0
42,1,0
32,2,5
96,7,3
99,2,5
77,1,0
80,1,0
14,1,0
47,9,7
71,2,5
53,7,3
71,7,3
45,1,0
87,1,0
70,5,1
57,1,0
66,1,0
26,2,5
5,7,3
94,4,4
88,1,0
59,1,0
32,7,7
28,9,7
88,9,7
98,2,5
16,1,0
49,7,3
19,7,3
56,4,4
7,7,3
91,7,7
61,9,7
66,7,3
45,4,4
87,2,7
55,4,4
23,7,3
84,8,7
56,5,1
75,9,7
88,4,4
97,4,4
18,4,4
79,4,4
75,2,7
67,4,4
85,5,1
84,2,7
35,4,4
25,7,7
50,5,1
71,2,7
5,4,4
64,4,4
63,7,7
22,4,4
21,9,7
70,7,7
89,4,4
54,2,7
65,8,7
19,7,7
48,9,7
34,9,7
90,4,4
24,7,7
53,7,7
7,3,2
41,4,4
47,2,7
31,7,7
34,4,4
78,9,7
20,8,7
51,7,7
93,4,4
85,8,7
7,7,7
33,2,7
57,4,4
27,9,7
87,4,4
79,9,7
47,4,4
43,7,7
10,7,7
32,9,7
37,8,7
100,2,7
36,8,7
72,6,6
94,2,7
99,4,4
13,9,7
23,7,7
4,2,7
44,7,7
83,2,7
98,2,7
82,2,7
31,9,7
21,4,4
2,2,7
69,2,7
17,2,7
64,7,7
15,2,7
30,3,7
15,3,7
66,7,7
99,2,7
26,8,7
72,7,7
53,2,7
2,3,7
46,2,7
50,9,7
22,7,7
38,9,7
81,9,7
90,9,7
