teid,qfi,qid
43,6,6
72,6,6
12,6,6
30,6,6
83,6,6
25,6,6
11,6,6
42,6,6
1,6,6
75,9,7
78,8,7
72,7,7
76,9,7
74,9,7
68,9,7
35,9,7
91,7,3
5,7,3
31,7,3
7,7,3
11,3,2
17,3,2
11,5,1
44,3,2
89,2,5
62,5,1
74,3,2
18,3,2
36,5,1
100,2,5
48,7,3
26,5,1
29,5,1
7,3,2
49,7,3
61,5,1
34,3,2
85,5,1
10,5,1
100,7,3
50,5,1
16,5,1
14,3,2
69,5,1
90,5,1
9,3,2
72,7,3
89,3,2
65,1,0
98,3,2
93,5,1
59,3,2
13,3,2
19,5,1
54,2,5
6,2,5
48,2,5
80,1,0
96,7,3
3,3,2
44,7,3
46,5,1
66,3,2
46,3,2
12,5,1
83,2,5
26,2,5
74,5,1
82,2,5
95,5,1
27,3,2
63,1,0
68,5,1
33,2,5
22,7,3
42,3,2
71,2,5
75,2,5
80,3,2
30,3,2
42,1,0
99,2,7
67,3,2
2,5,1
23,3,2
51,7,3
99,2,5
32,2,5
14,1,0
65,7,3
63,7,3
1,1,0
92,5,1
99,3,2
36,3,2
86,3,2
25,7,3
70,7,3
57,1,0
2,2,5
79,3,2
13,5,1
24,2,5
16,8,7
46,2,5
73,3,2
27,1,0
60,3,2
7,5,1
64,7,3
15,2,5
58,5,1
72,3,2
14,5,1
53,7,3
2,3,2
15,3,2
17,2,5
47,2,5
75,1,0
41,2,5
78,9,7
40,3,2
54,4,4
45,3,2
45,1,0
92,1,0
98,2,5
58,3,2
30,5,1
4,2,5
58,1,0
81,1,0
78,1,0
39,1,0
88,1,0
69,2,5
87,2,5
59,1,0
38,9,7
67,5,1
93,2,5
97,1,0
56,5,1
84,2,5
24,7,3
66,1,0
53,2,5
70,5,1
87,1,0
37,1,0
49,8,7
71,7,3
40,5,1
100,1,0
91,1,0
71,7,7
6,1,0
69,1,0
38,2,5
73,9,7
73,1,0
61,2,5
94,2,5
16,1,0
29,7,3
96,1,0
77,7,3
38,1,0
85,1,0
21,1,0
23,7,7
23,7,3
52,1,0
95,1,0
41,1,0
92,2,5
49,1,0
22,4,4
21,4,4
9,1,0
29,2,5
32,7,3
52,9,7
66,7,3
87,4,4
43,7,7
43,7,3
10,9,7
19,7,3
64,4,4
51,7,7
35,4,4
97,4,4
41,2,7
7,7,7
77,7,7
82,9,7
55,4,4
8,9,7
79,4,4
18,8,7
45,4,4
53,2,7
90,4,4
48,7,7
34,4,4
57,4,4
76,8,7
31,7,7
62,9,7
89,4,4
8,4,4
70,7,7
22,7,7
96,7,7
93,4,4
13,9,7
71,2,7
48,2,7
60,4,4
32,7,7
91,7,7
4,4,4
76,4,4
44,7,7
54,8,7
33,2,7
52,4,4
4,2,7
3,8,7
67,4,4
100,7,7
47,9,7
60,9,7
5,4,4
89,2,7
47,4,4
46,2,7
31,9,7
49,7,7
94,4,4
81,9,7
88,4,4
95,4,4
28,9,7
99,4,4
6,9,7
17,2,7
41,4,4
65,7,7
100,2,7
56,4,4
43,4,4
31,8,7
93,2,7
24,7,7
4,8,7
64,7,7
53,7,7
94,2,7
97,9,7
32,9,7
61,2,7
69,2,7
54,2,7
26,2,7
84,2,7
5,7,7
29,2,7
38,2,7
83,2,7
27,9,7
