teid,qfi,qid
1,6,6
59,6,6
62,6,6
35,6,6
20,6,6
82,6,6
25,6,6
56,6,6
19,6,6
42,6,6
72,6,6
30,6,6
86,6,6
24,6,6
83,6,6
12,6,6
37,6,6
51,6,6
66,3,2
7,3,2
74,3,2
51,8,7
17,3,2
2,2,5
68,9,7
30,5,1
13,5,1
13,9,7
86,3,2
27,3,2
97,9,7
7,5,1
58,3,2
60,9,7
75,2,5
25,7,3
56,5,1
77,7,3
74,5,1
66,7,3
81,1,0
31,7,3
34,9,7
88,9,7
95,5,1
60,3,2
9,3,2
47,9,7
98,3,2
26,2,5
19,5,1
36,3,2
100,1,0
87,2,5
72,3,2
79,4,4
48,7,3
52,1,0
78,1,0
45,3,2
73,3,2
93,5,1
2,3,2
89,3,2
30,3,2
69,5,1
18,3,2
59,3,2
2,5,1
63,7,3
27,9,7
13,3,2
10,5,1
46,5,1
67,5,1
61,2,5
1,1,0
36,5,1
99,2,5
80,3,2
44,7,3
12,5,1
51,7,3
84,2,5
96,1,0
39,1,0
46,3,2
77,1,0
45,1,0
34,3,2
61,5,1
47,2,5
29,2,5
59,1,0
6,2,5
50,9,7
52,9,7
5,7,3
32,2,5
89,2,5
7,7,3
23,3,2
62,5,1
91,1,0
69,1,0
92,2,5
11,5,1
3,3,2
67,3,2
99,3,2
6,1,0
33,2,5
79,3,2
24,2,5
41,2,5
57,8,7
50,5,1
26,5,1
40,3,2
15,2,5
96,7,3
38,1,0
14,3,2
16,1,0
48,2,5
69,2,5
46,2,5
44,3,2
19,7,3
88,1,0
31,7,7
40,5,1
92,1,0
19,7,7
85,1,0
14,1,0
85,5,1
100,2,5
75,1,0
54,2,5
23,7,3
71,2,5
58,5,1
27,1,0
66,1,0
87,1,0
42,1,0
90,5,1
70,5,1
84,8,7
70,7,3
32,7,3
94,2,5
93,2,5
49,7,3
21,1,0
39,9,7
92,5,1
37,1,0
29,5,1
100,7,3
83,2,5
16,5,1
10,7,3
95,1,0
22,7,3
65,1,0
17,2,5
57,1,0
8,4,4
4,2,5
49,1,0
63,8,7
24,7,3
63,1,0
99,4,4
80,1,0
58,1,0
97,1,0
71,7,3
41,1,0
73,1,0
65,7,3
53,7,7
53,7,3
93,4,4
9,1,0
38,2,5
4,4,4
60,4,4
43,7,3
35,4,4
64,7,3
64,7,7
10,9,7
72,7,3
29,7,3
68,5,1
15,3,2
78,9,7
94,2,7
52,4,4
38,9,7
6,2,7
18,4,4
79,9,7
65,7,7
57,4,4
4,8,7
76,4,4
44,7,7
67,4,4
43,4,4
54,4,4
87,4,4
66,7,7
35,9,7
94,4,4
89,4,4
14,5,1
70,7,7
23,7,7
34,4,4
5,4,4
9,8,7
54,8,7
51,7,7
88,4,4
7,7,7
29,2,7
36,3,7
9,3,7
22,4,4
64,4,4
61,9,7
55,4,4
47,4,4
2,2,7
63,7,7
75,2,7
90,9,7
74,9,7
64,9,7
81,9,7
45,4,4
49,7,7
100,7,7
32,9,7
95,4,4
89,3,7
71,7,7
90,4,4
41,4,4
43,7,7
77,7,7
97,4,4
29,7,7
56,4,4
3,4,4
4,2,7
32,2,7
54,2,7
99,2,7
10,7,7
62,9,7
46,2,7
21,4,4
82,9,7
58,3,7
25,7,7
2,3,7
24,7,7
96,7,7
69,2,7
1,8,7
84,2,7
13,3,7
87,2,7
75,9,7
6,9,7
