teid,qfi,qid
71,6,6
28,6,6
33,6,6
25,6,6
50,6,6
83,6,6
12,6,6
20,6,6
80,6,6
30,6,6
56,6,6
77,6,6
19,6,6
62,6,6
24,6,6
42,6,6
87,1,0
89,3,2
2,3,2
40,5,1
93,2,5
80,3,2
61,5,1
2,2,5
54,2,5
50,5,1
26,5,1
68,5,1
67,3,2
73,9,7
46,3,2
92,1,0
70,5,1
16,5,1
9,3,2
87,2,5
7,3,2
92,5,1
78,9,7
90,5,1
86,3,2
56,5,1
42,3,2
21,1,0
63,1,0
17,2,5
34,3,2
69,5,1
73,3,2
63,7,3
74,3,2
46,2,5
48,2,5
30,3,2
98,3,2
32,9,7
41,2,5
4,2,5
40,3,2
71,7,3
85,5,1
71,7,7
36,3,2
60,3,2
65,1,0
46,5,1
30,5,1
7,5,1
42,1,0
3,3,2
89,2,5
84,2,5
75,1,0
13,3,2
17,3,2
45,3,2
100,2,5
59,3,2
15,2,5
96,7,3
69,1,0
19,5,1
99,3,2
16,1,0
18,3,2
5,7,3
79,3,2
23,3,2
14,1,0
35,9,7
64,7,3
64,9,7
31,7,3
64,4,4
11,5,1
59,1,0
32,2,5
49,7,3
26,2,5
75,9,7
29,2,5
62,9,7
9,1,0
14,3,2
2,5,1
77,7,3
7,7,3
44,3,2
58,3,2
6,2,5
95,1,0
61,2,5
51,7,3
72,3,2
27,3,2
92,2,5
66,1,0
90,9,7
29,5,1
66,7,3
78,1,0
39,1,0
96,1,0
45,1,0
36,5,1
77,1,0
49,1,0
37,1,0
66,3,2
91,7,3
83,2,5
11,3,2
58,5,1
91,7,7
21,4,4
44,7,3
99,2,5
27,1,0
38,2,5
95,5,1
57,1,0
38,1,0
74,9,7
24,2,5
47,2,5
93,5,1
65,7,3
72,7,3
75,2,5
13,5,1
12,5,1
91,1,0
10,5,1
52,1,0
97,1,0
29,7,3
23,7,3
62,5,1
19,7,3
69,2,5
80,1,0
94,2,5
15,2,7
73,1,0
6,1,0
41,1,0
71,2,5
52,4,4
32,7,3
33,2,5
81,1,0
88,1,0
1,1,0
85,1,0
95,4,4
48,7,3
25,7,3
100,7,3
89,4,4
74,5,1
10,7,3
22,7,3
43,7,3
58,1,0
97,4,4
53,7,3
88,4,4
38,9,7
16,8,7
60,4,4
56,4,4
70,8,7
25,7,7
77,7,7
55,4,4
27,9,7
43,4,4
44,8,7
43,7,7
67,4,4
39,9,7
60,9,7
79,4,4
84,8,7
49,8,7
11,6,6
8,4,4
67,5,1
28,9,7
93,4,4
13,3,7
20,9,7
44,7,7
18,4,4
57,4,4
76,4,4
100,7,7
14,5,1
34,4,4
34,9,7
47,4,4
36,3,7
4,4,4
48,7,7
99,4,4
41,4,4
99,3,7
79,9,7
75,2,7
54,4,4
96,7,7
33,2,7
87,4,4
22,4,4
6,2,7
35,4,4
61,2,7
49,7,7
5,7,7
32,7,7
99,2,7
5,4,4
90,4,4
32,2,7
72,7,7
63,7,7
48,2,7
13,9,7
65,7,7
83,2,7
17,2,7
54,2,7
4,2,7
68,9,7
92,2,7
52,9,7
100,2,7
79,3,7
31,7,7
71,2,7
76,9,7
69,2,7
81,9,7
73,3,7
10,9,7
93,2,7
84,2,7
47,2,7
29,2,7
22,7,7
