teid,qfi,qid
96,6,6
56,6,6
12,6,6
55,6,6
25,6,6
19,6,6
22,6,6
62,6,6
11,6,6
72,6,6
33,6,6
59,6,6
24,6,6
8,6,6
86,8,7
97,9,7
36,8,7
10,9,7
73,9,7
32,9,7
27,9,7
6,9,7
32,2,5
32,2,7
33,2,5
41,2,5
63,1,0
66,3,2
99,3,2
46,5,1
2,3,2
2,5,1
89,3,2
58,5,1
46,3,2
2,2,5
70,5,1
4,2,5
92,5,1
7,3,2
68,5,1
29,5,1
42,3,2
79,3,2
69,2,5
12,5,1
45,3,2
47,9,7
17,2,5
72,7,3
36,5,1
62,5,1
7,7,7
7,7,3
14,3,2
74,3,2
94,2,5
98,2,5
23,3,2
10,5,1
72,3,2
49,7,3
9,1,0
18,3,2
48,7,3
73,3,2
82,2,5
98,3,2
30,3,2
19,5,1
53,2,5
36,3,2
27,3,2
80,1,0
67,3,2
99,2,5
95,5,1
15,3,2
86,3,2
64,4,4
41,1,0
69,5,1
92,2,5
13,5,1
70,7,3
21,9,7
5,7,3
26,5,1
88,1,0
34,3,2
58,3,2
9,3,2
17,3,2
60,9,7
11,3,2
16,5,1
69,1,0
7,5,1
100,1,0
11,5,1
24,2,5
67,5,1
59,3,2
85,1,0
65,1,0
48,2,5
91,7,3
37,1,0
83,2,5
93,2,5
57,4,4
40,5,1
8,9,7
39,1,0
71,7,3
3,3,2
40,3,2
26,2,5
61,5,1
32,7,3
84,2,5
78,1,0
22,7,3
13,3,2
21,1,0
29,7,7
44,7,3
29,2,5
97,1,0
56,5,1
90,5,1
66,7,3
75,2,5
27,1,0
100,2,5
28,9,7
85,5,1
81,1,0
48,9,7
59,1,0
14,5,1
91,1,0
76,9,7
87,2,5
96,1,0
58,1,0
29,7,3
81,9,7
46,2,5
92,1,0
93,5,1
47,2,5
38,1,0
66,1,0
19,7,3
49,1,0
52,1,0
16,1,0
51,7,3
34,9,7
64,9,7
96,7,3
25,7,3
44,3,2
61,2,5
75,9,7
54,2,5
4,2,7
77,1,0
65,7,3
95,1,0
24,7,3
53,7,3
38,2,5
14,1,0
6,1,0
77,7,3
1,1,0
76,8,7
15,2,5
23,7,3
45,1,0
73,1,0
90,9,7
100,7,3
8,4,4
31,7,3
75,1,0
10,7,3
43,7,3
3,4,4
47,4,4
91,8,7
43,4,4
21,4,4
30,3,7
88,9,7
93,4,4
13,9,7
50,5,1
70,8,7
74,5,1
84,2,7
98,2,7
91,7,7
67,4,4
15,8,7
100,7,7
98,3,7
76,4,4
77,7,7
89,2,5
5,7,7
68,9,7
5,4,4
57,8,7
45,4,4
94,4,4
34,4,4
90,4,4
60,4,4
53,7,7
56,4,4
89,4,4
20,9,7
19,7,7
99,4,4
24,7,7
52,4,4
30,5,1
35,4,4
32,7,7
53,2,7
15,2,7
70,7,7
95,4,4
87,2,7
87,4,4
92,2,7
83,8,7
79,4,4
50,9,7
2,2,7
88,4,4
22,7,7
48,2,7
61,9,7
18,4,4
54,4,4
4,4,4
46,3,7
75,2,7
97,4,4
51,7,7
78,9,7
24,2,7
86,3,7
69,2,7
25,7,7
74,9,7
82,2,7
82,9,7
55,4,4
79,9,7
26,2,7
41,4,4
48,7,7
3,3,7
10,7,7
31,9,7
17,3,7
33,2,7
52,9,7
100,2,7
