teid,qfi,qid
12,6,6
59,6,6
84,6,6
40,6,6
35,6,6
30,6,6
37,6,6
86,6,6
83,6,6
68,6,6
1,6,6
85,8,7
44,8,7
25,8,7
96,6,6
88,9,7
37,8,7
6,9,7
79,9,7
59,3,7
61,9,7
68,9,7
52,9,7
48,9,7
21,9,7
20,9,7
60,9,7
41,2,5
82,2,5
69,2,5
38,2,5
113,2,5
66,3,2
30,3,2
59,3,2
17,2,5
5,7,3
43,7,3
110,2,5
93,4,4
89,4,4
95,1,0
26,5,1
42,1,0
54,2,5
36,3,2
75,2,5
13,5,1
70,5,1
19,5,1
18,4,4
90,5,1
9,3,2
14,3,2
83,2,5
111,2,5
112,2,5
22,4,4
18,3,2
73,3,2
97,1,0
36,5,1
14,5,1
16,5,1
59,1,0
15,3,2
79,4,4
65,1,0
114,2,5
29,5,1
69,5,1
50,5,1
71,2,5
87,2,5
77,1,0
92,5,1
58,5,1
2,3,2
92,2,5
23,7,3
64,4,4
98,3,2
58,3,2
99,3,2
15,2,5
66,7,3
34,3,2
12,5,1
17,3,2
40,5,1
46,3,2
65,7,3
10,5,1
89,3,2
91,7,3
32,2,5
80,1,0
74,3,2
61,5,1
27,3,2
104,3,2
88,4,4
100,7,3
80,3,2
3,3,2
49,7,3
85,5,1
100,2,5
68,5,1
108,3,2
7,5,1
105,3,2
106,3,2
107,3,2
96,7,3
24,7,3
86,3,2
109,3,2
67,3,2
29,7,3
98,2,5
60,3,2
11,3,2
13,3,2
32,7,3
46,5,1
2,5,1
62,5,1
41,4,4
29,2,5
41,1,0
25,7,3
42,3,2
100,1,0
7,3,2
26,2,5
56,5,1
44,3,2
75,1,0
63,1,0
88,1,0
21,1,0
78,1,0
22,7,3
67,5,1
39,1,0
47,2,5
71,7,3
66,1,0
92,1,0
6,2,5
79,3,2
73,1,0
95,5,1
72,3,2
30,5,1
77,7,3
14,1,0
95,4,4
61,2,5
49,1,0
23,3,2
93,5,1
63,7,3
48,2,5
87,1,0
45,3,2
53,7,3
37,1,0
11,5,1
10,7,3
70,7,3
9,1,0
94,2,5
38,1,0
64,7,3
53,2,5
60,4,4
24,6,6
99,2,5
93,2,5
19,7,3
7,7,3
84,2,5
45,1,0
96,1,0
89,2,5
1,1,0
46,2,5
2,2,5
27,1,0
81,1,0
6,1,0
91,1,0
72,7,3
85,1,0
44,7,3
48,7,3
101,7,3
103,7,3
102,7,3
57,4,4
67,4,4
31,7,3
57,1,0
54,4,4
16,1,0
58,1,0
52,1,0
94,2,7
55,4,4
76,4,4
35,4,4
8,9,7
99,3,7
3,4,4
38,2,7
9,8,7
47,4,4
29,7,7
94,8,7
24,7,7
52,4,4
8,4,4
92,2,7
76,9,7
33,8,7
45,4,4
43,4,4
38,9,7
6,2,7
75,2,7
4,2,5
27,9,7
23,7,7
34,9,7
51,7,3
90,4,4
49,7,7
86,8,7
54,8,7
94,4,4
13,9,7
97,4,4
56,4,4
5,4,4
87,4,4
51,8,7
100,7,7
4,4,4
93,2,7
15,2,7
63,8,7
22,7,7
28,8,7
70,7,7
21,4,4
44,7,7
99,4,4
34,4,4
96,7,7
54,2,7
41,2,7
72,7,7
31,8,7
97,9,7
48,7,7
32,7,7
11,6,6
62,9,7
2,3,7
43,7,7
10,7,7
32,2,7
25,7,7
29,2,7
73,9,7
67,3,7
5,8,7
83,2,7
80,6,6
66,3,7
34,3,7
3,3,7
64,9,7
66,7,7
7,7,7
26,2,7
