teid,qfi,qid
30,6,6
22,6,6
12,6,6
42,6,6
77,6,6
33,6,6
20,6,6
84,6,6
1,6,6
19,6,6
72,6,6
68,6,6
25,6,6
28,6,6
7,7,3
23,7,3
22,7,3
48,7,3
64,7,3
61,2,5
84,2,5
47,2,5
83,2,5
87,2,5
2,2,5
68,5,1
73,3,2
36,8,7
40,3,2
59,3,2
88,9,7
17,3,2
21,9,7
90,9,7
39,8,7
24,7,3
67,3,2
80,3,2
82,9,7
7,3,2
75,9,7
10,9,7
86,3,2
70,5,1
3,3,2
97,9,7
74,5,1
60,3,2
38,1,0
71,7,3
47,9,7
46,3,2
2,3,2
85,5,1
20,9,7
99,3,2
89,3,2
40,5,1
33,2,5
46,2,5
74,3,2
74,9,7
46,5,1
90,5,1
36,3,2
93,5,1
72,7,3
30,5,1
9,3,2
19,5,1
80,1,0
72,3,2
10,5,1
44,3,2
99,2,5
69,5,1
67,5,1
24,2,5
89,2,5
100,1,0
13,9,7
41,2,5
45,3,2
91,7,3
82,2,5
42,3,2
5,7,3
13,3,2
49,7,3
23,3,2
29,2,5
6,2,5
66,3,2
95,1,0
98,3,2
56,5,1
14,3,2
58,3,2
92,5,1
36,5,1
2,5,1
27,3,2
31,9,7
44,7,3
59,1,0
34,3,2
16,5,1
95,5,1
65,1,0
78,1,0
63,1,0
61,5,1
65,7,3
61,9,7
73,1,0
14,1,0
77,7,3
66,1,0
58,5,1
100,7,3
85,1,0
52,1,0
28,9,7
54,8,7
12,5,1
32,7,3
52,9,7
16,1,0
26,2,5
93,2,5
31,7,3
69,2,5
57,1,0
53,7,3
32,2,5
15,3,2
26,5,1
97,1,0
94,2,5
14,5,1
11,3,2
18,3,2
53,2,5
92,1,0
66,7,3
43,7,3
14,3,7
45,1,0
30,3,2
96,7,3
21,1,0
58,1,0
62,5,1
75,1,0
71,2,5
9,1,0
42,1,0
15,2,5
25,7,3
17,2,5
19,7,3
50,5,1
27,1,0
1,1,0
70,7,3
98,2,5
37,1,0
29,5,1
4,2,5
91,1,0
48,2,5
6,1,0
73,9,7
38,2,5
97,4,4
10,7,3
81,1,0
39,1,0
75,2,5
96,1,0
54,2,5
77,1,0
88,1,0
67,4,4
92,2,5
69,1,0
41,1,0
88,4,4
29,7,3
49,1,0
38,9,7
41,4,4
7,5,1
51,7,3
47,4,4
100,2,5
8,9,7
34,9,7
90,4,4
6,9,7
63,8,7
45,4,4
3,4,4
39,9,7
91,7,7
40,6,6
24,7,7
33,8,7
32,9,7
48,9,7
5,4,4
60,4,4
43,4,4
21,4,4
54,4,4
57,4,4
23,8,7
17,3,7
70,7,7
13,5,1
18,4,4
27,9,7
29,7,7
35,4,4
93,4,4
83,2,7
52,4,4
71,2,7
17,2,7
76,4,4
89,4,4
33,2,7
99,4,4
55,8,7
78,9,7
26,2,7
8,4,4
61,2,7
54,2,7
25,8,7
35,9,7
32,7,7
55,4,4
26,8,7
50,9,7
40,6,7
5,7,7
62,9,7
87,2,7
27,3,7
56,4,4
31,7,7
34,4,4
64,9,7
4,4,4
94,4,4
71,7,7
22,7,7
92,2,7
48,7,7
22,4,4
89,2,7
96,7,7
66,3,7
32,2,7
93,2,7
49,7,7
6,2,7
47,2,7
51,7,7
77,7,7
68,9,7
98,2,7
