teid,qfi,qid
30,6,6
56,6,6
1,6,6
11,6,6
83,6,6
28,6,6
25,6,6
80,6,6
77,6,6
62,6,6
43,6,6
31,8,7
68,9,7
18,8,7
85,8,7
88,9,7
82,9,7
31,9,7
10,9,7
8,9,7
38,9,7
50,9,7
32,9,7
27,9,7
60,9,7
46,3,2
89,3,2
18,3,2
9,3,2
74,3,2
58,3,2
14,3,2
72,3,2
98,3,2
36,3,2
99,3,2
73,3,2
59,3,2
80,3,2
27,3,2
13,5,1
50,5,1
26,5,1
2,3,2
13,3,2
42,3,2
67,3,2
46,5,1
92,2,5
3,3,2
58,5,1
7,3,2
80,1,0
44,3,2
22,7,3
32,2,5
11,3,2
79,3,2
29,5,1
7,7,3
100,7,3
74,5,1
12,5,1
65,7,3
99,4,4
30,5,1
30,3,2
14,5,1
17,3,2
68,5,1
11,5,1
69,5,1
52,1,0
69,1,0
53,7,3
82,2,5
58,1,0
81,1,0
47,2,5
23,7,3
6,1,0
71,2,5
87,2,5
60,3,2
36,5,1
2,5,1
61,5,1
88,1,0
100,1,0
78,1,0
17,2,5
32,7,3
41,2,5
34,3,2
67,5,1
100,2,5
54,2,5
42,1,0
94,2,5
90,5,1
62,5,1
69,2,5
40,3,2
7,5,1
93,5,1
25,7,3
70,5,1
23,3,2
15,2,5
63,1,0
26,2,5
85,5,1
56,5,1
31,7,3
86,3,2
40,5,1
96,1,0
84,2,5
75,2,5
61,2,5
39,1,0
73,1,0
95,5,1
45,1,0
52,4,4
48,2,5
44,7,3
33,2,5
72,7,3
83,2,5
95,1,0
37,1,0
77,7,3
9,1,0
91,7,3
63,7,3
92,1,0
89,2,5
66,1,0
54,2,7
24,7,3
49,1,0
6,2,5
92,5,1
87,1,0
53,2,5
38,2,5
66,3,2
98,2,5
4,2,5
45,3,2
96,7,3
19,5,1
66,7,3
16,5,1
65,1,0
57,1,0
85,1,0
77,1,0
1,1,0
49,7,3
46,2,5
48,7,3
99,2,5
16,1,0
21,1,0
59,1,0
14,1,0
35,9,7
5,7,3
5,7,7
64,7,3
10,5,1
10,7,3
91,1,0
75,1,0
41,1,0
32,2,7
19,7,3
27,1,0
29,2,5
64,4,4
89,4,4
97,1,0
93,2,5
70,7,3
43,7,3
34,9,7
29,7,3
5,4,4
2,2,5
95,4,4
24,2,5
51,7,3
71,7,3
38,1,0
7,7,7
8,4,4
47,4,4
73,9,7
4,4,4
93,4,4
46,2,7
72,7,7
41,4,4
24,6,6
81,9,7
47,2,7
69,2,7
87,4,4
83,2,7
76,9,7
6,9,7
37,8,7
54,4,4
48,7,7
22,4,4
39,8,7
97,4,4
67,4,4
54,8,7
80,3,7
62,9,7
64,7,7
78,9,7
97,9,7
25,7,7
98,2,7
35,4,4
94,2,7
43,7,7
34,4,4
76,4,4
88,4,4
90,4,4
21,4,4
28,9,7
75,9,7
55,4,4
77,7,7
96,7,7
91,7,7
57,4,4
26,2,7
60,4,4
56,4,4
29,7,7
52,9,7
71,7,7
84,6,6
70,7,7
22,7,7
75,2,7
60,3,7
79,4,4
84,8,7
100,7,7
33,8,7
43,4,4
20,9,7
2,2,7
74,9,7
24,2,7
18,4,4
86,8,7
87,2,7
73,3,7
47,9,7
44,7,7
82,2,7
64,9,7
39,9,7
13,9,7
92,2,7
6,2,7
79,9,7
45,4,4
89,2,7
