teid,qfi,qid
11,6,6
56,6,6
25,6,6
1,6,6
28,6,6
80,6,6
40,6,6
77,6,6
42,6,6
24,6,6
50,6,6
30,6,6
83,6,6
100,7,3
22,7,3
51,7,3
29,7,3
77,7,3
63,7,3
31,7,3
38,2,5
73,3,2
79,3,2
3,3,2
72,3,2
45,3,2
7,7,3
65,7,3
76,9,7
39,9,7
26,5,1
67,3,2
95,5,1
46,3,2
98,3,2
6,2,5
74,3,2
14,3,2
56,5,1
89,3,2
99,2,5
4,2,5
69,5,1
2,2,5
14,5,1
36,3,2
27,1,0
11,5,1
19,7,3
75,1,0
60,3,2
2,3,2
42,3,2
97,4,4
85,1,0
73,1,0
80,1,0
32,9,7
2,5,1
74,5,1
98,2,5
87,2,5
18,3,2
46,5,1
57,1,0
16,1,0
34,3,2
95,1,0
92,2,5
50,5,1
66,3,2
11,3,2
94,2,5
13,3,2
15,2,5
65,1,0
59,3,2
7,3,2
40,3,2
42,1,0
44,3,2
58,1,0
17,3,2
62,5,1
70,5,1
37,1,0
29,5,1
49,1,0
90,5,1
39,1,0
6,1,0
84,2,5
25,7,3
40,5,1
64,7,3
14,1,0
23,3,2
41,2,5
86,3,2
72,7,3
58,3,2
35,9,7
9,3,2
27,3,2
28,9,7
47,2,5
71,7,3
24,2,5
78,1,0
79,9,7
69,2,5
41,1,0
83,2,5
99,3,2
26,2,5
93,2,5
48,2,5
92,5,1
30,3,2
75,2,5
69,1,0
5,4,4
48,7,3
54,2,5
13,5,1
21,1,0
100,2,5
38,1,0
67,5,1
89,2,5
87,1,0
81,1,0
80,3,2
20,9,7
85,5,1
82,2,5
59,1,0
34,9,7
9,1,0
32,7,3
12,5,1
36,5,1
52,1,0
61,5,1
96,1,0
96,7,3
63,1,0
68,5,1
30,5,1
46,2,5
32,2,5
44,7,3
23,7,3
17,2,5
10,5,1
18,8,7
93,5,1
16,5,1
71,2,5
45,1,0
19,5,1
66,1,0
1,1,0
92,1,0
77,1,0
29,2,5
61,2,5
97,1,0
43,7,3
43,7,7
53,7,3
88,1,0
16,8,7
49,7,3
33,2,5
66,7,3
90,4,4
24,7,3
10,7,3
91,7,3
64,9,7
5,7,3
91,1,0
60,4,4
13,9,7
24,7,7
50,9,7
18,4,4
79,3,7
6,2,7
55,4,4
35,4,4
47,4,4
31,8,7
76,4,4
4,4,4
86,8,7
61,9,7
71,7,7
100,7,7
93,4,4
56,4,4
52,9,7
44,7,7
99,4,4
89,4,4
87,4,4
66,7,7
34,4,4
33,2,7
57,4,4
65,7,7
7,5,1
88,4,4
58,5,1
21,4,4
38,9,7
17,3,7
5,7,7
92,2,7
72,7,7
10,9,7
25,7,7
37,8,7
8,4,4
22,7,7
89,2,7
74,9,7
54,4,4
61,2,7
48,7,7
99,2,7
64,4,4
33,8,7
67,4,4
41,4,4
27,9,7
29,7,7
95,4,4
53,7,7
15,2,7
22,4,4
4,2,7
73,9,7
88,9,7
48,2,7
96,7,7
43,4,4
17,2,7
71,2,7
77,7,7
78,9,7
91,7,7
79,4,4
93,2,7
32,2,7
52,4,4
100,2,7
75,9,7
54,2,7
81,9,7
83,2,7
44,8,7
69,2,7
63,7,7
13,3,7
62,9,7
84,2,7
33,6,6
41,2,7
29,2,7
