teid,qfi,qid
35,6,6
43,6,6
50,6,6
25,6,6
22,6,6
28,6,6
37,6,6
68,6,6
71,6,6
1,6,6
81,6,6
83,6,6
84,6,6
59,6,6
62,6,6
20,6,6
56,6,6
27,3,2
59,3,2
86,3,2
36,3,2
18,3,2
80,3,2
34,3,2
5,7,3
65,7,3
23,7,3
40,3,2
42,3,2
45,3,2
75,1,0
29,2,5
84,2,5
92,2,5
30,3,2
3,3,2
67,5,1
93,5,1
99,3,2
85,1,0
74,5,1
80,1,0
14,5,1
71,2,5
12,5,1
82,9,7
93,2,5
67,3,2
99,2,5
7,5,1
43,7,3
19,5,1
26,5,1
46,2,5
74,3,2
83,2,5
6,1,0
24,6,6
38,9,7
89,3,2
70,5,1
34,9,7
10,5,1
60,3,2
88,1,0
65,1,0
40,5,1
98,3,2
90,5,1
9,3,2
41,2,5
46,3,2
62,5,1
25,7,3
77,7,3
73,3,2
85,5,1
100,1,0
33,2,5
13,5,1
41,1,0
50,9,7
13,3,2
58,3,2
15,3,2
77,1,0
38,1,0
45,1,0
53,2,5
3,4,4
54,2,5
15,2,5
58,5,1
38,2,5
34,4,4
30,5,1
90,4,4
61,5,1
73,9,7
14,3,2
37,1,0
11,3,2
22,4,4
29,7,3
17,2,5
10,7,3
64,4,4
2,5,1
20,9,7
100,7,3
61,2,5
7,3,2
14,1,0
58,1,0
52,9,7
100,2,5
32,2,5
9,1,0
66,3,2
1,1,0
39,1,0
2,3,2
72,3,2
57,1,0
44,3,2
82,2,5
2,2,5
95,5,1
97,1,0
6,2,5
50,5,1
23,3,2
73,1,0
7,7,3
69,2,5
98,2,5
42,1,0
75,2,5
92,1,0
29,5,1
22,7,3
43,7,7
72,7,3
24,7,3
89,2,5
91,7,3
11,5,1
48,2,5
92,5,1
52,1,0
24,2,5
46,5,1
71,7,3
56,5,1
47,2,5
91,1,0
36,5,1
63,7,3
17,3,2
69,5,1
64,7,7
66,1,0
92,2,7
70,7,3
68,5,1
27,1,0
94,2,5
4,2,5
18,4,4
87,1,0
66,7,3
69,1,0
32,9,7
54,4,4
48,7,3
96,1,0
59,1,0
19,7,3
87,2,5
81,1,0
96,7,7
96,7,3
21,1,0
49,1,0
95,1,0
44,7,3
97,4,4
78,1,0
16,1,0
64,7,3
62,9,7
53,7,3
43,4,4
55,4,4
56,4,4
76,9,7
14,3,7
31,9,7
31,7,3
60,4,4
35,9,7
47,4,4
64,4,7
88,4,4
28,9,7
39,9,7
64,9,7
99,4,4
5,4,4
29,7,7
52,4,4
21,4,4
63,7,7
70,7,7
35,4,4
10,7,7
94,4,4
53,7,7
37,8,7
75,9,7
48,7,7
66,7,7
90,9,7
10,9,7
16,5,1
23,8,7
70,8,7
48,2,7
53,2,7
41,4,4
33,2,7
95,4,4
45,4,4
89,4,4
84,2,7
78,9,7
57,4,4
8,9,7
6,2,7
31,7,7
98,3,7
24,7,7
22,7,7
8,4,4
41,2,7
72,7,7
21,9,7
27,9,7
48,9,7
3,3,7
13,9,7
100,2,7
100,7,7
23,7,7
5,7,7
98,2,7
68,9,7
88,9,7
82,2,7
4,4,4
6,9,7
81,1,7
4,2,7
96,6,6
34,3,7
79,9,7
93,4,4
77,7,7
61,2,7
54,2,7
38,2,7
27,3,7
17,2,7
36,3,7
2,2,7
99,2,7
93,2,7
76,4,4
25,7,7
