teid,qfi,qid
51,6,6
82,6,6
28,6,6
84,6,6
62,6,6
19,6,6
20,6,6
80,6,6
24,6,6
53,6,6
72,6,6
37,6,6
100,2,5
54,2,5
99,2,5
41,2,5
84,2,5
17,2,5
75,2,5
46,2,5
94,2,5
53,2,5
69,2,5
79,3,2
59,3,2
80,3,2
13,3,2
99,3,2
50,5,1
98,3,2
33,2,5
74,5,1
45,3,2
19,5,1
37,1,0
92,5,1
67,3,2
44,3,2
9,3,2
42,1,0
42,3,2
9,1,0
79,9,7
52,1,0
2,3,2
67,5,1
22,7,3
89,3,2
58,3,2
72,7,3
97,1,0
46,5,1
36,3,2
11,3,2
85,5,1
63,7,3
30,5,1
27,9,7
36,5,1
58,5,1
68,9,7
90,9,7
26,2,5
31,7,3
10,7,3
80,1,0
66,1,0
91,7,3
2,5,1
11,5,1
63,1,0
45,1,0
59,1,0
32,2,5
7,5,1
29,5,1
40,5,1
98,2,5
27,3,2
40,3,2
10,5,1
73,3,2
18,3,2
95,5,1
92,2,5
87,2,5
68,5,1
85,1,0
95,1,0
30,3,2
3,3,2
38,2,5
74,3,2
26,5,1
34,3,2
73,1,0
14,5,1
81,1,0
83,6,6
48,9,7
100,1,0
89,2,5
23,3,2
69,5,1
48,2,5
24,7,3
90,5,1
47,2,5
12,5,1
56,5,1
93,5,1
70,7,3
5,7,3
1,1,0
88,1,0
6,2,5
2,3,7
29,7,3
15,3,2
48,7,3
31,9,7
14,1,0
53,7,3
27,1,0
60,3,2
82,2,5
38,1,0
39,1,0
100,7,3
41,1,0
91,1,0
77,1,0
87,1,0
6,1,0
64,7,3
56,4,4
16,1,0
57,1,0
86,3,2
83,2,5
15,2,5
2,2,5
78,1,0
65,1,0
61,5,1
51,7,3
19,7,3
13,5,1
96,1,0
44,7,3
92,1,0
77,7,3
25,7,3
62,5,1
61,2,5
82,9,7
29,2,5
49,1,0
58,1,0
93,2,5
73,9,7
66,7,3
18,4,4
23,7,3
24,7,7
19,7,7
71,7,7
71,7,3
71,2,5
4,2,5
32,7,3
96,7,3
75,1,0
43,7,3
95,4,4
16,5,1
49,7,3
87,4,4
75,9,7
81,9,7
35,4,4
62,9,7
94,4,4
49,7,7
99,4,4
4,4,4
41,4,4
25,7,7
72,7,7
93,4,4
22,7,7
47,4,4
88,4,4
13,9,7
65,8,7
64,9,7
79,4,4
38,9,7
21,9,7
70,5,1
97,4,4
46,2,7
63,8,7
99,2,7
61,9,7
6,9,7
64,4,4
45,4,4
66,7,7
31,7,7
64,7,7
93,2,7
28,9,7
100,7,7
85,8,7
32,9,7
43,7,7
22,4,4
98,3,7
34,4,4
8,4,4
102,7,3
101,7,3
103,7,3
57,4,4
60,9,7
54,4,4
89,4,4
78,9,7
72,3,2
67,4,4
5,4,4
32,7,7
52,4,4
53,7,7
35,9,7
90,4,4
23,7,7
50,9,7
3,4,4
26,2,7
21,4,4
60,4,4
61,2,7
29,7,7
48,7,7
10,7,7
55,4,4
87,2,7
70,7,7
1,8,7
92,2,7
8,9,7
88,9,7
52,9,7
70,8,7
63,7,7
54,2,7
32,2,7
48,2,7
74,9,7
84,2,7
34,9,7
56,4,7
71,2,7
