teid,qfi,qid
43,6,6
72,6,6
62,6,6
22,6,6
53,6,6
55,6,6
19,6,6
12,6,6
24,6,6
51,6,6
9,8,7
74,9,7
90,9,7
97,9,7
29,7,7
68,9,7
62,9,7
79,9,7
23,3,2
47,2,5
29,5,1
3,4,4
11,5,1
97,4,4
73,1,0
58,5,1
50,5,1
72,3,2
90,5,1
16,5,1
67,3,2
92,5,1
79,4,4
40,5,1
3,3,2
90,4,4
69,5,1
85,5,1
72,7,3
18,3,2
10,7,3
50,9,7
30,3,2
41,1,0
14,5,1
53,2,5
95,4,4
68,5,1
44,3,2
36,5,1
89,3,2
48,7,3
57,1,0
93,2,5
1,1,0
9,3,2
7,3,2
27,3,2
36,3,2
24,2,5
86,3,2
42,3,2
7,7,3
17,3,2
79,3,2
87,2,5
78,9,7
45,3,2
29,2,5
43,7,3
65,7,3
66,3,2
100,2,5
73,3,2
99,3,2
2,5,1
6,1,0
106,2,5
108,2,5
26,5,1
29,7,3
56,5,1
38,2,5
10,5,1
2,3,2
105,2,5
107,2,5
95,1,0
40,3,2
98,3,2
46,3,2
13,3,2
26,2,5
69,2,5
60,3,2
52,1,0
13,5,1
6,2,5
19,7,3
65,1,0
87,1,0
82,2,5
30,5,1
59,3,2
91,1,0
91,7,3
14,3,2
77,7,3
74,5,1
71,7,3
77,1,0
58,3,2
83,2,5
66,1,0
54,2,5
98,2,5
99,2,5
81,1,0
49,7,3
61,5,1
85,1,0
51,7,3
87,4,4
34,3,2
71,2,5
15,2,5
16,1,0
17,2,5
69,1,0
13,9,7
23,7,3
74,3,2
84,2,5
19,5,1
95,5,1
7,5,1
48,2,5
32,2,5
11,3,2
37,1,0
102,3,2
39,1,0
70,5,1
89,2,5
101,3,2
104,3,2
27,1,0
103,3,2
75,2,5
31,9,7
80,3,2
58,1,0
15,3,2
63,1,0
38,1,0
46,5,1
80,1,0
75,1,0
31,7,3
62,5,1
92,2,5
12,5,1
41,2,5
96,1,0
88,1,0
81,9,7
32,7,3
67,5,1
46,2,5
70,7,3
16,8,7
49,1,0
42,1,0
100,1,0
25,7,3
21,1,0
2,2,5
61,2,5
96,7,3
34,4,4
4,2,5
64,7,3
33,2,5
59,1,0
92,1,0
100,7,3
45,1,0
97,1,0
53,7,3
66,7,3
63,7,3
44,7,3
33,2,7
5,7,3
3,4,7
67,4,4
93,4,4
22,4,4
32,9,7
71,7,7
57,4,4
4,4,4
41,4,4
100,2,7
45,4,4
31,7,7
28,9,7
21,4,4
47,9,7
44,7,7
51,7,7
54,2,7
7,7,7
94,2,5
48,7,7
76,9,7
99,4,4
4,2,7
93,2,7
72,7,7
88,9,7
96,7,7
76,4,4
38,9,7
52,4,4
54,4,4
20,8,7
34,9,7
8,6,6
88,4,4
74,3,7
89,4,4
82,9,7
5,8,7
25,7,7
65,7,7
2,2,7
43,4,4
56,4,4
14,1,0
7,3,7
64,4,4
39,9,7
52,9,7
55,4,4
26,2,7
73,3,7
60,4,4
77,7,7
32,2,7
69,2,7
8,4,4
20,9,7
19,7,7
29,2,7
15,2,7
10,9,7
18,8,7
79,3,7
5,4,4
18,4,4
47,2,7
75,9,7
71,2,7
82,2,7
35,4,4
99,2,7
72,3,7
61,2,7
63,7,7
91,7,7
49,7,7
5,7,7
73,9,7
100,7,7
38,2,7
8,9,7
