teid,qfi,qid
20,6,6
86,6,6
72,6,6
1,6,6
42,6,6
62,6,6
19,6,6
11,6,6
51,6,6
59,6,6
56,6,6
30,6,6
25,6,6
12,6,6
32,7,3
22,7,3
5,7,3
24,7,3
29,7,3
38,9,7
89,2,5
10,7,3
34,9,7
89,2,7
32,2,5
94,2,5
45,3,2
18,3,2
60,3,2
8,9,7
23,3,2
40,3,2
52,9,7
66,3,2
47,9,7
93,2,5
12,5,1
44,3,2
2,3,2
27,9,7
60,9,7
79,3,2
9,1,0
62,5,1
71,2,5
58,3,2
3,3,2
44,7,3
26,5,1
56,5,1
13,9,7
87,2,5
36,5,1
75,1,0
29,5,1
15,2,5
72,7,3
83,6,6
86,3,2
46,2,5
24,2,5
95,5,1
65,7,3
45,1,0
80,3,2
36,3,2
57,1,0
9,3,2
48,2,5
4,2,5
52,1,0
97,1,0
89,3,2
2,5,1
65,1,0
70,5,1
66,7,3
54,2,5
46,3,2
49,7,3
37,1,0
29,2,5
13,3,2
16,5,1
96,7,3
42,1,0
40,5,1
92,2,5
14,1,0
73,3,2
61,2,5
27,1,0
39,1,0
84,2,5
99,3,2
38,1,0
50,5,1
67,3,2
34,3,2
72,3,2
49,1,0
78,1,0
69,5,1
85,5,1
19,5,1
25,7,3
77,1,0
30,5,1
43,7,3
99,2,5
1,1,0
74,3,2
28,8,7
92,1,0
19,7,3
68,5,1
7,3,2
90,5,1
14,3,2
38,2,5
69,1,0
93,5,1
88,9,7
59,3,2
73,1,0
66,1,0
35,9,7
30,3,2
92,5,1
32,9,7
6,2,5
61,9,7
16,8,7
47,2,5
61,5,1
10,5,1
67,5,1
17,2,5
17,3,2
6,2,7
75,2,5
98,3,2
58,5,1
50,9,7
58,1,0
59,1,0
16,1,0
2,2,5
74,5,1
13,5,1
14,5,1
69,2,5
88,1,0
100,7,3
96,1,0
100,2,5
63,7,3
81,1,0
94,2,7
87,1,0
46,5,1
91,1,0
36,3,7
41,2,5
27,3,2
78,9,7
63,1,0
51,7,3
57,4,4
61,2,7
77,7,3
7,5,1
53,7,7
53,7,3
26,2,5
97,9,7
33,2,5
71,7,3
85,1,0
41,1,0
100,1,0
11,5,1
79,4,4
95,1,0
15,3,2
48,7,3
21,1,0
6,1,0
63,8,7
83,2,5
23,7,3
41,4,4
70,7,3
80,1,0
21,4,4
64,7,3
7,7,3
35,4,4
82,2,5
31,7,3
64,9,7
51,8,7
54,4,4
24,6,6
57,8,7
52,4,4
18,4,4
22,4,4
34,4,4
81,9,7
76,4,4
6,9,7
44,7,7
62,9,7
98,2,5
29,2,7
75,2,7
39,9,7
79,9,7
75,9,7
64,4,4
43,4,4
90,4,4
23,7,7
29,7,7
24,2,7
65,7,7
67,4,4
99,4,4
91,8,7
7,7,7
89,4,4
90,9,7
55,4,4
19,7,7
88,4,4
82,9,7
4,4,4
3,4,4
96,7,7
10,7,7
70,7,7
31,7,7
2,2,7
74,9,7
72,7,7
77,7,7
94,4,4
9,8,7
95,4,4
8,4,4
5,4,4
53,2,5
84,8,7
4,8,7
47,4,4
11,3,2
49,7,7
37,6,6
71,7,7
56,4,4
31,9,7
97,4,4
60,4,4
87,4,4
93,4,4
64,7,7
28,9,7
4,2,7
54,8,7
46,2,7
100,7,7
99,2,7
54,2,7
32,2,7
51,7,7
79,3,7
66,7,7
26,2,7
82,6,6
87,2,7
45,4,4
71,2,7
69,2,7
58,3,7
84,2,7
92,2,7
63,7,7
0,0,0
13,3,7
