teid,qfi,qid
19,6,6
28,6,6
56,6,6
12,6,6
77,6,6
24,6,6
50,6,6
84,6,6
20,6,6
83,6,6
87,2,7
98,8,7
21,9,7
32,9,7
13,9,7
61,9,7
28,9,7
18,8,7
88,9,7
76,9,7
38,2,5
17,2,5
24,2,5
10,5,1
11,5,1
36,3,2
23,3,2
2,3,2
36,5,1
19,7,3
13,5,1
40,5,1
69,5,1
29,5,1
9,3,2
24,7,3
30,3,2
12,5,1
16,5,1
74,3,2
6,2,5
44,3,2
79,3,2
81,1,0
96,7,3
67,3,2
33,2,5
23,7,3
7,3,2
18,3,2
93,2,5
13,3,2
27,3,2
29,7,3
42,3,2
45,3,2
87,1,0
67,5,1
78,1,0
58,1,0
70,7,3
92,2,5
61,2,5
98,3,2
46,5,1
15,2,5
15,3,2
26,5,1
14,3,2
66,3,2
74,5,1
3,3,2
65,1,0
90,5,1
61,5,1
60,3,2
58,3,2
62,5,1
22,7,7
22,7,3
31,8,7
75,2,5
85,5,1
34,3,2
72,3,2
99,2,5
53,7,3
80,1,0
89,2,5
97,1,0
75,1,0
49,7,3
93,5,1
80,3,2
100,2,5
95,1,0
82,2,5
4,2,5
31,7,3
14,5,1
54,2,5
16,1,0
89,3,2
57,1,0
56,5,1
2,2,5
70,5,1
46,3,2
86,3,2
59,1,0
73,3,2
99,4,4
53,2,5
39,1,0
40,3,2
66,7,3
68,5,1
9,1,0
8,4,4
94,2,5
77,1,0
43,7,3
1,1,0
88,1,0
29,2,5
6,1,0
26,2,5
50,5,1
11,3,2
32,7,3
19,5,1
92,5,1
47,2,5
98,2,5
45,1,0
7,5,1
30,5,1
71,7,3
41,2,5
58,5,1
21,1,0
72,7,3
91,7,3
25,7,3
91,1,0
4,4,4
63,1,0
69,1,0
96,1,0
27,1,0
73,1,0
95,5,1
69,2,5
2,5,1
1,8,7
42,1,0
41,1,0
14,1,0
100,1,0
65,7,3
37,1,0
87,2,5
63,7,3
32,2,5
64,7,3
66,1,0
38,1,0
67,3,7
49,1,0
7,7,3
71,2,5
85,1,0
9,8,7
84,2,5
77,7,3
44,7,3
51,7,3
46,2,5
98,2,7
10,7,3
51,7,7
5,7,3
97,4,4
47,9,7
57,4,4
89,4,4
34,9,7
20,9,7
3,8,7
79,4,4
25,7,7
68,6,6
90,4,4
94,4,4
97,9,7
52,4,4
92,2,7
2,2,7
35,4,4
33,8,7
34,4,4
83,2,5
5,4,4
5,7,7
41,4,4
22,4,4
53,2,7
91,8,7
32,7,7
21,4,4
31,7,7
51,6,6
93,4,4
90,9,7
54,4,4
43,7,7
89,2,7
64,4,4
87,4,4
44,7,7
55,4,4
70,7,7
23,7,7
56,4,4
60,9,7
70,8,7
64,9,7
86,8,7
39,9,7
18,4,4
4,2,7
82,9,7
60,4,4
42,3,7
67,4,4
95,4,4
49,7,7
47,4,4
45,4,4
45,3,7
15,3,7
7,7,7
64,7,7
41,2,7
94,2,7
84,2,7
5,8,7
18,3,7
6,9,7
43,4,4
66,7,7
11,3,7
96,7,7
3,4,4
44,3,7
9,3,7
12,8,7
19,7,7
29,2,7
77,7,7
63,7,7
50,9,7
100,2,7
24,2,7
