teid,qfi,qid
8,6,6
86,6,6
40,6,6
28,6,6
59,6,6
19,6,6
51,6,6
11,6,6
37,6,6
68,6,6
25,6,6
42,6,6
84,6,6
30,6,6
80,6,6
71,6,6
28,9,7
62,9,7
27,9,7
25,8,7
10,9,7
98,8,7
31,9,7
90,9,7
88,9,7
97,9,7
65,7,3
77,7,3
70,7,3
42,3,2
3,3,2
27,3,2
54,2,5
40,3,2
40,5,1
44,7,3
48,2,5
6,2,5
88,1,0
73,3,2
7,5,1
10,5,1
14,3,2
45,3,2
93,5,1
59,3,2
9,3,2
79,3,2
46,3,2
5,4,4
58,3,2
67,5,1
81,1,0
15,3,2
26,5,1
44,3,2
86,3,2
70,5,1
53,7,3
66,7,3
87,2,5
67,3,2
24,7,3
17,3,2
7,3,2
2,5,1
85,5,1
83,2,5
90,5,1
33,2,5
18,3,2
89,3,2
30,5,1
14,5,1
61,2,5
22,4,4
13,5,1
53,2,5
41,1,0
58,1,0
98,3,2
99,2,5
46,5,1
74,3,2
94,2,5
72,3,2
47,2,5
23,3,2
52,1,0
80,3,2
19,5,1
16,5,1
65,1,0
69,5,1
2,2,5
36,5,1
55,4,4
48,7,3
10,7,3
56,5,1
93,2,5
98,2,5
66,3,2
16,1,0
34,3,2
97,4,4
2,3,2
59,1,0
11,3,2
38,1,0
41,2,5
19,7,3
32,2,5
30,3,2
4,4,4
15,2,5
50,5,1
4,2,5
25,7,3
60,3,2
39,1,0
99,3,2
71,2,5
69,2,5
91,1,0
82,2,5
66,1,0
97,1,0
38,2,5
92,1,0
57,1,0
58,5,1
63,1,0
45,1,0
17,2,5
37,1,0
49,1,0
69,1,0
14,1,0
29,5,1
36,3,2
95,1,0
9,1,0
21,1,0
100,1,0
29,2,5
43,7,3
96,1,0
88,4,4
100,7,3
73,1,0
7,7,3
95,5,1
92,5,1
51,7,3
62,5,1
75,1,0
74,5,1
85,1,0
68,5,1
24,2,5
1,1,0
12,5,1
89,2,5
13,9,7
76,9,7
46,2,5
5,7,3
77,1,0
23,7,3
6,1,0
96,7,3
80,1,0
78,1,0
71,7,3
84,2,5
22,7,3
42,1,0
36,8,7
75,2,5
64,7,3
27,1,0
33,8,7
63,7,3
13,3,2
92,2,5
49,7,3
29,7,3
21,9,7
18,4,4
94,4,4
31,7,3
11,5,1
91,7,3
91,7,7
35,4,4
82,9,7
50,9,7
93,4,4
72,7,3
31,8,7
68,9,7
67,4,4
87,4,4
6,9,7
45,4,4
52,4,4
38,2,7
54,4,4
29,7,7
8,9,7
41,4,4
48,2,7
49,8,7
10,7,7
56,4,4
15,2,7
5,7,7
90,4,4
61,5,1
43,4,4
24,7,7
95,4,4
23,8,7
34,4,4
32,9,7
46,2,7
41,2,7
4,8,7
9,8,7
61,9,7
34,9,7
72,7,7
21,4,4
89,4,4
8,4,4
3,4,4
75,2,7
17,2,7
99,4,4
47,4,4
60,4,4
35,9,7
40,3,7
48,7,7
89,2,7
49,7,7
72,3,7
73,9,7
32,2,7
76,4,4
71,2,7
53,7,7
64,9,7
48,9,7
39,9,7
78,9,7
41,4,7
86,8,7
77,7,7
47,9,7
33,2,7
47,2,7
66,3,7
27,3,7
44,7,7
93,2,7
34,3,7
52,9,7
98,2,7
57,4,4
89,3,7
53,2,7
51,7,7
