teid,qfi,qid
50,6,6
25,6,6
80,6,6
71,6,6
42,6,6
11,6,6
37,6,6
43,6,6
30,6,6
40,6,6
22,6,6
7,7,3
53,7,3
63,7,3
100,2,5
15,2,5
42,3,2
80,3,2
59,3,2
47,2,5
67,5,1
66,3,2
4,2,5
26,5,1
16,5,1
30,5,1
43,4,4
27,3,2
100,2,7
41,1,0
6,2,5
3,4,4
98,3,2
79,9,7
19,7,7
40,5,1
18,3,2
79,3,2
19,7,3
7,5,1
53,2,5
24,7,3
46,5,1
17,3,2
67,3,2
99,3,2
24,2,5
72,3,2
68,5,1
93,5,1
97,9,7
32,7,3
71,7,3
60,3,2
7,3,2
2,3,2
87,2,5
95,5,1
11,3,2
32,2,5
13,3,2
12,5,1
58,3,2
73,3,2
11,5,1
52,1,0
69,1,0
83,2,5
30,3,2
49,1,0
74,3,2
27,1,0
6,1,0
10,5,1
5,7,3
86,3,2
41,2,5
46,2,5
33,2,5
22,7,3
54,4,4
29,7,3
46,3,2
25,7,7
19,5,1
58,5,1
36,3,2
89,3,2
15,3,2
92,1,0
92,5,1
96,1,0
14,5,1
9,1,0
3,3,2
29,2,5
67,4,4
84,8,7
100,1,0
51,7,3
2,2,5
29,5,1
43,7,3
70,5,1
99,2,5
13,5,1
38,9,7
85,5,1
95,1,0
59,1,0
69,2,5
14,3,2
87,1,0
64,7,7
34,3,2
26,2,5
10,7,3
88,1,0
9,3,2
91,1,0
81,1,0
21,1,0
97,1,0
39,1,0
91,7,3
57,1,0
35,4,4
84,2,5
70,7,3
16,1,0
74,5,1
75,1,0
61,5,1
62,5,1
66,7,3
23,7,3
80,1,0
40,3,2
36,5,1
2,5,1
74,9,7
25,7,3
90,5,1
69,5,1
77,1,0
63,1,0
54,2,5
48,2,5
99,4,4
73,9,7
78,1,0
75,2,5
1,1,0
58,1,0
85,1,0
64,7,3
42,1,0
82,2,5
100,7,3
65,1,0
44,7,3
73,1,0
89,2,5
61,9,7
37,1,0
71,2,5
77,7,3
66,1,0
7,7,7
96,7,3
47,9,7
49,7,3
75,9,7
45,1,0
33,2,7
17,2,5
61,2,5
48,7,3
65,7,3
14,1,0
94,2,5
98,2,5
29,2,7
72,7,3
31,7,3
38,1,0
87,4,4
22,7,7
23,7,7
44,3,2
8,4,4
52,9,7
78,9,7
93,2,5
22,4,4
34,4,4
56,4,4
2,2,7
41,4,4
55,4,4
45,4,4
28,9,7
88,4,4
65,7,7
57,4,4
26,8,7
32,9,7
9,8,7
50,5,1
100,7,7
97,4,4
47,4,4
21,9,7
89,4,4
56,5,1
49,7,7
31,7,7
34,9,7
79,4,4
76,9,7
4,4,4
63,7,7
54,2,7
18,4,4
10,9,7
64,9,7
48,9,7
21,4,4
94,4,4
51,7,7
77,7,7
5,7,7
5,4,4
52,4,4
64,4,4
35,9,7
76,4,4
60,4,4
66,7,7
18,8,7
43,7,7
13,9,7
56,4,7
95,4,4
15,2,7
20,9,7
61,2,7
33,8,7
50,9,7
82,9,7
90,4,4
81,9,7
53,2,7
82,2,7
94,2,7
44,7,7
69,2,7
24,7,7
83,2,7
8,9,7
96,7,7
6,2,7
75,2,7
23,3,2
58,3,7
88,9,7
84,2,7
