teid,qfi,qid
25,6,6
71,6,6
68,6,6
22,6,6
11,6,6
83,6,6
24,6,6
42,6,6
30,6,6
43,6,6
80,6,6
40,6,6
20,6,6
76,9,7
33,8,7
78,9,7
64,7,3
10,7,3
27,9,7
82,9,7
32,9,7
13,9,7
29,7,3
24,7,3
81,9,7
31,7,3
53,2,5
79,3,2
66,3,2
64,7,7
90,5,1
57,1,0
32,2,5
17,3,2
41,1,0
75,2,5
97,4,4
86,3,2
30,5,1
7,5,1
46,5,1
40,5,1
14,3,2
40,3,2
11,5,1
12,5,1
83,2,5
42,3,2
27,3,2
47,2,5
41,2,5
93,5,1
11,3,2
63,7,7
69,2,5
41,4,4
72,3,2
70,5,1
13,5,1
99,3,2
26,5,1
48,9,7
44,7,3
22,7,3
3,3,2
36,5,1
14,5,1
38,1,0
14,1,0
69,1,0
9,1,0
59,3,2
74,5,1
87,2,5
58,3,2
46,3,2
18,3,2
32,7,3
62,5,1
25,7,3
2,3,2
60,3,2
80,3,2
39,1,0
2,2,5
73,3,2
97,9,7
7,7,3
58,5,1
67,3,2
63,7,3
27,1,0
13,3,2
30,3,2
70,7,3
53,7,3
85,1,0
36,3,2
85,5,1
87,1,0
15,3,2
48,2,5
51,7,3
76,4,4
26,2,5
35,4,4
10,5,1
46,2,5
98,3,2
63,1,0
7,3,2
17,2,5
52,1,0
58,1,0
29,5,1
43,7,3
68,5,1
32,7,7
89,3,2
42,1,0
89,2,5
100,1,0
34,3,2
50,9,7
9,3,2
48,7,3
100,7,3
91,7,3
1,1,0
73,9,7
96,7,3
49,1,0
74,3,2
75,1,0
19,5,1
56,4,4
71,2,5
84,2,5
54,2,5
95,5,1
49,7,3
56,5,1
16,1,0
24,2,5
92,1,0
91,1,0
92,5,1
66,7,3
88,1,0
50,5,1
65,1,0
94,2,5
77,1,0
4,2,5
61,5,1
100,2,5
61,2,5
73,1,0
71,7,3
29,2,5
95,1,0
23,3,2
15,2,5
67,5,1
45,1,0
97,1,0
80,1,0
16,5,1
82,2,5
33,2,5
66,1,0
72,7,3
37,1,0
78,1,0
59,1,0
23,7,3
81,1,0
65,7,3
21,1,0
95,4,4
98,2,5
6,1,0
89,4,4
6,2,5
96,1,0
5,7,3
47,4,4
19,7,3
60,9,7
99,2,5
69,5,1
77,7,3
55,4,4
54,8,7
75,9,7
100,2,7
29,2,7
88,4,4
2,2,7
5,4,4
55,8,7
90,4,4
33,2,7
10,9,7
2,5,1
21,9,7
9,8,7
99,3,7
21,4,4
88,9,7
54,4,4
100,7,7
34,4,4
7,7,7
67,4,4
23,7,7
87,4,4
18,4,4
44,7,7
66,7,7
46,2,7
34,9,7
48,7,7
96,7,7
9,3,7
22,7,7
60,4,4
45,4,4
20,9,7
94,4,4
29,7,7
8,4,4
4,4,4
43,7,7
64,9,7
57,4,4
18,8,7
19,7,7
52,9,7
61,2,7
52,4,4
49,7,7
3,4,4
64,4,4
72,7,7
61,9,7
53,7,7
25,7,7
79,4,4
22,4,4
91,7,7
77,7,7
65,7,7
43,4,4
28,9,7
54,4,7
53,2,7
47,9,7
83,2,7
24,7,7
62,6,6
82,2,7
69,2,7
76,8,7
94,2,7
8,9,7
0,0,16
0,0,24
0,0,8
62,9,7
8,4,7
51,7,7
