teid,qfi,qid
57,8,7
94,8,7
13,9,7
31,9,7
27,9,7
19,6,6
33,6,6
81,6,6
55,6,6
77,6,6
80,6,6
51,7,7
78,9,7
73,9,7
8,9,7
28,6,6
82,9,7
61,9,7
89,2,5
92,2,5
15,2,5
23,3,2
34,3,2
69,2,5
26,5,1
90,5,1
36,3,2
9,3,2
33,2,5
10,5,1
95,1,0
80,1,0
25,6,6
37,1,0
3,4,4
60,3,2
2,3,2
94,2,5
7,5,1
2,5,1
3,3,2
29,7,3
80,3,2
42,3,2
74,5,1
98,3,2
73,1,0
93,5,1
85,1,0
16,5,1
59,3,2
30,5,1
75,9,7
61,5,1
67,5,1
11,3,2
99,2,5
7,7,3
53,2,5
26,2,5
46,2,5
29,5,1
9,1,0
40,5,1
92,5,1
91,7,3
6,2,5
96,7,3
40,3,2
7,3,2
15,3,2
44,3,2
11,5,1
14,1,0
89,3,2
85,5,1
62,5,1
17,3,2
63,1,0
58,5,1
56,5,1
96,1,0
87,2,5
98,2,5
13,3,2
27,3,2
74,3,2
19,5,1
87,1,0
41,4,4
30,3,2
48,7,3
27,1,0
95,5,1
63,7,3
86,3,2
58,3,2
105,7,3
82,2,5
106,7,3
88,1,0
104,7,3
100,2,5
50,5,1
109,3,2
108,3,2
110,3,2
111,3,2
32,2,5
66,3,2
68,5,1
54,2,5
70,5,1
17,2,5
54,4,4
107,3,2
14,3,2
68,6,6
77,1,0
38,2,5
73,3,2
55,4,4
78,1,0
46,3,2
91,1,0
75,1,0
64,7,3
36,5,1
12,5,1
25,7,3
81,1,0
41,1,0
18,3,2
4,2,5
57,1,0
66,7,3
10,7,3
43,7,3
51,7,3
79,3,2
48,9,7
92,1,0
61,2,5
77,7,3
100,7,3
72,7,3
32,7,3
72,3,2
45,1,0
31,7,3
2,2,5
47,2,5
42,1,0
49,7,3
23,7,3
46,5,1
100,1,0
21,1,0
65,1,0
58,1,0
20,8,7
84,2,5
38,1,0
29,2,5
24,7,3
39,1,0
69,1,0
53,7,3
6,1,0
83,2,5
1,1,0
66,1,0
49,1,0
43,4,4
13,5,1
44,7,3
97,1,0
93,2,5
23,7,7
48,2,5
24,2,5
76,9,7
52,1,0
87,4,4
14,5,1
65,7,3
69,5,1
45,4,4
71,2,5
4,4,4
5,7,3
22,7,3
67,4,4
19,7,3
66,7,7
38,9,7
70,7,3
97,4,4
17,2,7
79,9,7
35,4,4
34,4,4
88,4,4
22,4,4
72,7,7
64,4,4
39,9,7
52,9,7
47,4,4
90,4,4
60,4,4
89,4,4
40,6,6
19,7,7
79,4,4
21,4,4
45,3,2
4,2,7
8,4,4
5,4,4
34,9,7
68,9,7
20,9,7
44,7,7
62,9,7
54,2,7
18,4,4
32,9,7
76,4,4
54,8,7
88,4,7
43,7,7
94,4,4
52,4,4
99,4,4
49,7,7
6,2,7
57,4,4
96,7,7
74,9,7
35,9,7
48,7,7
71,2,7
56,4,4
15,3,7
81,9,7
47,9,7
33,8,7
95,4,4
77,7,7
6,9,7
65,7,7
92,2,7
82,2,7
94,2,7
93,2,7
93,4,4
31,7,7
10,9,7
28,9,7
64,7,7
25,7,7
47,2,7
69,2,7
33,2,7
26,2,7
2,2,7
