teid,qfi,qid
96,6,6
51,6,6
20,6,6
71,6,6
62,6,6
82,6,6
33,6,6
12,6,6
35,6,6
84,8,7
78,8,7
54,8,7
98,8,7
18,8,7
47,9,7
90,9,7
10,9,7
6,9,7
68,9,7
52,9,7
91,7,3
10,7,3
29,2,5
99,2,5
98,2,5
3,3,2
98,3,2
27,3,2
90,5,1
7,3,2
69,5,1
74,3,2
34,3,2
71,2,5
94,2,5
14,5,1
16,5,1
21,4,4
46,2,5
61,5,1
17,3,2
35,4,4
31,7,3
33,2,5
30,3,2
85,5,1
59,3,2
79,3,2
13,3,2
93,5,1
50,5,1
11,5,1
73,3,2
7,5,1
93,2,5
23,7,3
74,5,1
14,1,0
56,5,1
67,5,1
1,1,0
92,5,1
14,3,2
87,1,0
19,7,3
85,1,0
40,5,1
13,5,1
46,5,1
45,3,2
66,3,2
19,5,1
65,7,3
2,5,1
45,1,0
64,7,3
43,7,3
41,2,5
49,7,3
9,3,2
75,9,7
58,5,1
99,3,2
26,5,1
18,3,2
80,3,2
95,5,1
30,5,1
10,5,1
37,1,0
89,2,5
68,5,1
51,7,3
54,2,5
48,9,7
62,5,1
40,3,2
100,2,5
83,2,5
32,2,5
44,3,2
58,3,2
66,7,3
29,5,1
32,7,3
60,3,2
2,3,2
6,2,5
36,3,2
27,1,0
61,2,5
43,4,4
86,3,2
93,4,4
53,7,3
59,1,0
67,3,2
48,2,5
23,3,2
46,3,2
15,3,2
29,7,3
38,2,5
6,1,0
26,2,5
77,7,3
66,1,0
47,2,5
88,1,0
44,7,3
63,1,0
87,2,5
21,1,0
49,1,0
89,3,2
92,1,0
4,2,5
70,5,1
72,3,2
24,2,5
58,1,0
78,1,0
77,1,0
15,2,5
2,2,5
65,1,0
39,1,0
69,1,0
75,1,0
84,2,5
17,2,5
16,1,0
63,7,3
75,2,5
36,5,1
53,2,5
52,1,0
38,1,0
25,7,3
7,7,3
100,1,0
12,5,1
41,4,4
73,1,0
20,9,7
5,7,3
9,1,0
57,1,0
81,1,0
18,4,4
42,1,0
48,7,3
70,7,3
80,1,0
92,2,5
97,1,0
69,2,5
71,7,3
95,1,0
41,1,0
96,7,3
100,7,3
96,1,0
22,7,3
60,9,7
65,8,7
91,1,0
72,7,3
52,4,4
97,4,4
74,9,7
64,4,4
2,3,7
54,4,4
76,4,4
15,8,7
98,3,7
40,3,7
67,3,7
13,9,7
79,4,4
8,4,4
39,9,7
89,4,4
45,4,4
94,4,4
21,4,7
99,4,4
72,3,7
90,4,4
80,3,7
27,3,7
47,4,4
5,4,4
59,3,7
64,9,7
45,3,7
13,3,7
58,3,7
79,9,7
17,3,7
55,4,4
95,4,4
83,2,7
88,4,4
72,7,7
18,3,7
14,3,7
29,7,7
30,3,7
4,4,4
56,4,4
88,9,7
31,9,7
99,3,7
34,9,7
66,3,7
23,3,7
7,3,7
34,3,7
100,7,7
87,4,4
79,3,7
9,3,7
76,9,7
74,3,7
46,3,7
48,7,7
86,3,7
34,4,4
22,4,4
35,9,7
67,4,4
44,7,7
99,2,7
60,4,4
3,3,7
57,4,4
48,2,7
81,9,7
1,6,6
69,2,7
50,9,7
25,8,7
42,6,6
38,9,7
61,9,7
4,2,7
39,8,7
91,7,7
47,2,7
71,2,7
96,7,7
22,7,7
32,7,7
