teid,qfi,qid
37,6,6
35,6,6
20,6,6
56,6,6
86,6,6
51,6,6
19,6,6
33,6,6
59,6,6
62,6,6
53,6,6
84,6,6
11,6,6
43,6,6
96,6,6
12,6,6
28,6,6
75,1,0
24,7,3
30,3,2
98,3,2
74,5,1
44,8,7
11,5,1
69,1,0
30,5,1
66,7,3
62,5,1
59,3,2
31,7,3
40,5,1
83,2,5
47,2,5
86,3,2
1,1,0
58,5,1
14,5,1
32,2,5
93,2,5
73,3,2
23,7,3
28,9,7
52,4,4
67,3,2
60,3,2
29,2,5
2,5,1
35,9,7
76,4,4
75,9,7
61,5,1
10,7,3
17,3,2
68,9,7
11,3,2
87,2,5
92,1,0
80,3,2
43,7,3
88,9,7
37,1,0
19,7,3
67,5,1
65,7,3
88,1,0
100,2,5
65,1,0
52,1,0
99,4,4
12,5,1
32,7,3
99,3,2
95,5,1
15,3,2
58,3,2
63,7,3
92,2,5
90,5,1
61,2,5
29,5,1
42,1,0
15,2,5
18,3,2
44,3,2
42,3,2
80,1,0
26,5,1
3,3,2
23,3,2
49,1,0
84,2,5
7,5,1
94,4,4
35,4,4
71,2,5
13,3,2
38,2,5
90,4,4
38,1,0
69,2,5
48,2,5
16,1,0
69,5,1
9,3,2
46,5,1
21,4,4
79,3,2
100,1,0
89,3,2
79,9,7
45,3,2
21,1,0
76,9,7
100,7,3
70,5,1
40,3,2
53,7,3
74,9,7
47,9,7
5,4,4
36,3,2
66,3,2
94,2,5
17,2,5
46,2,5
2,3,2
22,7,3
75,2,5
89,2,5
27,3,2
14,3,2
4,2,5
49,7,3
54,2,5
38,9,7
53,2,5
2,2,5
41,2,5
13,5,1
10,5,1
92,5,1
48,7,3
81,9,7
73,9,7
81,1,0
77,7,3
5,7,3
72,3,2
36,5,1
39,1,0
50,5,1
85,1,0
56,5,1
72,7,3
16,5,1
58,1,0
43,7,7
91,1,0
97,1,0
64,7,3
87,1,0
19,5,1
85,5,1
25,7,3
59,1,0
93,5,1
82,2,5
41,1,0
57,1,0
27,1,0
70,7,3
33,2,5
95,1,0
66,1,0
24,2,5
71,7,3
98,2,5
51,7,3
63,1,0
44,7,3
65,7,7
45,1,0
99,2,5
77,1,0
91,7,3
29,7,3
7,7,3
96,1,0
78,1,0
98,2,7
73,1,0
88,4,4
97,9,7
82,9,7
1,8,7
44,7,7
89,4,4
18,8,7
79,4,4
54,4,4
64,9,7
29,7,7
67,4,4
22,4,4
8,9,7
13,9,7
55,4,4
2,3,7
95,4,4
56,4,4
32,7,7
51,8,7
53,7,7
68,5,1
51,7,7
25,7,7
90,9,7
64,4,4
46,3,2
21,9,7
87,4,4
3,4,4
31,7,7
48,2,7
41,4,4
4,4,4
2,2,7
93,4,4
57,4,4
71,2,7
83,2,7
30,3,7
66,7,7
23,7,7
97,4,4
64,7,7
49,7,7
34,3,2
60,4,4
92,2,7
63,7,7
18,4,4
89,2,7
77,7,7
24,6,6
47,4,4
61,2,7
99,2,7
69,2,7
7,7,7
27,9,7
10,7,7
45,4,4
48,9,7
54,2,7
6,9,7
84,2,7
22,7,7
32,2,7
31,9,7
23,3,7
87,2,7
58,3,7
45,3,7
