teid,qfi,qid
43,6,6
71,6,6
1,6,6
12,6,6
86,6,6
35,6,6
96,6,6
25,6,6
83,6,6
40,6,6
42,6,6
81,6,6
68,6,6
98,8,7
74,9,7
66,3,2
89,3,2
79,3,2
67,3,2
42,3,2
46,3,2
9,3,2
18,3,2
74,3,2
17,3,2
19,5,1
61,5,1
44,3,2
99,2,5
36,3,2
2,5,1
26,5,1
36,5,1
24,7,3
31,9,7
40,5,1
14,3,2
66,1,0
16,5,1
67,5,1
89,4,4
27,3,2
48,2,5
17,2,5
77,7,3
24,2,5
73,3,2
2,3,2
50,5,1
95,4,4
78,1,0
95,5,1
47,2,5
58,3,2
53,2,5
98,3,2
12,5,1
34,3,2
74,5,1
7,3,2
27,9,7
42,1,0
30,3,2
93,2,5
46,5,1
69,2,5
14,5,1
93,4,4
41,1,0
39,1,0
86,3,2
88,1,0
91,1,0
13,3,2
49,1,0
59,3,2
10,7,7
43,7,3
84,2,5
82,2,5
73,1,0
15,2,5
98,2,5
9,1,0
23,3,2
16,1,0
11,3,2
23,7,3
14,1,0
70,7,3
37,1,0
80,3,2
40,3,2
29,5,1
72,3,2
89,3,7
99,3,2
70,5,1
13,5,1
64,9,7
47,9,7
68,5,1
15,3,2
96,1,0
3,3,2
2,2,5
3,4,4
92,1,0
56,5,1
85,5,1
63,7,3
10,7,3
32,7,3
51,8,7
87,2,5
66,7,3
60,3,2
10,5,1
92,5,1
5,7,3
91,7,3
89,2,5
6,2,5
33,2,5
71,2,5
11,5,1
30,5,1
48,7,3
83,2,5
69,1,0
100,7,3
1,1,0
87,1,0
57,1,0
69,5,1
38,1,0
7,5,1
61,2,5
93,5,1
81,1,0
53,7,3
6,1,0
29,2,5
90,5,1
46,2,5
4,2,5
6,2,7
85,1,0
75,1,0
21,1,0
52,1,0
77,1,0
19,7,3
45,3,2
88,9,7
92,2,5
22,7,3
51,7,3
29,7,3
44,7,3
62,5,1
65,1,0
63,1,0
57,8,7
95,1,0
75,2,5
54,2,5
100,1,0
64,7,3
97,1,0
41,2,5
27,1,0
80,1,0
25,7,3
58,1,0
97,9,7
38,9,7
100,2,5
38,2,5
56,4,4
94,2,5
21,4,4
7,7,3
31,7,3
49,7,3
59,1,0
51,7,7
65,7,3
63,7,7
35,4,4
18,4,4
51,6,6
35,9,7
71,7,3
34,4,4
90,4,4
84,8,7
68,9,7
41,4,4
65,7,7
25,8,7
46,2,7
26,8,7
60,4,4
94,4,4
81,9,7
4,2,7
99,4,4
57,4,4
54,4,4
5,4,4
34,9,7
83,2,7
61,2,7
43,7,7
97,4,4
91,7,7
44,7,7
60,9,7
2,2,7
87,2,7
66,7,7
55,4,4
3,3,7
64,4,4
8,9,7
67,4,4
98,2,7
33,2,7
29,2,7
79,9,7
79,4,4
53,7,7
76,4,4
38,2,7
79,3,7
77,7,7
41,2,7
11,6,6
43,4,4
25,7,7
5,7,7
8,4,4
88,4,4
89,2,7
4,4,4
75,2,7
47,4,4
31,7,7
17,3,7
87,4,4
64,7,7
52,4,4
54,2,7
22,4,4
48,2,7
45,3,7
75,9,7
23,7,7
69,2,7
50,6,6
86,3,7
49,7,7
16,8,7
71,2,7
15,2,7
48,7,7
4,4,7
45,4,4
7,7,7
99,2,7
32,7,7
47,2,7
