teid,qfi,qid
83,6,6
37,6,6
12,6,6
8,6,6
86,6,6
24,6,6
59,6,6
77,6,6
28,6,6
20,6,6
11,6,6
22,6,6
40,6,6
81,6,6
53,2,5
98,2,5
24,2,5
71,2,5
54,2,5
34,9,7
60,3,2
83,2,5
13,9,7
42,3,2
58,5,1
93,2,5
14,3,2
18,3,2
7,3,2
87,1,0
34,3,2
13,3,2
3,3,2
46,3,2
47,2,5
67,3,2
79,3,2
44,3,2
68,5,1
12,5,1
63,1,0
72,3,2
42,1,0
65,7,3
32,7,3
50,5,1
100,7,3
62,5,1
19,5,1
91,7,3
73,3,2
23,3,2
97,9,7
23,7,3
69,1,0
1,1,0
16,5,1
93,5,1
9,1,0
96,7,3
96,1,0
46,2,5
93,4,4
88,9,7
43,4,4
86,3,2
85,5,1
26,5,1
64,7,3
74,3,2
59,3,2
14,5,1
80,3,2
74,5,1
58,3,2
66,3,2
95,5,1
48,9,7
56,5,1
46,5,1
77,1,0
65,1,0
75,1,0
90,5,1
81,9,7
36,3,2
7,7,3
17,3,2
30,5,1
80,1,0
43,7,3
92,5,1
91,1,0
44,7,3
38,1,0
32,2,5
11,3,2
84,2,5
11,5,1
2,2,5
40,5,1
45,3,2
28,9,7
29,5,1
18,4,4
71,7,3
15,3,2
10,7,3
102,2,5
101,2,5
103,2,5
16,1,0
15,2,5
2,5,1
68,9,7
13,5,1
10,5,1
5,7,3
25,7,3
97,4,4
30,3,2
73,1,0
41,1,0
98,3,2
61,5,1
100,2,5
27,3,2
26,2,5
100,1,0
89,3,2
40,3,2
38,2,5
95,1,0
85,1,0
66,1,0
99,3,2
73,9,7
33,2,5
6,2,5
77,7,3
21,4,4
36,5,1
67,5,1
75,2,5
52,1,0
45,1,0
51,7,3
21,1,0
48,7,3
70,5,1
82,2,5
61,2,5
39,1,0
4,2,5
97,1,0
7,5,1
48,2,5
46,3,7
69,5,1
92,1,0
2,3,2
99,2,5
41,2,5
5,4,4
24,2,7
14,1,0
49,7,3
6,1,0
57,1,0
53,7,3
29,2,5
49,1,0
87,2,5
31,7,3
59,1,0
89,2,5
17,2,5
92,2,5
81,1,0
19,7,7
19,7,3
24,7,3
72,7,3
70,7,3
105,7,3
106,7,3
107,7,3
23,7,7
104,7,3
7,7,7
43,6,6
78,1,0
52,4,4
29,7,3
22,7,3
48,2,7
83,2,7
8,4,4
17,8,7
88,4,4
91,7,7
67,4,4
31,7,7
62,9,7
27,9,7
21,9,7
60,4,4
75,2,7
26,2,7
22,4,4
79,4,4
8,9,7
89,4,4
5,7,7
20,9,7
87,4,4
29,7,7
17,2,7
82,9,7
31,8,7
61,2,7
47,4,4
3,4,4
76,4,4
24,7,7
35,4,4
52,9,7
76,8,7
99,4,4
95,4,4
41,4,4
18,8,7
65,8,7
93,2,7
79,3,7
57,4,4
71,7,7
64,9,7
10,7,7
89,2,7
34,4,4
22,7,7
56,4,4
50,9,7
45,4,4
13,3,7
1,8,7
54,4,4
70,7,7
40,3,7
4,4,4
74,9,7
7,3,7
55,4,4
74,3,7
90,9,7
9,8,7
53,2,7
53,7,7
15,2,7
102,2,7
101,2,7
94,4,4
6,2,7
29,2,7
47,9,7
35,9,7
84,2,7
46,2,7
51,7,7
10,9,7
4,2,7
87,2,7
