teid,qfi,qid
28,6,6
71,6,6
30,6,6
77,6,6
25,6,6
42,6,6
33,6,6
56,6,6
80,6,6
83,6,6
50,6,6
11,6,6
1,6,6
51,7,3
75,1,0
28,9,7
60,3,2
7,3,2
30,3,2
14,3,2
41,4,4
77,7,3
36,3,2
40,3,2
46,5,1
58,1,0
50,5,1
70,5,1
56,5,1
34,9,7
24,7,3
79,3,2
27,9,7
71,2,5
100,2,5
44,3,2
26,5,1
50,9,7
65,1,0
73,9,7
29,2,5
80,3,2
46,3,2
74,5,1
98,3,2
69,1,0
54,2,5
14,5,1
23,3,2
44,7,3
67,5,1
94,2,5
89,3,2
36,5,1
4,2,5
64,7,3
18,3,2
85,5,1
41,2,5
91,1,0
58,3,2
52,1,0
66,3,2
30,5,1
67,3,2
13,3,2
11,3,2
87,1,0
27,3,2
47,2,5
91,7,3
11,5,1
7,5,1
9,3,2
72,7,3
48,2,5
40,5,1
90,5,1
19,7,3
12,5,1
13,9,7
72,3,2
39,1,0
16,5,1
84,2,5
86,3,2
61,5,1
23,7,3
83,2,5
33,2,5
49,1,0
77,1,0
63,1,0
73,3,2
39,9,7
88,9,7
42,3,2
96,1,0
34,3,2
10,5,1
17,3,2
95,5,1
99,2,5
38,1,0
81,1,0
29,5,1
10,7,3
92,2,5
1,1,0
24,6,6
37,1,0
97,1,0
45,3,2
73,1,0
27,1,0
2,5,1
75,2,5
3,3,2
41,1,0
15,2,5
14,1,0
31,7,3
79,3,7
61,2,5
89,2,5
78,1,0
99,3,2
74,3,2
63,7,3
2,3,2
71,7,3
35,9,7
16,1,0
92,1,0
69,5,1
66,1,0
92,5,1
61,9,7
29,7,3
65,7,3
26,2,5
24,2,5
93,5,1
19,5,1
95,1,0
45,1,0
96,7,3
48,7,3
69,2,5
6,2,5
20,9,7
32,7,3
17,2,5
6,1,0
42,1,0
62,5,1
46,2,5
57,1,0
32,2,5
59,1,0
93,2,5
2,2,5
59,3,2
74,9,7
88,1,0
9,1,0
85,1,0
21,1,0
80,1,0
38,2,5
43,7,3
7,7,3
87,2,5
53,7,3
49,7,3
37,8,7
22,7,3
48,7,7
66,7,3
25,7,3
32,9,7
5,4,4
100,7,3
5,7,3
5,7,7
43,4,4
89,4,4
8,4,4
71,7,7
100,7,7
64,7,7
33,8,7
58,5,1
52,9,7
4,4,4
68,5,1
57,4,4
21,4,4
44,7,7
34,4,4
6,2,7
29,7,7
77,7,7
76,9,7
88,4,4
72,7,7
87,4,4
64,9,7
78,9,7
43,7,7
33,2,7
99,4,4
54,8,7
56,4,4
60,4,4
61,2,7
82,2,5
52,4,4
89,2,7
40,3,7
65,7,7
22,4,4
86,8,7
79,9,7
93,4,4
55,4,4
15,2,7
66,7,7
92,2,7
99,2,7
95,4,4
64,4,4
76,4,4
54,4,4
47,4,4
24,7,7
25,7,7
66,3,7
90,4,4
75,9,7
18,4,4
44,8,7
48,2,7
13,5,1
4,2,7
97,4,4
23,3,7
49,8,7
17,2,7
35,4,4
67,4,4
32,2,7
13,3,7
71,2,7
93,2,7
83,2,7
54,2,7
100,2,7
79,4,4
96,7,7
69,2,7
68,9,7
10,9,7
62,9,7
84,2,7
38,9,7
29,2,7
81,9,7
