teid,qfi,qid
51,6,6
80,6,6
81,6,6
53,6,6
72,6,6
33,6,6
22,6,6
37,6,6
59,6,6
12,6,6
55,6,6
1,6,6
96,6,6
24,6,6
62,6,6
43,6,6
19,6,6
54,2,5
32,2,5
48,2,5
93,2,5
92,2,5
99,2,5
2,3,2
18,3,2
98,3,2
67,3,2
66,3,2
46,3,2
33,2,5
68,9,7
32,9,7
75,1,0
86,3,2
59,1,0
68,5,1
61,5,1
65,7,3
13,9,7
52,4,4
29,5,1
47,9,7
58,3,2
80,3,2
27,1,0
38,2,5
45,3,2
53,2,5
3,3,2
19,7,3
11,5,1
27,9,7
57,1,0
85,1,0
66,7,3
59,3,2
64,7,3
52,1,0
23,7,3
50,9,7
19,5,1
38,1,0
95,5,1
34,3,2
62,5,1
73,3,2
89,2,5
27,3,2
12,5,1
44,7,3
49,1,0
24,2,5
67,5,1
75,9,7
69,5,1
74,3,2
37,1,0
29,2,5
89,3,2
47,2,5
7,5,1
10,5,1
42,3,2
15,3,2
11,3,2
9,3,2
85,5,1
49,7,3
39,9,7
30,3,2
100,2,5
2,2,5
77,1,0
91,1,0
7,3,2
73,9,7
82,2,5
95,1,0
70,5,1
50,5,1
60,3,2
56,5,1
69,1,0
65,1,0
79,3,2
44,3,2
17,2,5
81,1,0
26,2,5
51,7,3
20,9,7
6,2,5
40,3,2
10,9,7
14,1,0
40,5,1
30,5,1
14,5,1
4,2,5
36,3,2
16,5,1
29,7,3
58,1,0
58,5,1
13,3,2
7,7,3
87,1,0
66,1,0
23,3,2
63,7,3
87,2,5
91,7,3
72,3,2
18,8,7
77,7,3
100,7,3
14,3,2
45,1,0
2,5,1
97,1,0
39,1,0
6,1,0
41,1,0
17,2,7
17,3,2
61,2,5
42,1,0
31,9,7
99,3,2
97,4,4
64,4,4
102,3,2
1,1,0
46,2,5
31,7,3
96,7,3
24,7,3
101,3,2
104,3,2
31,7,7
103,3,2
36,5,1
32,7,3
71,2,5
98,2,5
106,2,5
108,2,5
105,2,5
107,2,5
38,9,7
26,5,1
83,2,5
63,1,0
15,2,5
71,7,3
53,7,3
84,2,5
77,7,7
56,4,4
54,4,4
92,1,0
21,1,0
29,7,7
41,2,5
7,3,7
88,4,4
43,7,3
80,1,0
109,7,3
112,7,3
111,7,3
110,7,3
88,1,0
78,1,0
98,8,7
16,1,0
100,1,0
96,1,0
90,5,1
65,7,7
72,7,3
70,7,3
48,7,3
48,7,7
73,1,0
75,2,5
55,8,7
87,4,4
93,5,1
25,7,3
4,4,4
5,7,3
43,4,4
10,7,3
86,6,6
74,5,1
82,9,7
76,4,4
61,2,7
92,5,1
33,8,7
46,2,7
69,2,5
34,9,7
93,4,4
32,7,7
5,4,4
15,2,7
16,8,7
46,5,1
91,7,7
5,7,7
91,8,7
35,9,7
51,7,7
33,2,7
36,3,7
41,4,4
44,7,7
35,4,4
3,8,7
82,6,6
99,4,4
8,4,4
57,4,4
61,9,7
71,7,7
100,2,7
7,7,7
3,4,4
45,4,4
22,4,4
93,2,7
95,4,4
67,4,4
79,4,4
32,2,7
6,2,7
21,4,4
49,7,7
19,7,7
13,5,1
55,4,4
79,3,7
100,7,7
13,3,7
54,2,7
74,3,7
34,4,4
25,7,7
18,4,4
51,8,7
96,7,7
28,9,7
79,9,7
8,9,7
80,3,7
6,9,7
31,8,7
4,2,7
78,9,7
41,2,7
90,4,4
89,4,4
74,9,7
29,2,7
47,2,7
26,2,7
40,3,7
76,9,7
82,2,7
88,9,7
28,8,7
52,9,7
73,3,7
78,1,7
87,2,7
71,2,7
90,9,7
99,2,7
89,2,7
105,2,7
