teid,qfi,qid
96,6,6
24,6,6
22,6,6
81,6,6
72,6,6
62,6,6
40,6,6
80,6,6
35,6,6
37,6,6
55,6,6
53,6,6
1,6,6
42,6,6
8,6,6
36,3,2
2,3,2
45,3,2
15,3,2
14,3,2
80,3,2
98,2,5
6,2,5
67,3,2
60,3,2
73,3,2
17,3,2
30,3,2
26,5,1
23,3,2
56,4,4
30,5,1
71,2,5
98,3,2
96,7,3
44,3,2
95,5,1
62,5,1
16,5,1
93,2,5
46,3,2
12,5,1
17,2,5
40,5,1
35,9,7
97,1,0
29,5,1
74,5,1
93,5,1
27,3,2
10,5,1
39,9,7
83,2,5
7,5,1
91,1,0
58,5,1
79,3,2
58,3,2
27,1,0
74,3,2
46,5,1
7,3,2
59,3,2
2,5,1
24,2,5
73,9,7
23,7,3
86,3,2
42,3,2
89,3,2
11,3,2
3,3,2
80,1,0
69,2,5
93,4,4
44,7,3
64,7,3
99,2,5
61,2,5
99,3,2
78,1,0
85,5,1
42,1,0
72,3,2
40,3,2
47,2,5
66,1,0
68,5,1
76,9,7
69,5,1
65,7,3
92,2,5
4,2,5
46,2,5
9,3,2
54,2,5
16,1,0
34,3,2
8,9,7
66,3,2
31,7,3
43,7,3
25,7,3
36,5,1
48,7,3
13,5,1
63,1,0
55,4,4
94,4,4
56,5,1
21,1,0
11,5,1
24,7,3
77,7,3
92,1,0
70,5,1
18,3,2
85,1,0
14,5,1
82,2,5
19,5,1
53,2,5
61,5,1
75,2,5
14,1,0
67,5,1
27,9,7
100,1,0
87,2,5
92,5,1
50,5,1
15,2,5
29,7,3
49,1,0
29,2,5
81,1,0
6,1,0
5,4,4
19,7,3
2,2,5
58,1,0
77,1,0
33,2,5
49,7,7
32,2,5
100,7,3
86,8,7
90,5,1
51,7,3
89,2,5
65,1,0
96,1,0
88,1,0
1,1,0
22,7,3
39,1,0
75,1,0
72,7,3
48,2,5
95,1,0
71,7,3
38,2,5
49,7,3
57,1,0
63,7,3
41,2,5
94,2,5
6,9,7
52,1,0
71,7,7
69,1,0
37,1,0
10,7,3
10,7,7
45,1,0
73,1,0
31,9,7
91,7,3
62,9,7
9,1,0
41,1,0
97,9,7
59,1,0
7,7,3
78,9,7
76,4,4
5,7,3
5,7,7
66,7,3
34,9,7
98,2,7
71,2,7
54,4,4
100,7,7
21,9,7
53,2,7
31,8,7
43,4,4
57,4,4
72,7,7
2,2,7
89,4,4
95,4,4
48,7,7
44,7,7
21,4,4
79,4,4
47,4,4
18,4,4
4,4,4
3,4,4
93,4,7
29,2,7
70,8,7
93,2,7
88,4,4
91,7,7
41,4,4
99,4,4
38,9,7
80,3,7
15,2,7
24,2,7
96,7,7
60,4,4
61,2,7
64,4,4
20,9,7
35,4,4
34,4,4
17,3,7
78,8,7
87,4,4
84,2,5
83,2,7
8,4,4
79,4,7
82,9,7
75,9,7
97,4,4
22,4,4
52,4,4
67,4,4
7,7,7
32,9,7
99,2,7
87,2,7
44,8,7
69,2,7
6,2,7
64,7,7
61,9,7
54,2,7
52,9,7
51,7,7
82,2,7
72,3,7
29,7,7
22,7,7
88,9,7
94,2,7
50,9,7
34,3,7
47,9,7
68,9,7
92,2,7
45,4,4
24,7,7
48,2,7
81,9,7
