teid,qfi,qid
28,6,6
42,6,6
20,6,6
50,6,6
83,6,6
12,6,6
19,6,6
86,6,6
11,6,6
89,2,5
2,2,5
27,3,2
67,5,1
99,2,5
61,9,7
13,3,2
90,5,1
85,5,1
63,7,7
93,5,1
65,7,3
50,5,1
9,1,0
59,3,2
17,2,5
41,1,0
15,3,2
34,9,7
100,2,5
90,4,4
49,7,3
18,3,2
74,5,1
40,3,2
60,4,4
19,5,1
6,1,0
17,8,7
79,3,2
50,9,7
14,5,1
26,5,1
13,5,1
23,3,2
74,3,2
11,3,2
7,5,1
45,3,2
34,3,2
41,2,5
29,2,5
20,9,7
42,3,2
28,9,7
58,3,2
12,5,1
69,5,1
7,3,2
89,3,2
83,2,5
45,4,4
62,5,1
53,7,3
2,5,1
38,1,0
46,5,1
91,7,7
58,5,1
99,3,2
100,1,0
32,2,5
10,5,1
80,3,2
72,3,2
56,5,1
94,2,5
46,3,2
42,1,0
75,1,0
73,3,2
70,5,1
5,7,3
65,1,0
92,2,5
51,7,3
67,3,2
93,2,5
61,5,1
44,3,2
72,7,3
59,1,0
26,2,5
81,1,0
87,1,0
97,4,4
95,1,0
69,2,5
30,5,1
38,2,5
14,3,2
66,3,2
53,2,5
92,5,1
3,3,2
66,1,0
2,3,2
78,1,0
49,1,0
69,1,0
40,5,1
66,7,3
32,7,3
70,7,7
10,7,3
30,3,2
63,1,0
44,7,3
68,5,1
24,7,3
87,2,5
47,2,5
37,1,0
77,1,0
9,3,2
98,3,2
7,7,3
58,1,0
43,7,3
36,3,2
29,5,1
75,2,5
27,1,0
85,1,0
51,7,7
97,1,0
60,3,2
45,1,0
1,1,0
80,1,0
16,1,0
88,1,0
82,2,5
48,2,5
16,5,1
14,1,0
64,7,3
22,7,3
4,2,5
91,1,0
24,2,5
71,2,5
96,1,0
39,1,0
6,2,5
57,1,0
98,2,5
31,7,3
70,7,3
71,7,3
47,4,4
32,7,7
73,1,0
97,9,7
33,2,5
96,7,3
15,2,5
23,7,3
22,4,4
25,7,3
84,2,5
29,7,3
91,7,3
36,5,1
60,9,7
19,7,3
64,4,4
63,7,3
73,9,7
53,7,7
19,7,7
29,2,7
43,7,7
84,8,7
65,8,7
76,9,7
23,7,7
43,4,4
21,4,4
35,4,4
25,7,7
49,7,7
31,9,7
11,5,1
95,5,1
34,4,4
41,2,7
47,9,7
67,4,4
31,7,7
33,8,7
93,4,4
27,9,7
18,4,4
5,7,7
5,4,4
15,2,7
99,4,4
99,2,7
54,4,4
61,2,5
44,7,7
95,4,4
62,9,7
78,9,7
89,4,4
56,4,4
15,3,7
41,4,4
66,7,7
2,3,7
64,7,7
47,2,7
8,4,4
3,4,4
88,4,4
68,9,7
26,2,7
88,9,7
32,2,7
83,8,7
87,4,4
17,2,7
4,4,4
7,7,7
94,4,4
37,6,6
42,3,7
82,2,7
48,9,7
35,9,7
52,9,7
87,2,7
69,2,7
44,8,7
98,2,7
10,7,7
79,4,4
60,3,7
2,2,7
82,9,7
74,3,7
81,9,7
39,9,7
9,3,7
10,9,7
22,7,7
93,2,7
32,9,7
83,2,7
