teid,qfi,qid
37,6,6
25,6,6
1,6,6
83,6,6
12,6,6
30,6,6
42,6,6
35,6,6
51,6,6
86,6,6
59,6,6
82,6,6
72,6,6
19,6,6
24,6,6
20,6,6
28,9,7
47,9,7
84,8,7
9,8,7
75,9,7
68,9,7
88,9,7
10,9,7
81,9,7
50,9,7
61,9,7
67,3,2
72,3,2
17,3,2
44,3,2
98,3,2
3,3,2
9,3,2
36,3,2
66,3,2
10,7,3
58,3,2
66,7,3
29,2,5
46,3,2
47,2,5
60,3,2
43,7,3
23,3,2
26,2,5
45,3,2
61,2,5
59,3,2
82,9,7
56,4,4
74,3,2
83,2,5
27,3,2
97,1,0
59,1,0
69,5,1
93,5,1
86,3,2
74,5,1
85,1,0
71,2,5
68,5,1
13,3,2
100,2,5
90,5,1
92,5,1
70,5,1
75,1,0
7,3,2
3,4,4
62,5,1
36,5,1
2,3,2
26,5,1
99,3,2
12,5,1
9,1,0
40,3,2
46,5,1
73,3,2
89,3,2
30,3,2
95,1,0
49,7,3
37,1,0
79,3,2
49,7,7
34,3,2
65,7,3
99,2,5
63,1,0
6,2,5
7,5,1
19,5,1
25,7,3
18,3,2
38,9,7
72,7,3
78,1,0
38,2,5
41,4,4
85,5,1
14,3,2
52,1,0
54,4,4
14,5,1
30,5,1
88,1,0
99,4,4
65,1,0
32,7,3
92,2,5
32,2,5
24,2,5
7,7,3
56,5,1
13,5,1
100,1,0
64,9,7
5,7,3
100,7,3
57,1,0
23,7,3
58,1,0
71,7,3
2,5,1
66,1,0
95,5,1
73,1,0
1,1,0
42,1,0
46,2,5
39,1,0
92,1,0
80,3,2
96,1,0
15,2,5
89,2,5
39,9,7
38,1,0
69,2,5
40,5,1
48,9,7
91,1,0
84,2,5
87,2,5
48,2,5
27,1,0
21,1,0
67,5,1
29,5,1
77,1,0
16,5,1
70,7,3
70,7,7
8,4,4
50,5,1
55,4,4
63,7,3
17,2,5
4,2,5
16,1,0
11,5,1
45,1,0
14,1,0
77,7,3
95,4,4
81,1,0
41,1,0
10,5,1
96,7,3
2,2,5
64,4,4
13,9,7
93,4,4
60,9,7
6,1,0
93,2,5
44,7,3
49,1,0
75,2,5
54,2,5
94,2,5
87,1,0
41,2,5
76,4,4
33,2,5
80,1,0
64,7,3
48,7,3
53,7,3
67,4,4
19,7,3
22,7,3
69,1,0
51,7,3
65,7,7
29,7,3
24,7,3
35,4,4
31,7,3
22,4,4
18,4,4
62,9,7
58,5,1
52,4,4
87,4,4
6,9,7
97,9,7
24,2,7
89,4,4
34,4,4
54,8,7
94,4,4
53,7,7
94,2,7
23,7,7
5,4,4
6,2,7
51,7,7
57,4,4
88,4,4
72,7,7
90,9,7
27,9,7
52,9,7
47,4,4
1,8,7
4,4,4
31,7,7
45,4,4
79,4,4
7,7,7
71,7,7
29,7,7
74,9,7
77,7,7
60,4,4
43,4,4
58,3,7
90,4,4
97,4,4
19,7,7
22,7,7
64,7,7
32,2,7
54,2,7
35,9,7
66,7,7
4,2,7
21,4,4
99,2,7
63,7,7
96,7,7
79,9,7
46,2,7
44,7,7
48,7,7
78,9,7
61,5,1
8,9,7
26,2,7
69,2,7
71,2,7
60,3,7
84,2,7
15,8,7
24,7,7
17,2,7
