teid,qfi,qid
12,6,6
24,6,6
53,6,6
19,6,6
72,6,6
62,6,6
55,6,6
43,6,6
22,6,6
7,3,2
66,3,2
2,3,2
86,3,2
15,3,2
42,3,2
30,3,2
97,9,7
54,2,5
83,2,5
39,1,0
80,3,2
33,2,5
46,3,2
31,7,3
50,5,1
41,2,5
58,5,1
85,5,1
10,5,1
44,7,3
46,5,1
61,5,1
72,3,2
17,3,2
26,5,1
34,3,2
60,3,2
7,7,3
60,9,7
98,3,2
11,5,1
29,2,5
42,1,0
16,5,1
48,7,3
69,5,1
14,5,1
58,3,2
61,2,5
59,3,2
30,5,1
32,2,5
69,2,5
73,3,2
26,2,5
14,3,2
68,9,7
77,7,3
2,5,1
45,1,0
94,2,5
12,5,1
46,2,5
29,7,3
63,1,0
79,9,7
53,2,5
100,1,0
84,2,5
1,1,0
65,1,0
67,5,1
40,3,2
74,3,2
88,1,0
6,2,5
74,5,1
89,4,4
9,3,2
78,9,7
91,7,3
75,2,5
62,9,7
41,1,0
98,2,5
7,5,1
67,3,2
81,9,7
87,2,5
85,1,0
32,7,3
63,7,3
102,3,2
101,3,2
104,3,2
103,3,2
99,2,5
81,1,0
45,3,2
99,3,2
29,5,1
49,7,3
106,2,5
108,2,5
105,2,5
24,2,5
58,1,0
23,7,3
3,3,2
23,3,2
49,1,0
91,1,0
16,1,0
107,2,5
27,3,2
82,2,5
48,2,5
11,3,2
18,3,2
19,5,1
77,1,0
65,7,3
73,1,0
40,5,1
95,5,1
93,2,5
96,7,7
96,7,3
44,3,2
13,3,2
90,5,1
70,5,1
43,7,3
4,2,5
13,5,1
15,2,5
92,5,1
75,1,0
87,1,0
56,5,1
51,7,3
89,3,2
79,3,2
92,1,0
52,1,0
64,7,3
21,1,0
36,3,2
66,1,0
100,2,5
97,1,0
89,2,5
68,5,1
96,1,0
38,2,5
36,5,1
95,1,0
47,2,5
52,9,7
76,4,4
25,7,7
27,1,0
25,7,3
62,5,1
9,8,7
80,1,0
71,7,3
59,1,0
38,1,0
92,2,5
88,9,7
2,2,5
37,1,0
70,7,3
48,7,7
34,9,7
6,1,0
57,1,0
100,7,3
5,7,3
17,2,5
71,2,5
10,7,3
10,9,7
73,9,7
69,1,0
109,7,3
112,7,3
111,7,3
110,7,3
19,7,3
72,7,3
66,7,3
88,4,4
53,7,3
71,7,7
41,2,7
65,7,7
93,4,4
20,9,7
6,2,7
55,4,4
5,8,7
31,9,7
33,2,7
74,9,7
97,4,4
100,7,7
6,9,7
21,4,4
54,2,7
22,4,4
45,4,4
28,9,7
50,9,7
43,4,4
23,7,7
100,2,7
79,4,4
34,4,4
3,4,4
18,4,4
41,4,4
35,4,4
57,4,4
87,4,4
19,7,7
39,9,7
72,7,7
18,8,7
82,9,7
5,7,7
99,4,4
60,4,4
52,4,4
93,2,7
51,7,7
4,4,4
91,7,7
4,2,7
66,7,7
5,4,4
35,9,7
77,7,7
8,4,4
38,9,7
95,4,4
54,4,4
44,7,7
90,4,4
61,2,7
74,3,7
7,7,7
7,3,7
32,2,7
26,2,7
15,2,7
67,4,4
69,2,7
64,4,4
29,2,7
76,9,7
61,9,7
47,2,7
56,4,4
47,9,7
71,2,7
53,7,7
99,2,7
75,9,7
51,6,6
27,9,7
89,2,7
108,2,7
105,2,7
106,2,7
107,2,7
