teid,qfi,qid
83,6,6
33,6,6
77,6,6
8,6,6
12,6,6
51,6,6
20,6,6
37,6,6
55,6,6
25,6,6
24,6,6
22,6,6
36,8,7
3,8,7
57,8,7
12,8,7
38,9,7
32,9,7
31,9,7
47,9,7
14,5,1
89,3,2
40,3,2
63,1,0
72,3,2
30,5,1
15,3,2
11,5,1
38,2,5
23,3,2
62,5,1
66,3,2
67,5,1
5,7,3
6,2,5
9,3,2
98,3,2
29,5,1
34,3,2
82,2,5
4,2,5
80,3,2
100,7,3
36,3,2
58,5,1
85,1,0
1,1,0
19,5,1
51,7,3
22,7,3
14,3,2
17,2,5
59,3,2
43,4,4
74,3,2
49,1,0
56,5,1
46,3,2
48,7,3
17,3,2
98,2,5
44,3,2
11,3,2
41,2,5
45,3,2
92,5,1
58,3,2
27,3,2
7,5,1
79,3,2
70,5,1
96,1,0
41,1,0
93,4,4
96,7,3
24,2,5
69,5,1
77,1,0
94,2,5
64,7,3
2,3,2
10,5,1
7,3,2
23,7,3
66,1,0
79,4,4
37,1,0
50,5,1
69,1,0
42,3,2
71,7,3
36,5,1
46,5,1
30,3,2
27,1,0
73,3,2
2,2,5
54,2,5
67,3,2
95,5,1
86,3,2
16,1,0
21,1,0
60,3,2
81,1,0
2,5,1
93,5,1
39,1,0
33,2,5
18,3,2
61,5,1
97,1,0
53,2,5
10,7,3
74,5,1
43,7,3
54,4,4
16,5,1
3,3,2
99,3,2
13,5,1
72,7,3
84,2,5
66,7,3
40,5,1
46,2,5
89,2,5
93,2,5
68,5,1
27,9,7
78,1,0
21,4,4
15,2,5
90,5,1
29,2,5
95,1,0
14,1,0
57,1,0
27,3,7
45,1,0
48,2,5
9,1,0
77,7,3
88,1,0
38,1,0
59,1,0
100,2,5
60,9,7
31,7,3
87,1,0
70,7,3
83,2,5
91,7,3
92,1,0
8,4,4
42,1,0
13,3,2
58,1,0
75,1,0
75,2,5
91,1,0
49,7,3
47,2,5
63,7,3
92,2,5
87,2,5
52,1,0
24,7,3
100,1,0
56,4,4
6,1,0
73,1,0
7,7,3
61,2,5
74,9,7
94,4,4
55,4,4
29,7,3
71,2,5
78,8,7
80,1,0
65,7,3
32,2,5
102,2,5
101,2,5
103,2,5
76,9,7
97,9,7
22,4,4
99,4,4
85,5,1
44,7,3
53,7,3
6,9,7
19,7,3
60,4,4
57,4,4
90,4,4
87,4,4
22,7,7
89,4,4
68,6,6
28,9,7
97,4,4
41,4,4
50,9,7
99,2,5
26,5,1
78,9,7
8,9,7
3,4,4
24,7,7
13,9,7
35,4,4
5,4,4
88,4,4
45,4,4
37,8,7
51,8,7
52,4,4
33,2,7
60,3,7
84,8,7
12,5,1
90,9,7
68,9,7
4,4,4
71,2,7
34,4,4
18,4,4
82,9,7
81,9,7
35,9,7
86,8,7
72,3,7
88,9,7
10,9,7
75,9,7
98,2,7
91,7,7
47,4,4
40,3,7
63,7,7
75,2,7
15,2,7
46,3,7
48,2,7
5,7,7
47,2,7
54,2,7
71,7,7
20,9,7
79,9,7
34,9,7
76,4,4
14,3,7
94,2,7
16,8,7
74,3,7
87,2,7
53,7,7
66,7,7
10,7,7
46,2,7
86,6,6
26,2,5
21,9,7
100,2,7
31,7,7
19,7,7
32,2,7
43,7,7
0,0,16
0,0,24
0,0,8
66,3,7
17,2,7
6,2,7
44,3,7
70,7,7
