teid,qfi,qid
22,6,6
62,6,6
55,6,6
20,6,6
71,6,6
84,6,6
28,6,6
11,6,6
50,6,6
86,6,6
1,6,6
30,6,6
24,6,6
51,6,6
57,8,7
6,9,7
73,9,7
74,9,7
48,9,7
8,9,7
32,9,7
21,9,7
74,5,1
52,1,0
61,5,1
89,3,2
73,1,0
73,3,2
67,3,2
2,2,5
9,3,2
21,4,4
31,7,3
84,2,5
40,3,2
54,4,4
38,1,0
70,5,1
36,5,1
2,3,2
36,3,2
13,3,2
95,5,1
11,5,1
50,5,1
63,1,0
98,3,2
98,2,5
14,1,0
26,2,5
23,3,2
83,2,5
44,3,2
59,3,2
58,3,2
99,2,5
43,7,3
72,7,3
11,3,2
75,9,7
13,9,7
24,7,3
76,9,7
87,1,0
49,1,0
18,3,2
37,1,0
72,3,2
62,9,7
62,5,1
92,5,1
14,3,2
60,3,2
29,2,5
71,7,3
46,3,2
79,3,2
65,1,0
15,3,2
63,7,3
72,7,7
75,2,5
80,1,0
75,1,0
85,1,0
66,3,2
91,1,0
3,3,2
53,7,3
7,7,3
45,3,2
88,1,0
69,1,0
10,5,1
30,3,2
77,1,0
12,5,1
77,7,3
80,3,2
27,1,0
67,5,1
69,2,5
32,2,5
69,5,1
82,2,5
14,5,1
74,3,2
54,8,7
58,5,1
93,5,1
7,3,2
85,5,1
59,1,0
25,7,3
33,2,5
17,2,5
86,3,2
81,1,0
21,1,0
6,2,5
68,5,1
29,7,3
19,5,1
66,7,3
9,1,0
39,1,0
6,1,0
47,2,5
58,1,0
97,1,0
56,5,1
95,1,0
22,7,3
64,7,3
46,5,1
82,9,7
34,3,2
53,2,5
32,7,3
48,2,5
87,2,5
27,3,2
41,2,5
19,7,3
88,9,7
40,5,1
1,1,0
45,1,0
31,9,7
42,3,2
46,2,5
90,5,1
26,5,1
7,5,1
78,1,0
29,5,1
92,2,5
16,1,0
15,2,5
41,1,0
13,5,1
30,5,1
16,5,1
10,7,3
65,7,3
66,1,0
50,9,7
89,2,5
54,2,5
93,2,5
5,4,4
42,1,0
91,7,3
61,2,5
94,2,5
44,7,3
55,4,4
38,2,5
5,7,3
24,2,5
35,4,4
100,2,5
90,4,4
100,1,0
34,9,7
100,2,7
96,1,0
57,1,0
47,4,4
23,7,3
29,7,7
71,2,5
96,7,3
51,7,3
4,2,5
45,4,4
49,7,3
52,4,4
70,7,3
18,8,7
95,4,4
64,4,4
64,4,7
20,9,7
22,4,4
90,9,7
43,4,4
8,4,4
87,4,4
67,4,4
99,4,4
25,7,7
2,5,1
63,7,7
64,7,7
34,4,4
66,7,7
23,7,7
39,9,7
65,7,7
32,7,7
97,9,7
27,9,7
68,6,6
76,8,7
93,4,4
9,8,7
4,4,4
56,4,4
10,9,7
91,8,7
3,4,4
52,9,7
17,3,2
18,4,4
43,7,7
38,2,7
57,4,4
35,9,7
75,2,7
60,4,4
94,4,4
19,7,7
22,7,7
79,9,7
64,9,7
41,4,4
53,7,7
83,8,7
47,2,7
82,2,7
7,7,7
92,2,7
65,8,7
79,4,4
49,7,7
44,3,7
17,2,7
60,9,7
83,2,7
69,2,7
71,2,7
68,9,7
51,7,7
44,7,7
14,3,7
97,4,4
56,6,6
93,2,7
76,4,4
32,2,7
2,2,7
6,2,7
41,2,7
2,3,7
89,4,4
45,3,7
31,7,7
