teid,qfi,qid
1,6,6
11,6,6
51,6,6
86,6,6
81,6,6
50,6,6
68,6,6
24,6,6
33,6,6
30,6,6
43,6,6
59,3,2
34,3,2
46,3,2
13,3,2
99,3,2
17,3,2
72,7,3
38,9,7
40,3,2
3,3,2
89,3,2
98,2,5
70,5,1
74,5,1
2,5,1
36,3,2
10,5,1
30,3,2
45,3,2
99,2,5
86,3,2
61,2,5
62,9,7
40,5,1
14,1,0
14,5,1
30,5,1
74,3,2
45,4,4
49,7,3
42,3,2
11,3,2
7,3,2
2,3,2
27,3,2
80,3,2
92,2,5
6,2,5
57,1,0
50,5,1
65,1,0
12,5,1
35,9,7
100,7,3
53,7,3
17,2,5
29,7,3
85,5,1
58,3,2
67,5,1
66,3,2
79,9,7
68,5,1
73,3,2
69,5,1
31,9,7
93,2,5
9,3,2
44,3,2
32,7,3
96,1,0
9,1,0
60,3,2
61,5,1
77,7,3
77,1,0
90,5,1
70,7,3
81,9,7
87,2,5
98,3,2
80,1,0
64,9,7
46,2,5
41,1,0
2,2,5
38,2,5
14,3,2
7,5,1
83,2,5
47,2,5
18,3,2
58,5,1
36,5,1
39,1,0
69,1,0
21,1,0
19,5,1
16,5,1
91,7,3
93,5,1
16,1,0
94,2,5
92,2,7
48,9,7
42,1,0
82,2,5
23,3,2
79,3,2
64,7,3
24,7,3
82,9,7
67,3,2
87,1,0
75,9,7
66,7,3
15,2,5
33,2,5
65,7,3
68,9,7
31,7,3
38,1,0
100,1,0
71,7,3
22,7,3
34,9,7
73,1,0
72,3,2
88,1,0
63,7,3
15,3,2
63,1,0
13,5,1
11,5,1
91,1,0
53,2,5
19,7,3
100,2,5
75,2,5
92,1,0
45,1,0
47,9,7
89,2,5
46,5,1
96,7,3
49,1,0
23,7,3
85,1,0
22,4,4
56,5,1
81,1,0
43,7,3
41,2,5
27,1,0
43,7,7
10,7,3
58,1,0
3,8,7
95,1,0
71,2,5
84,2,5
32,2,7
32,2,5
25,7,3
48,7,3
95,5,1
60,9,7
62,5,1
21,4,4
29,5,1
1,1,0
97,1,0
51,7,3
54,2,5
48,2,5
94,4,4
52,1,0
59,1,0
37,1,0
28,8,7
69,2,5
6,1,0
29,2,5
52,4,4
10,7,7
5,7,3
24,2,5
25,7,7
92,5,1
44,7,3
78,1,0
18,4,4
66,1,0
1,8,7
24,2,7
97,4,4
32,9,7
35,4,4
86,8,7
27,9,7
8,4,4
61,2,7
90,4,4
78,8,7
23,8,7
4,4,4
76,4,4
3,3,7
88,4,4
99,4,4
61,9,7
26,5,1
9,8,7
71,7,7
6,9,7
8,9,7
47,4,4
4,2,5
60,4,4
57,4,4
71,2,7
55,8,7
46,3,7
43,4,4
79,4,4
53,2,7
15,8,7
88,9,7
23,7,7
70,7,7
5,4,4
52,9,7
28,9,7
75,2,7
18,3,7
89,3,7
66,7,7
3,4,4
55,4,4
41,4,4
41,2,7
97,9,7
17,3,7
49,7,7
93,4,4
27,3,7
32,7,7
19,7,7
54,4,4
34,4,4
10,9,7
64,4,4
73,9,7
87,2,7
63,7,7
17,2,7
53,7,7
82,2,7
51,7,7
31,7,7
93,2,7
72,7,7
78,9,7
24,7,7
83,2,7
7,3,7
5,8,7
98,2,7
31,8,7
86,3,7
95,4,4
23,3,7
0,0,0
15,2,7
75,1,0
22,7,7
