teid,qfi,qid
77,6,6
35,6,6
40,6,6
11,6,6
1,6,6
53,6,6
59,6,6
83,6,6
80,6,6
42,6,6
30,6,6
81,6,6
51,6,6
71,6,6
82,6,6
25,8,7
6,9,7
94,8,7
82,9,7
38,9,7
88,9,7
74,9,7
20,9,7
20,8,7
15,8,7
16,8,7
97,9,7
83,2,5
82,2,5
32,2,5
15,2,5
100,2,5
94,2,5
2,2,5
41,2,5
28,9,7
29,2,5
99,2,5
93,2,5
57,8,7
79,9,7
8,9,7
33,2,5
6,2,5
61,2,5
24,2,5
21,9,7
47,2,5
46,2,5
48,2,5
34,9,7
7,5,1
67,5,1
16,5,1
11,5,1
98,3,2
75,1,0
7,3,2
69,2,5
34,3,2
13,5,1
13,3,2
69,5,1
86,3,2
99,3,2
66,3,2
14,3,2
73,3,2
12,5,1
66,1,0
80,3,2
89,3,2
79,3,2
46,5,1
46,3,2
9,3,2
50,5,1
95,5,1
60,3,2
75,2,5
45,3,2
66,7,3
72,3,2
74,3,2
67,3,2
61,5,1
58,5,1
37,1,0
36,3,2
92,1,0
15,3,2
17,3,2
17,2,5
40,5,1
70,7,3
64,4,4
96,1,0
30,3,2
27,3,2
18,3,2
39,1,0
85,1,0
29,5,1
52,1,0
56,5,1
88,1,0
70,5,1
3,3,2
14,5,1
10,5,1
9,1,0
40,3,2
58,1,0
84,2,5
42,3,2
95,1,0
96,7,3
38,1,0
26,5,1
22,7,3
89,2,5
93,5,1
54,2,5
44,3,2
51,7,3
64,7,3
58,3,2
74,5,1
27,1,0
49,1,0
25,7,3
92,5,1
19,5,1
16,1,0
91,1,0
77,1,0
68,5,1
87,1,0
41,1,0
71,2,5
4,2,5
99,4,4
81,1,0
2,3,2
29,7,3
76,4,4
45,1,0
10,7,3
85,5,1
78,1,0
87,2,5
62,5,1
91,7,3
39,9,7
23,7,3
14,1,0
36,5,1
26,2,5
59,3,2
59,1,0
19,7,3
53,7,3
97,1,0
90,5,1
73,1,0
2,5,1
48,7,3
7,7,3
65,7,3
6,1,0
31,7,3
63,7,3
24,7,3
77,7,3
42,1,0
44,7,3
43,7,3
53,2,5
65,1,0
80,1,0
5,4,4
71,7,3
63,1,0
49,7,7
49,7,3
69,1,0
100,1,0
57,1,0
1,1,0
35,9,7
32,7,3
21,1,0
100,7,3
82,2,7
5,7,3
52,4,4
56,4,4
35,4,4
10,9,7
4,4,4
50,9,7
54,4,4
94,4,4
17,2,7
51,7,7
81,9,7
55,4,4
64,9,7
43,4,4
65,7,7
63,8,7
90,4,4
96,7,7
26,2,7
75,9,7
3,4,4
99,2,7
63,7,7
53,2,7
22,4,4
30,5,1
68,9,7
66,7,7
60,4,4
19,7,7
77,7,7
64,7,7
43,7,7
68,6,6
32,9,7
92,2,5
47,2,7
5,7,7
84,8,7
61,2,7
34,4,4
21,4,4
47,4,4
87,4,4
88,4,4
62,9,7
89,4,4
45,4,4
61,9,7
46,2,7
93,4,4
18,4,4
48,9,7
95,4,4
67,4,4
79,4,4
8,4,4
89,2,7
31,7,7
7,7,7
24,2,7
38,2,5
58,3,7
41,4,4
24,6,6
57,4,4
2,2,7
100,2,7
33,2,7
48,7,7
23,7,7
98,2,5
93,2,7
29,2,7
