teid,qfi,qid
40,6,6
51,6,6
62,6,6
72,6,6
86,6,6
53,6,6
50,6,6
12,6,6
30,6,6
1,6,6
68,6,6
80,6,6
83,6,6
20,6,6
22,6,6
8,6,6
11,6,6
9,8,7
20,8,7
31,9,7
20,9,7
82,9,7
98,8,7
10,9,7
32,2,5
71,2,5
89,2,5
47,2,5
46,2,5
41,2,5
61,9,7
75,9,7
84,2,5
61,2,5
94,2,5
93,2,5
2,2,5
69,2,5
6,2,5
38,9,7
73,9,7
87,2,5
83,2,5
54,2,5
11,3,2
2,3,2
98,3,2
45,3,2
23,3,2
9,3,2
3,4,4
80,3,2
59,3,2
70,5,1
30,5,1
95,5,1
29,2,5
2,5,1
26,5,1
86,3,2
92,5,1
59,1,0
62,5,1
72,7,3
35,9,7
19,5,1
15,3,2
93,5,1
19,7,3
40,3,2
21,1,0
74,3,2
85,5,1
13,3,2
76,9,7
79,3,2
72,3,2
29,5,1
61,5,1
81,9,7
24,2,5
91,7,3
66,3,2
29,7,3
24,7,3
67,3,2
90,5,1
56,5,1
97,1,0
63,7,3
92,2,5
34,3,2
66,7,3
48,7,3
69,1,0
89,3,2
69,5,1
74,5,1
46,3,2
5,7,3
49,7,3
17,3,2
23,7,3
95,1,0
46,2,7
31,7,3
10,7,3
32,7,3
11,5,1
68,5,1
15,2,5
1,1,0
100,2,5
27,3,2
100,7,3
99,2,5
30,3,2
16,5,1
57,1,0
46,5,1
44,3,2
48,2,5
77,7,3
42,3,2
14,3,2
49,1,0
65,1,0
60,3,2
3,3,2
65,7,3
58,5,1
53,2,5
96,7,3
33,2,5
50,5,1
7,3,2
73,3,2
18,3,2
96,1,0
99,3,2
8,9,7
70,7,3
14,5,1
82,2,5
42,1,0
10,5,1
22,7,3
16,1,0
71,7,3
67,5,1
72,7,7
12,5,1
77,1,0
98,2,5
38,2,5
51,7,3
40,5,1
63,1,0
9,1,0
81,1,0
27,1,0
4,2,5
7,7,3
75,2,5
36,5,1
88,1,0
38,1,0
45,1,0
34,9,7
91,1,0
58,1,0
62,9,7
13,3,7
39,1,0
34,4,4
75,1,0
73,1,0
6,1,0
17,2,5
100,1,0
66,1,0
92,1,0
80,1,0
37,1,0
87,1,0
53,7,3
52,1,0
85,1,0
64,7,3
41,1,0
14,1,0
25,7,3
7,7,7
44,7,3
43,7,3
43,7,7
78,9,7
96,7,7
76,4,4
67,4,4
52,4,4
4,4,4
99,4,4
79,4,4
58,3,2
90,9,7
44,7,7
21,4,4
15,8,7
60,4,4
43,4,4
13,5,1
22,4,4
77,7,7
15,2,7
55,4,4
54,4,4
7,5,1
94,4,4
89,2,7
29,7,7
8,4,4
51,7,7
56,4,4
82,6,6
63,7,7
5,4,4
45,4,4
45,3,7
39,9,7
51,8,7
95,4,4
24,7,7
41,2,7
86,8,7
100,7,7
22,7,7
41,4,4
88,4,4
74,9,7
48,7,7
50,9,7
6,2,7
48,2,7
18,4,4
88,9,7
94,2,7
87,4,4
97,4,4
66,7,7
55,4,7
91,7,7
8,4,7
40,3,7
65,7,7
49,8,7
93,4,4
64,4,4
26,2,5
68,9,7
79,9,7
84,2,7
89,4,4
35,6,6
57,4,4
53,2,7
17,2,7
98,2,7
19,7,7
24,2,7
47,4,4
87,2,7
98,3,7
64,7,7
72,3,7
83,2,7
73,3,7
4,2,7
71,7,7
5,7,7
97,9,7
33,2,7
28,9,7
100,2,7
