teid,qfi,qid
71,6,6
8,6,6
59,6,6
1,6,6
84,6,6
43,6,6
35,6,6
56,6,6
24,6,6
22,6,6
37,6,6
81,6,6
62,6,6
50,6,6
25,6,6
38,9,7
37,8,7
48,9,7
62,9,7
78,9,7
75,9,7
31,9,7
50,9,7
81,9,7
74,9,7
35,9,7
38,2,5
84,2,5
38,2,7
100,2,5
60,9,7
6,2,5
93,2,5
89,2,5
87,2,5
53,7,7
82,9,7
15,2,5
7,3,2
14,3,2
59,3,2
13,3,2
13,5,1
82,2,5
45,3,2
7,5,1
98,2,5
21,1,0
33,2,5
15,3,2
9,3,2
9,1,0
48,7,3
47,2,5
2,3,2
3,3,2
68,5,1
67,3,2
73,3,2
66,3,2
17,2,5
40,3,2
54,2,5
93,5,1
37,1,0
18,3,2
74,3,2
95,5,1
85,5,1
70,7,3
3,4,4
36,3,2
41,1,0
98,3,2
53,7,3
56,5,1
46,5,1
96,1,0
71,2,5
100,1,0
66,1,0
27,3,2
14,5,1
66,7,3
27,1,0
92,2,5
90,5,1
34,3,2
46,3,2
80,3,2
1,1,0
72,3,2
60,3,2
61,2,5
85,1,0
58,3,2
19,5,1
87,1,0
26,5,1
97,1,0
58,1,0
6,1,0
88,1,0
29,5,1
14,3,7
44,3,2
62,5,1
73,1,0
48,2,5
86,3,2
94,2,5
11,3,2
16,1,0
17,3,2
24,7,3
16,5,1
83,2,5
42,3,2
69,1,0
22,7,3
10,5,1
80,1,0
5,7,3
24,2,5
5,4,4
4,2,5
75,1,0
70,5,1
12,5,1
53,2,5
45,4,4
75,2,5
57,1,0
30,5,1
44,7,3
36,5,1
91,7,3
89,3,2
42,1,0
52,1,0
67,5,1
72,7,3
78,1,0
32,2,5
59,1,0
45,1,0
23,3,2
69,5,1
50,5,1
99,2,5
58,5,1
2,2,5
77,1,0
92,5,1
30,3,2
63,7,3
29,7,3
92,1,0
31,7,3
38,1,0
25,7,3
41,2,5
61,5,1
11,5,1
46,2,5
2,5,1
65,1,0
95,1,0
99,3,2
29,2,5
81,1,0
32,9,7
49,1,0
64,7,3
43,7,3
71,7,3
91,1,0
10,7,3
76,9,7
39,1,0
65,7,3
14,1,0
69,2,5
7,7,3
27,9,7
99,4,4
97,4,4
34,4,4
23,7,3
77,7,3
100,7,3
96,7,7
96,7,3
61,9,7
8,4,4
21,4,4
88,4,4
18,4,4
64,4,4
56,4,4
19,7,3
55,4,4
25,7,7
93,4,4
74,5,1
34,9,7
35,4,4
20,9,7
40,5,1
60,4,4
23,7,7
70,7,7
52,4,4
39,9,7
75,2,7
89,4,4
47,4,4
17,2,7
43,4,4
10,7,7
29,7,7
73,9,7
28,9,7
93,2,7
2,2,7
72,7,7
22,4,4
76,4,4
66,7,7
41,4,4
29,2,7
23,8,7
64,9,7
86,3,7
59,3,7
71,2,7
24,7,7
13,9,7
95,4,4
20,6,6
94,4,4
68,9,7
83,6,6
79,9,7
57,4,4
90,9,7
4,4,4
52,9,7
46,2,7
22,7,7
10,9,7
54,4,4
69,2,7
89,2,7
90,4,4
24,2,7
3,3,7
88,9,7
6,9,7
63,7,7
83,2,7
47,2,7
32,2,7
64,7,7
68,6,6
87,2,7
43,7,7
33,2,7
53,2,7
