teid,qfi,qid
42,6,6
82,6,6
55,6,6
71,6,6
20,6,6
35,6,6
33,6,6
12,6,6
19,6,6
46,3,2
72,3,2
66,3,2
67,3,2
74,3,2
99,3,2
79,3,2
45,3,2
30,3,2
11,3,2
13,3,2
89,2,5
41,2,5
80,3,2
50,5,1
47,2,5
41,1,0
14,3,2
30,5,1
20,9,7
52,9,7
93,5,1
19,5,1
32,9,7
86,3,2
36,3,2
33,8,7
33,2,5
95,5,1
79,9,7
59,3,2
48,7,3
18,3,2
42,3,2
40,3,2
75,2,5
36,5,1
89,3,2
10,7,3
42,1,0
92,5,1
2,2,5
78,9,7
69,5,1
35,9,7
6,1,0
11,5,1
40,5,1
6,9,7
7,3,2
50,9,7
3,3,2
74,5,1
2,3,2
92,2,5
10,5,1
67,5,1
48,2,5
60,3,2
58,5,1
13,5,1
14,1,0
17,3,2
9,1,0
7,5,1
43,7,3
27,3,2
29,5,1
12,5,1
91,7,3
92,1,0
63,7,3
49,7,3
83,2,5
65,1,0
69,2,5
49,1,0
52,1,0
23,3,2
70,7,3
100,1,0
39,1,0
64,4,4
65,7,3
79,4,4
98,2,5
39,9,7
64,7,3
9,3,2
73,1,0
84,2,5
19,7,3
98,3,2
93,2,5
57,1,0
2,5,1
15,2,5
65,7,7
73,3,2
100,7,7
100,7,3
91,1,0
62,5,1
78,1,0
34,3,2
4,2,5
31,7,3
16,5,1
58,3,2
39,8,7
25,7,3
19,7,7
56,5,1
46,5,1
26,5,1
16,1,0
35,4,4
77,1,0
44,7,3
15,3,2
45,1,0
23,7,3
59,1,0
6,2,5
61,5,1
46,2,5
54,2,5
14,5,1
90,5,1
27,1,0
60,4,4
77,7,3
66,7,3
34,9,7
82,2,5
5,7,3
70,5,1
53,2,5
7,7,3
75,1,0
32,7,3
100,2,5
61,2,5
81,1,0
68,5,1
96,1,0
66,1,0
69,1,0
97,1,0
85,5,1
96,7,7
96,7,3
89,2,7
28,9,7
94,4,4
87,2,5
29,2,5
10,9,7
80,1,0
87,1,0
38,1,0
1,1,0
32,2,5
63,1,0
94,2,5
21,1,0
58,1,0
77,7,7
68,9,7
71,7,3
99,2,5
24,2,5
71,2,5
67,4,4
89,4,4
26,2,5
90,9,7
56,4,4
57,4,4
72,7,3
53,7,3
22,4,4
88,1,0
48,7,7
34,4,4
37,1,0
88,9,7
81,9,7
9,8,7
18,4,4
51,7,3
54,8,7
91,8,7
61,9,7
95,4,4
52,4,4
5,4,4
93,4,4
32,2,7
76,4,4
83,2,7
23,8,7
101,2,5
102,2,5
103,2,5
8,4,4
4,8,7
76,9,7
16,8,7
99,4,4
97,4,4
55,4,4
21,4,4
54,4,4
45,4,4
60,9,7
41,4,4
43,4,4
46,2,7
44,7,7
53,2,7
90,4,4
4,4,4
72,7,7
1,6,6
54,2,7
38,2,5
44,3,2
56,6,6
41,2,7
7,7,7
91,7,7
33,2,7
82,2,7
87,4,4
86,8,7
75,2,7
38,9,7
47,4,4
87,2,7
53,7,7
71,7,7
47,9,7
101,2,7
102,2,7
32,7,7
5,7,7
103,2,7
99,2,7
48,2,7
69,2,7
93,2,7
88,4,4
31,7,7
6,2,7
23,7,7
64,9,7
47,2,7
100,2,7
63,8,7
