teid,qfi,qid
24,6,6
22,6,6
40,6,6
1,6,6
81,6,6
72,6,6
80,6,6
42,6,6
8,6,6
28,6,6
53,6,6
37,6,6
96,6,6
51,7,3
47,2,5
67,3,2
44,3,2
96,1,0
7,3,2
35,9,7
36,3,2
56,5,1
70,5,1
66,3,2
50,5,1
36,5,1
72,7,3
64,7,3
37,1,0
74,3,2
81,9,7
20,9,7
87,2,5
27,1,0
30,5,1
58,3,2
68,9,7
73,9,7
72,3,2
69,5,1
11,5,1
71,2,5
21,1,0
41,1,0
32,2,5
8,9,7
86,3,2
40,3,2
15,3,2
58,5,1
99,3,2
17,3,2
16,5,1
85,5,1
93,5,1
30,3,2
100,7,3
98,3,2
59,3,2
11,3,2
80,3,2
15,2,5
89,2,5
47,9,7
61,5,1
33,2,5
7,7,3
63,1,0
75,2,5
53,2,5
46,2,5
6,9,7
57,1,0
13,5,1
19,7,3
18,3,2
54,2,5
73,3,2
98,2,5
92,5,1
83,2,5
23,3,2
29,7,3
79,3,2
12,5,1
91,7,3
95,1,0
14,5,1
61,2,5
99,2,5
10,7,3
48,7,3
59,1,0
75,1,0
9,3,2
78,1,0
93,4,4
3,3,2
17,2,5
39,1,0
63,7,3
45,3,2
85,1,0
77,7,3
27,3,2
95,5,1
50,9,7
52,1,0
14,3,2
66,1,0
46,3,2
41,2,5
2,3,2
89,3,2
73,1,0
26,5,1
42,3,2
69,2,5
81,1,0
71,7,3
34,3,2
65,7,3
88,1,0
21,9,7
19,5,1
48,2,5
69,1,0
2,5,1
10,5,1
49,1,0
67,5,1
92,2,5
60,3,2
100,1,0
58,1,0
62,5,1
14,1,0
91,1,0
24,7,3
1,1,0
90,5,1
43,7,3
21,4,4
7,5,1
80,1,0
68,5,1
23,7,3
23,7,7
2,2,5
16,1,0
6,1,0
24,2,5
65,1,0
44,7,3
45,1,0
92,1,0
9,1,0
5,7,3
4,2,5
25,7,3
82,2,5
38,2,5
94,2,5
29,2,5
22,7,3
6,2,5
42,1,0
97,1,0
93,2,5
31,7,3
62,9,7
49,7,3
77,1,0
66,7,3
96,7,3
87,4,4
14,3,7
52,4,4
3,4,4
43,4,4
76,9,7
34,9,7
57,4,4
89,4,4
91,7,7
34,4,4
47,4,4
18,4,4
92,2,7
76,4,4
82,9,7
74,5,1
40,5,1
22,4,4
29,7,7
94,4,4
54,4,4
35,4,4
71,7,7
29,5,1
20,6,6
4,4,4
30,3,7
46,5,1
97,4,4
56,4,4
55,4,4
49,7,7
88,4,4
61,9,7
8,4,4
32,2,7
32,9,7
25,7,7
31,8,7
99,4,4
71,6,6
89,2,7
95,4,4
86,8,7
100,7,7
17,2,7
10,7,7
72,7,7
46,2,7
67,4,4
24,7,7
52,9,7
17,3,7
22,7,7
38,2,7
41,2,7
44,7,7
33,2,7
45,4,4
96,7,7
5,7,7
38,9,7
66,7,7
47,2,7
60,4,4
75,2,7
84,2,5
5,4,4
39,9,7
71,2,7
80,3,7
97,9,7
98,2,7
78,9,7
28,9,7
53,2,7
62,6,6
93,2,7
99,4,7
27,9,7
41,4,4
24,2,7
61,2,7
