teid,qfi,qid
19,6,6
40,6,6
8,6,6
42,6,6
80,6,6
11,6,6
71,6,6
12,6,6
25,6,6
50,6,6
20,6,6
28,6,6
51,6,6
68,6,6
30,6,6
97,9,7
28,9,7
10,9,7
32,9,7
98,8,7
62,9,7
21,9,7
88,9,7
50,9,7
61,9,7
82,9,7
26,8,7
90,9,7
13,9,7
34,3,7
48,9,7
49,8,7
36,8,7
27,9,7
85,5,1
7,5,1
11,5,1
67,5,1
46,5,1
40,5,1
29,5,1
95,5,1
49,7,3
16,5,1
66,3,2
57,4,4
24,7,3
13,5,1
91,7,3
29,7,3
72,3,2
80,3,2
2,3,2
67,3,2
69,1,0
72,7,3
4,2,5
94,2,5
2,5,1
36,3,2
86,3,2
62,5,1
74,3,2
48,2,5
10,5,1
47,2,5
56,5,1
89,2,5
73,3,2
9,3,2
59,3,2
44,3,2
75,1,0
98,3,2
70,7,3
38,1,0
74,5,1
34,3,2
15,3,2
7,3,2
65,7,3
23,7,3
41,4,4
14,1,0
14,3,2
99,2,5
89,3,2
99,3,2
95,1,0
27,3,2
17,3,2
54,2,5
82,2,5
12,5,1
60,3,2
66,7,3
38,2,5
27,1,0
80,1,0
33,2,5
32,2,5
45,1,0
18,3,2
46,3,2
30,3,2
42,3,2
57,1,0
25,7,3
17,2,5
1,1,0
45,3,2
6,1,0
49,1,0
13,3,2
44,7,3
96,1,0
68,5,1
3,3,2
58,3,2
24,2,5
11,3,2
90,5,1
87,2,5
96,7,3
61,2,5
40,3,2
64,7,3
75,2,5
15,2,5
46,2,5
97,1,0
92,2,5
91,1,0
77,1,0
78,1,0
70,7,7
26,5,1
7,7,3
70,5,1
37,1,0
84,2,5
63,7,3
9,1,0
23,3,2
59,1,0
58,1,0
98,2,5
6,9,7
69,2,5
14,5,1
19,7,3
81,1,0
92,5,1
52,1,0
19,5,1
30,5,1
83,2,5
61,5,1
42,1,0
41,2,5
53,2,5
50,5,1
47,4,4
63,1,0
6,2,5
100,1,0
93,5,1
71,2,5
16,1,0
88,1,0
92,1,0
36,5,1
85,1,0
73,9,7
41,2,7
58,5,1
73,1,0
39,1,0
93,2,5
41,1,0
10,7,3
66,1,0
29,2,5
51,7,3
21,1,0
2,2,5
97,4,4
65,1,0
94,4,4
84,6,6
5,7,3
43,7,3
22,7,3
77,7,3
53,7,3
68,9,7
48,7,3
31,7,3
100,7,3
5,7,7
87,4,4
71,7,3
88,4,4
35,4,4
52,4,4
3,4,4
18,4,4
45,4,4
73,3,7
35,9,7
22,4,4
43,4,4
23,8,7
37,6,6
49,7,7
60,4,4
34,4,4
53,7,7
93,4,4
4,4,4
67,4,4
54,2,7
31,8,7
8,4,4
51,7,7
90,4,4
75,2,7
46,3,7
25,8,7
83,8,7
91,7,7
86,8,7
15,2,7
56,4,4
72,7,7
17,2,7
55,4,4
99,4,4
21,4,4
87,2,7
0,0,0
89,4,4
29,7,7
22,7,7
89,2,7
38,2,7
71,7,7
5,4,4
39,9,7
71,2,7
32,2,7
95,4,4
79,3,2
33,8,7
47,9,7
69,5,1
54,4,4
9,8,7
20,9,7
24,7,7
52,9,7
64,9,7
44,7,7
47,2,7
30,3,7
76,4,4
78,9,7
93,2,7
98,2,7
53,2,7
