teid,qfi,qid
84,6,6
62,6,6
72,6,6
51,6,6
82,6,6
20,6,6
59,6,6
81,6,6
24,6,6
83,6,6
28,6,6
1,6,6
90,5,1
70,5,1
7,5,1
10,7,3
12,5,1
73,1,0
87,1,0
63,1,0
66,3,2
42,3,2
85,5,1
21,9,7
74,9,7
46,5,1
61,2,5
71,2,5
60,4,4
26,2,5
67,3,2
26,5,1
32,9,7
30,3,2
41,2,5
27,1,0
45,3,2
68,9,7
85,1,0
5,7,3
58,3,2
40,3,2
79,3,2
60,3,2
91,7,3
61,9,7
67,5,1
11,3,2
46,3,2
29,5,1
58,5,1
68,5,1
10,5,1
22,7,3
2,5,1
6,1,0
75,9,7
92,1,0
56,4,4
38,9,7
67,4,4
66,7,3
18,3,2
93,5,1
40,5,1
32,2,5
13,9,7
99,3,2
19,5,1
88,1,0
58,1,0
49,1,0
98,3,2
14,3,2
83,2,5
34,9,7
78,9,7
66,1,0
60,9,7
65,1,0
69,5,1
57,1,0
41,1,0
3,3,2
52,1,0
59,1,0
75,2,5
47,2,5
48,2,5
44,3,2
2,2,5
90,9,7
22,7,7
9,3,2
73,3,2
36,3,2
2,3,2
32,7,3
30,5,1
95,5,1
71,7,3
100,1,0
38,1,0
89,2,5
38,2,5
28,9,7
94,2,5
13,3,2
75,1,0
69,2,5
100,2,5
15,3,2
59,3,2
86,3,2
98,2,5
34,3,2
80,3,2
87,2,5
91,1,0
89,3,2
92,2,5
37,1,0
82,2,5
77,1,0
53,2,5
13,5,1
62,5,1
81,1,0
14,1,0
54,2,5
19,7,3
92,5,1
39,1,0
97,1,0
23,7,3
23,3,2
16,5,1
56,5,1
4,2,5
14,5,1
61,5,1
21,1,0
95,1,0
96,1,0
25,7,3
45,1,0
16,1,0
20,9,7
44,7,3
50,5,1
11,5,1
6,2,5
24,7,3
9,1,0
31,7,3
36,5,1
99,2,5
70,7,3
78,1,0
15,2,5
97,4,4
73,9,7
35,4,4
80,1,0
99,4,4
63,7,3
42,1,0
79,4,4
84,2,5
1,1,0
46,2,5
51,7,3
87,4,4
49,7,3
49,7,7
34,4,4
102,7,3
101,7,3
103,7,3
93,2,5
86,8,7
100,7,3
53,7,7
53,7,3
17,2,5
64,7,3
72,7,3
43,7,3
21,4,4
29,7,3
33,2,5
77,7,3
96,7,3
48,7,3
71,2,7
29,2,5
57,4,4
41,4,4
18,4,4
1,8,7
24,7,7
52,4,4
70,8,7
70,7,7
35,9,7
92,2,7
45,4,4
94,8,7
88,4,4
15,2,7
31,7,7
54,4,4
63,8,7
47,2,7
4,4,4
74,3,2
5,4,4
48,2,7
89,4,4
93,4,4
83,2,7
67,3,7
94,4,4
64,4,4
19,7,7
47,4,4
10,7,7
8,4,4
20,8,7
85,8,7
64,9,7
52,9,7
90,4,4
95,4,4
63,7,7
55,4,4
66,7,7
5,7,7
98,2,7
3,4,4
32,7,7
22,4,4
23,7,7
38,2,7
100,2,7
41,2,7
81,9,7
66,3,7
2,2,7
75,2,7
82,2,7
77,7,7
69,2,7
97,9,7
88,9,7
71,7,7
53,2,7
29,7,7
6,2,7
94,2,7
48,9,7
56,4,7
17,2,7
6,9,7
4,2,7
96,7,7
89,2,7
99,2,7
62,9,7
40,6,6
48,7,7
