teid,qfi,qid
30,6,6
25,6,6
83,6,6
42,6,6
86,6,6
35,6,6
51,6,6
82,6,6
1,6,6
72,6,6
59,6,6
12,6,6
19,6,6
24,6,6
54,8,7
90,9,7
28,9,7
82,9,7
75,9,7
61,9,7
10,9,7
39,9,7
68,9,7
35,9,7
60,9,7
77,7,3
25,7,3
63,7,3
66,7,3
75,2,5
100,2,5
54,2,5
72,7,3
75,2,7
87,2,5
33,2,5
52,1,0
22,4,4
6,1,0
56,5,1
98,3,2
89,3,2
66,1,0
22,4,7
9,3,2
69,5,1
48,9,7
93,5,1
61,5,1
95,5,1
46,3,2
67,5,1
16,5,1
23,7,3
12,5,1
88,1,0
29,5,1
40,3,2
19,5,1
50,5,1
24,2,5
71,2,5
58,5,1
34,3,2
10,5,1
44,7,3
41,2,5
89,2,5
14,3,2
79,3,2
84,2,5
70,7,3
73,3,2
46,5,1
38,2,5
30,5,1
87,1,0
71,7,3
2,3,2
99,2,5
14,5,1
67,3,2
90,5,1
68,5,1
80,1,0
41,4,4
60,3,2
32,2,5
95,1,0
32,7,3
48,7,3
17,3,2
80,3,2
92,5,1
69,2,5
15,2,5
66,3,2
44,3,2
42,1,0
2,2,5
30,3,2
85,1,0
86,3,2
100,7,3
78,1,0
75,1,0
45,3,2
72,3,2
99,3,2
59,3,2
40,5,1
69,1,0
31,7,3
58,1,0
64,7,3
3,3,2
26,2,5
29,2,5
36,3,2
85,5,1
23,3,2
13,3,2
27,1,0
74,9,7
47,2,5
7,5,1
58,3,2
61,2,5
13,9,7
74,3,2
18,3,2
8,9,7
41,1,0
100,1,0
97,1,0
74,5,1
77,1,0
37,1,0
96,1,0
7,3,2
4,2,5
39,1,0
94,2,5
92,2,5
83,2,5
49,1,0
38,1,0
2,5,1
55,4,4
73,1,0
26,5,1
65,7,3
81,1,0
6,2,5
92,1,0
36,5,1
9,1,0
27,3,2
48,2,5
13,5,1
91,1,0
70,5,1
11,5,1
16,1,0
65,1,0
14,1,0
1,1,0
17,2,5
79,3,7
21,1,0
45,1,0
43,7,3
59,1,0
63,1,0
57,1,0
24,7,3
29,7,3
7,7,3
10,7,3
51,7,3
18,4,4
19,7,3
64,4,4
46,2,5
49,7,3
93,2,5
81,9,7
89,4,4
22,7,3
5,7,3
53,7,7
53,7,3
96,7,3
100,2,7
1,8,7
93,4,4
35,4,4
43,7,7
95,4,4
97,9,7
96,7,7
52,4,4
24,2,7
54,4,4
31,7,7
50,9,7
52,9,7
38,9,7
23,7,7
8,4,4
34,4,4
58,3,7
7,7,7
38,2,7
62,9,7
66,7,7
57,4,4
88,4,4
5,4,4
4,4,4
49,7,7
64,9,7
94,4,4
77,7,7
99,4,4
62,5,1
9,8,7
94,2,7
87,4,4
15,8,7
47,9,7
6,2,7
47,4,4
79,9,7
63,7,7
6,9,7
41,2,7
45,4,4
51,7,7
36,3,7
72,7,7
70,7,7
44,7,7
67,4,4
5,7,7
60,4,4
76,4,4
43,4,4
65,7,7
24,7,7
79,4,4
100,7,7
88,9,7
97,4,4
90,4,4
84,8,7
87,2,7
21,4,4
3,4,4
56,4,4
4,2,7
99,2,7
60,3,7
13,3,7
46,2,7
54,2,7
26,2,7
78,9,7
69,2,7
71,2,7
84,2,7
48,7,7
10,7,7
19,7,7
